head	reason	batch_id
土地改革	no_gradable_opposite	len4-b02-20260715
在天之靈	no_gradable_opposite	len4-b02-20260715
地心引力	no_gradable_opposite	len4-b02-20260715
坐骨神經	no_gradable_opposite	len4-b02-20260715
坦桑尼亞	proper_name_or_deixis	len4-b02-20260715
基礎科學	no_gradable_opposite	len4-b02-20260715
報告文學	no_gradable_opposite	len4-b02-20260715
塞內加爾	proper_name_or_deixis	len4-b02-20260715
塞浦路斯	proper_name_or_deixis	len4-b02-20260715
墨西哥城	proper_name_or_deixis	len4-b02-20260715
大腦皮層	no_gradable_opposite	len4-b02-20260715
天主教堂	no_gradable_opposite	len4-b02-20260715
天時地利	no_gradable_opposite	len4-b02-20260715
太上老君	proper_name_or_deixis	len4-b02-20260715
子虛烏有	no_gradable_opposite	len4-b02-20260715
季風氣候	no_gradable_opposite	len4-b02-20260715
宇宙空間	no_gradable_opposite	len4-b02-20260715
宇宙飛船	no_gradable_opposite	len4-b02-20260715
定時炸彈	no_gradable_opposite	len4-b02-20260715
定量分析	no_gradable_opposite	len4-b02-20260715
客座教授	no_gradable_opposite	len4-b02-20260715
家庭作業	no_gradable_opposite	len4-b02-20260715
尼加拉瓜	proper_name_or_deixis	len4-b02-20260715
崢嶸歲月	no_gradable_opposite	len4-b02-20260715
巡迴演出	no_gradable_opposite	len4-b02-20260715
布達佩斯	proper_name_or_deixis	len4-b02-20260715
年久失修	no_gradable_opposite	len4-b02-20260715
廣角鏡頭	no_gradable_opposite	len4-b02-20260715
思想意識	no_gradable_opposite	len4-b02-20260715
悲觀主義	no_gradable_opposite	len4-b02-20260715
感性認識	no_gradable_opposite	len4-b02-20260715
成本會計	no_gradable_opposite	len4-b02-20260715
扁桃體炎	no_gradable_opposite	len4-b02-20260715
手工藝品	no_gradable_opposite	len4-b02-20260715
抱頭痛哭	no_gradable_opposite	len4-b02-20260715
拳頭產品	no_gradable_opposite	len4-b02-20260715
摩天大樓	no_gradable_opposite	len4-b02-20260715
教職員工	no_gradable_opposite	len4-b02-20260715
文房四寶	no_gradable_opposite	len4-b02-20260715
日月星辰	no_gradable_opposite	len4-b02-20260715
時隱時現	no_gradable_opposite	len4-b02-20260715
晴空萬裏	no_gradable_opposite	len4-b02-20260715
有備而來	no_gradable_opposite	len4-b02-20260715
有增無減	no_gradable_opposite	len4-b02-20260715
東西南北	no_gradable_opposite	len4-b02-20260715
植物纖維	no_gradable_opposite	len4-b02-20260715
樂觀主義	no_gradable_opposite	len4-b02-20260715
機器翻譯	no_gradable_opposite	len4-b02-20260715
機會主義	no_gradable_opposite	len4-b02-20260715
正月初一	no_gradable_opposite	len4-b02-20260715
殖民主義	no_gradable_opposite	len4-b02-20260715
殺身之禍	no_gradable_opposite	len4-b02-20260715
民事權利	no_gradable_opposite	len4-b02-20260715
水利樞紐	no_gradable_opposite	len4-b02-20260715
水力發電	no_gradable_opposite	len4-b02-20260715
求之不得	no_gradable_opposite	len4-b02-20260715
油鹽醬醋	no_gradable_opposite	len4-b02-20260715
泡沫塑料	no_gradable_opposite	len4-b02-20260715
波多黎各	proper_name_or_deixis	len4-b02-20260715
波羅的海	proper_name_or_deixis	len4-b02-20260715
洞房花燭	no_gradable_opposite	len4-b02-20260715
津巴布韋	proper_name_or_deixis	len4-b02-20260715
洲際導彈	no_gradable_opposite	len4-b02-20260715
海洋生物	no_gradable_opposite	len4-b02-20260715
滾動軸承	no_gradable_opposite	len4-b02-20260715
無機化學	no_gradable_opposite	len4-b02-20260715
無神論者	no_gradable_opposite	len4-b02-20260715
營養元素	no_gradable_opposite	len4-b02-20260715
爬行動物	no_gradable_opposite	len4-b02-20260715
物理性質	no_gradable_opposite	len4-b02-20260715
獨到之處	no_gradable_opposite	len4-b02-20260715
王母娘娘	proper_name_or_deixis	len4-b02-20260715
玻利維亞	proper_name_or_deixis	len4-b02-20260715
珠穆朗瑪	proper_name_or_deixis	len4-b02-20260715
琴棋書畫	no_gradable_opposite	len4-b02-20260715
生物學家	no_gradable_opposite	len4-b02-20260715
生物防治	no_gradable_opposite	len4-b02-20260715
生理鹽水	no_gradable_opposite	len4-b02-20260715
田間管理	no_gradable_opposite	len4-b02-20260715
痛定思痛	no_gradable_opposite	len4-b02-20260715
發號施令	no_gradable_opposite	len4-b02-20260715
百貨商店	no_gradable_opposite	len4-b02-20260715
知識青年	no_gradable_opposite	len4-b02-20260715
社會存在	no_gradable_opposite	len4-b02-20260715
社會教育	no_gradable_opposite	len4-b02-20260715
神經細胞	no_gradable_opposite	len4-b02-20260715
稀土元素	no_gradable_opposite	len4-b02-20260715
稀有金屬	no_gradable_opposite	len4-b02-20260715
第一產業	no_gradable_opposite	len4-b02-20260715
第二產業	no_gradable_opposite	len4-b02-20260715
糧食作物	no_gradable_opposite	len4-b02-20260715
紀念郵票	no_gradable_opposite	len4-b02-20260715
紈絝子弟	no_gradable_opposite	len4-b02-20260715
組合音響	no_gradable_opposite	len4-b02-20260715
組織生活	no_gradable_opposite	len4-b02-20260715
經驗之談	no_gradable_opposite	len4-b02-20260715
綠色植物	no_gradable_opposite	len4-b02-20260715
維吾爾族	proper_name_or_deixis	len4-b02-20260715
總參謀部	no_gradable_opposite	len4-b02-20260715
總參謀長	no_gradable_opposite	len4-b02-20260715
總政治部	no_gradable_opposite	len4-b02-20260715
總而言之	no_gradable_opposite	len4-b02-20260715
繁榮昌盛	no_gradable_opposite	len4-b02-20260715
纖維蛋白	no_gradable_opposite	len4-b02-20260715
羅曼蒂克	no_gradable_opposite	len4-b02-20260715
聚苯乙烯	proper_name_or_deixis	len4-b02-20260715
聯邦德國	proper_name_or_deixis	len4-b02-20260715
脊椎動物	no_gradable_opposite	len4-b02-20260715
腎上腺素	no_gradable_opposite	len4-b02-20260715
自動步槍	no_gradable_opposite	len4-b02-20260715
自然主義	no_gradable_opposite	len4-b02-20260715
自行車賽	no_gradable_opposite	len4-b02-20260715
艾滋病毒	no_gradable_opposite	len4-b02-20260715
花花世界	no_gradable_opposite	len4-b02-20260715
英雄主義	no_gradable_opposite	len4-b02-20260715
草本植物	no_gradable_opposite	len4-b02-20260715
莘莘學子	no_gradable_opposite	len4-b02-20260715
莫桑比克	proper_name_or_deixis	len4-b02-20260715
萬有引力	no_gradable_opposite	len4-b02-20260715
薩爾瓦多	proper_name_or_deixis	len4-b02-20260715
血肉之軀	no_gradable_opposite	len4-b02-20260715
表面張力	no_gradable_opposite	len4-b02-20260715
被上訴人	no_gradable_opposite	len4-b02-20260715
言談舉止	no_gradable_opposite	len4-b02-20260715
變態反應	no_gradable_opposite	len4-b02-20260715
責任事故	no_gradable_opposite	len4-b02-20260715
軍事科學	no_gradable_opposite	len4-b02-20260715
辦公會議	no_gradable_opposite	len4-b02-20260715
農民起義	no_gradable_opposite	len4-b02-20260715
造型藝術	no_gradable_opposite	len4-b02-20260715
運動神經	no_gradable_opposite	len4-b02-20260715
過氧化氫	no_gradable_opposite	len4-b02-20260715
過氧化物	no_gradable_opposite	len4-b02-20260715
適者生存	no_gradable_opposite	len4-b02-20260715
量子力學	no_gradable_opposite	len4-b02-20260715
長治久安	no_gradable_opposite	len4-b02-20260715
防毒面具	no_gradable_opposite	len4-b02-20260715
阿塞拜疆	proper_name_or_deixis	len4-b02-20260715
阿拉伯語	no_gradable_opposite	len4-b02-20260715
電化教育	no_gradable_opposite	len4-b02-20260715
電子器件	no_gradable_opposite	len4-b02-20260715
電磁感應	no_gradable_opposite	len4-b02-20260715
靈丹妙藥	no_gradable_opposite	len4-b02-20260715
風俗習慣	no_gradable_opposite	len4-b02-20260715
風流人物	no_gradable_opposite	len4-b02-20260715
飲食療法	no_gradable_opposite	len4-b02-20260715
高錳酸鉀	no_gradable_opposite	len4-b02-20260715
黃金分割	no_gradable_opposite	len4-b02-20260715
點石成金	no_gradable_opposite	len4-b02-20260715
