head	tail	relation_type	batch_id
身體力行	紙上談兵	ant	len4-b01-20260715
徹頭徹尾	半途而廢	ant	len4-b01-20260715
徹頭徹尾	有頭無尾	ant	len4-b01-20260715
徹頭徹尾	虎頭蛇尾	ant	len4-b01-20260715
時至今日	當初	ant	len4-b01-20260715
時至今日	起初	ant	len4-b01-20260715
過意不去	心安理得	ant	len4-b01-20260715
過意不去	坦然	ant	len4-b01-20260715
過意不去	無愧	ant	len4-b01-20260715
前前後後	一時半刻	ant	len4-b01-20260715
前前後後	片刻	ant	len4-b01-20260715
一氣之下	心平氣和	ant	len4-b01-20260715
一氣之下	平心靜氣	ant	len4-b01-20260715
一氣之下	冷靜	ant	len4-b01-20260715
堂而皇之	偷偷摸摸	ant	len4-b01-20260715
堂而皇之	鬼鬼祟祟	ant	len4-b01-20260715
堂而皇之	見不得人	ant	len4-b01-20260715
朝夕相處	天各一方	ant	len4-b01-20260715
暈頭轉向	清醒	ant	len4-b01-20260715
暈頭轉向	鎮定	ant	len4-b01-20260715
與世隔絕	門庭若市	ant	len4-b01-20260715
與世隔絕	廣結善緣	ant	len4-b01-20260715
滿頭大汗	清涼	ant	len4-b01-20260715
物有所值	不值	ant	len4-b01-20260715
萬事如意	事與願違	ant	len4-b01-20260715
萬事如意	諸事不順	ant	len4-b01-20260715
萬事如意	倒霉	ant	len4-b01-20260715
不可一世	虛懷若谷	ant	len4-b01-20260715
不可一世	謙虛	ant	len4-b01-20260715
不可一世	謙卑	ant	len4-b01-20260715
心想事成	事與願違	ant	len4-b01-20260715
心想事成	落空	ant	len4-b01-20260715
心想事成	竹籃打水	ant	len4-b01-20260715
燈紅酒綠	清心寡慾	ant	len4-b01-20260715
燈紅酒綠	簡樸	ant	len4-b01-20260715
燈紅酒綠	清苦	ant	len4-b01-20260715
無病呻吟	真情流露	ant	len4-b01-20260715
無病呻吟	有感而發	ant	len4-b01-20260715
無病呻吟	肺腑之言	ant	len4-b01-20260715
盡收眼底	一葉障目	ant	len4-b01-20260715
盡收眼底	管中窺豹	ant	len4-b01-20260715
風風火火	慢條斯理	ant	len4-b01-20260715
風風火火	從容不迫	ant	len4-b01-20260715
風風火火	慢悠悠	ant	len4-b01-20260715
黃金時代	低潮	ant	len4-b01-20260715
稀奇古怪	平淡無奇	ant	len4-b01-20260715
稀奇古怪	普通	ant	len4-b01-20260715
稀奇古怪	尋常	ant	len4-b01-20260715
不正之風	正氣	ant	len4-b01-20260715
接踵而至	杳無人跡	ant	len4-b01-20260715
接踵而至	門可羅雀	ant	len4-b01-20260715
翩翩起舞	呆若木雞	ant	len4-b01-20260715
翩翩起舞	一動不動	ant	len4-b01-20260715
不大不小	極小	ant	len4-b01-20260715
不大不小	懸殊	ant	len4-b01-20260715
無邊無際	狹小	ant	len4-b01-20260715
無邊無際	有限	ant	len4-b01-20260715
行屍走肉	生龍活虎	ant	len4-b01-20260715
行屍走肉	朝氣蓬勃	ant	len4-b01-20260715
一枝獨秀	百花齊放	ant	len4-b01-20260715
一枝獨秀	平分秋色	ant	len4-b01-20260715
嚴嚴實實	鬆鬆垮垮	ant	len4-b01-20260715
嚴嚴實實	鬆散	ant	len4-b01-20260715
令人髮指	感人	ant	len4-b01-20260715
令人髮指	欽佩	ant	len4-b01-20260715
所剩無幾	綽綽有餘	ant	len4-b01-20260715
所剩無幾	充足	ant	len4-b01-20260715
所剩無幾	豐富	ant	len4-b01-20260715
花花綠綠	素淨	ant	len4-b01-20260715
花花綠綠	單調	ant	len4-b01-20260715
行雲流水	磕磕絆絆	ant	len4-b01-20260715
忙裏偷閒	馬不停蹄	ant	len4-b01-20260715
忙裏偷閒	連軸轉	ant	len4-b01-20260715
舒舒服服	難受	ant	len4-b01-20260715
舒舒服服	辛苦	ant	len4-b01-20260715
青山綠水	窮山惡水	ant	len4-b01-20260715
青山綠水	寸草不生	ant	len4-b01-20260715
用武之地	英雄無用武之地	ant	len4-b01-20260715
嘰嘰喳喳	沉默寡言	ant	len4-b01-20260715
嘰嘰喳喳	安靜	ant	len4-b01-20260715
嘰嘰喳喳	鴉雀無聲	ant	len4-b01-20260715
熱情洋溢	冷若冰霜	ant	len4-b01-20260715
異想天開	實事求是	ant	len4-b01-20260715
異想天開	腳踏實地	ant	len4-b01-20260715
異想天開	務實	ant	len4-b01-20260715
見不得人	光明正大	ant	len4-b01-20260715
見不得人	堂堂正正	ant	len4-b01-20260715
見不得人	公開	ant	len4-b01-20260715
感激不盡	恩將仇報	ant	len4-b01-20260715
感激不盡	忘恩負義	ant	len4-b01-20260715
下落不明	安然無恙	ant	len4-b01-20260715
無所不在	無處可尋	ant	len4-b01-20260715
無所不在	罕見	ant	len4-b01-20260715
娓娓道來	結結巴巴	ant	len4-b01-20260715
娓娓道來	吞吞吐吐	ant	len4-b01-20260715
娓娓道來	語無倫次	ant	len4-b01-20260715
風口浪尖	風平浪靜	ant	len4-b01-20260715
風口浪尖	安穩	ant	len4-b01-20260715
風口浪尖	平靜	ant	len4-b01-20260715
一言一行	默不作聲	ant	len4-b01-20260715
一言一行	一言不發	ant	len4-b01-20260715
蹦蹦跳跳	無精打採	ant	len4-b01-20260715
蹦蹦跳跳	懶洋洋	ant	len4-b01-20260715
蹦蹦跳跳	有氣無力	ant	len4-b01-20260715
困難重重	一帆風順	ant	len4-b01-20260715
義憤填膺	無動於衷	ant	len4-b01-20260715
義憤填膺	麻木	ant	len4-b01-20260715
義憤填膺	冷漠	ant	len4-b01-20260715
價廉物美	質次價高	ant	len4-b01-20260715
價廉物美	昂貴	ant	len4-b01-20260715
舉一反三	生搬硬套	ant	len4-b01-20260715
驚世駭俗	平淡無奇	ant	len4-b01-20260715
驚世駭俗	中規中矩	ant	len4-b01-20260715
驚世駭俗	普通	ant	len4-b01-20260715
生生不息	後繼無人	ant	len4-b01-20260715
生生不息	斷絕	ant	len4-b01-20260715
生生不息	消亡	ant	len4-b01-20260715
形同虛設	名副其實	ant	len4-b01-20260715
形同虛設	切實有效	ant	len4-b01-20260715
形同虛設	管用	ant	len4-b01-20260715
種族歧視	一視同仁	ant	len4-b01-20260715
團結一致	四分五裂	ant	len4-b01-20260715
一勞永逸	後患無窮	ant	len4-b01-20260715
不堪設想	高枕無憂	ant	len4-b01-20260715
不堪設想	安然無恙	ant	len4-b01-20260715
不堪設想	樂觀	ant	len4-b01-20260715
以防萬一	掉以輕心	ant	len4-b01-20260715
以防萬一	疏忽	ant	len4-b01-20260715
以防萬一	大意	ant	len4-b01-20260715
匪夷所思	理所當然	ant	len4-b01-20260715
孤注一擲	穩紮穩打	ant	len4-b01-20260715
有朝一日	遙遙無期	ant	len4-b01-20260715
蕩氣迴腸	平淡	ant	len4-b01-20260715
蕩氣迴腸	乏味	ant	len4-b01-20260715
迴心轉意	執迷不悟	ant	len4-b01-20260715
大紅大紫	默默無聞	ant	len4-b01-20260715
指手畫腳	袖手旁觀	ant	len4-b01-20260715
功成名就	一事無成	ant	len4-b01-20260715
天生麗質	其貌不揚	ant	len4-b01-20260715
天生麗質	醜陋	ant	len4-b01-20260715
知己知彼	一知半解	ant	len4-b01-20260715
知己知彼	盲目	ant	len4-b01-20260715
知己知彼	無知	ant	len4-b01-20260715
古往今來	一時半刻	ant	len4-b01-20260715
古往今來	當下	ant	len4-b01-20260715
古往今來	眼前	ant	len4-b01-20260715
修身養性	自暴自棄	ant	len4-b01-20260715
修身養性	放縱	ant	len4-b01-20260715
修身養性	墮落	ant	len4-b01-20260715
天方夜譚	言之鑿鑿	ant	len4-b01-20260715
天方夜譚	真實	ant	len4-b01-20260715
沒日沒夜	朝九晚五	ant	len4-b01-20260715
沒日沒夜	規律	ant	len4-b01-20260715
當家作主	寄人籬下	ant	len4-b01-20260715
三天兩頭	偶爾	ant	len4-b01-20260715
三天兩頭	間中	ant	len4-b01-20260715
危言聳聽	輕描淡寫	ant	len4-b01-20260715
危言聳聽	淡化	ant	len4-b01-20260715
各有千秋	千篇一律	ant	len4-b01-20260715
各有千秋	半斤八兩	ant	len4-b01-20260715
各有千秋	不相上下	ant	len4-b01-20260715
空穴來風	事出有因	ant	len4-b01-20260715
空穴來風	言之有據	ant	len4-b01-20260715
不可估量	微不足道	ant	len4-b01-20260715
不可估量	有限	ant	len4-b01-20260715
缺一不可	可有可無	ant	len4-b01-20260715
後悔莫及	亡羊補牢	ant	len4-b01-20260715
亟待解決	無關緊要	ant	len4-b01-20260715
亟待解決	暫緩	ant	len4-b01-20260715
一言難盡	一言以蔽之	ant	len4-b01-20260715
一言難盡	長話短説	ant	len4-b01-20260715
一言難盡	簡單	ant	len4-b01-20260715
成百上千	寥寥無幾	ant	len4-b01-20260715
成百上千	屈指可數	ant	len4-b01-20260715
成百上千	少數	ant	len4-b01-20260715
婆婆媽媽	爽快	ant	len4-b01-20260715
婆婆媽媽	簡潔	ant	len4-b01-20260715
丟人現眼	光宗耀祖	ant	len4-b01-20260715
丟人現眼	出人頭地	ant	len4-b01-20260715
丟人現眼	揚名	ant	len4-b01-20260715
舞文弄墨	埋頭苦幹	ant	len4-b01-20260715
舞文弄墨	身體力行	ant	len4-b01-20260715
誤人子弟	誨人不倦	ant	len4-b01-20260715
誤人子弟	桃李滿門	ant	len4-b01-20260715
海誓山盟	背信棄義	ant	len4-b01-20260715
搖搖晃晃	穩健	ant	len4-b01-20260715
搖搖晃晃	屹立	ant	len4-b01-20260715
海市蜃樓	實實在在	ant	len4-b01-20260715
海市蜃樓	真切	ant	len4-b01-20260715
