head	reason	batch_id
唐古拉山	proper_name_or_deixis	len4-b03-20260715
禮儀之邦	no_gradable_opposite	len4-b03-20260715
線性規劃	no_gradable_opposite	len4-b03-20260715
義務勞動	no_gradable_opposite	len4-b03-20260715
天主教徒	no_gradable_opposite	len4-b03-20260715
男女老幼	no_gradable_opposite	len4-b03-20260715
貧下中農	no_gradable_opposite	len4-b03-20260715
赤腳醫生	no_gradable_opposite	len4-b03-20260715
個人崇拜	no_gradable_opposite	len4-b03-20260715
浮游生物	no_gradable_opposite	len4-b03-20260715
計件工資	no_gradable_opposite	len4-b03-20260715
個體經濟	no_gradable_opposite	len4-b03-20260715
生活資料	no_gradable_opposite	len4-b03-20260715
太陽電池	no_gradable_opposite	len4-b03-20260715
觀賞植物	no_gradable_opposite	len4-b03-20260715
一國兩制	no_gradable_opposite	len4-b03-20260715
三姑六婆	no_gradable_opposite	len4-b03-20260715
三教九流	no_gradable_opposite	len4-b03-20260715
亞歐大陸	no_gradable_opposite	len4-b03-20260715
人際關係	no_gradable_opposite	len4-b03-20260715
布魯塞爾	proper_name_or_deixis	len4-b03-20260715
平方英尺	no_gradable_opposite	len4-b03-20260715
戊戌變法	no_gradable_opposite	len4-b03-20260715
所見所聞	no_gradable_opposite	len4-b03-20260715
有機肥料	no_gradable_opposite	len4-b03-20260715
產業工人	no_gradable_opposite	len4-b03-20260715
高速公路	no_gradable_opposite	len4-b03-20260715
反作用力	no_gradable_opposite	len4-b03-20260715
彈性模量	no_gradable_opposite	len4-b03-20260715
硝酸甘油	no_gradable_opposite	len4-b03-20260715
君主立憲	no_gradable_opposite	len4-b03-20260715
地主階級	no_gradable_opposite	len4-b03-20260715
教條主義	no_gradable_opposite	len4-b03-20260715
乙酰膽鹼	no_gradable_opposite	len4-b03-20260715
塞拉利昂	proper_name_or_deixis	len4-b03-20260715
愛國人士	no_gradable_opposite	len4-b03-20260715
拼音字母	no_gradable_opposite	len4-b03-20260715
司法部長	no_gradable_opposite	len4-b03-20260715
世界屋脊	no_gradable_opposite	len4-b03-20260715
物理療法	no_gradable_opposite	len4-b03-20260715
生殖細胞	no_gradable_opposite	len4-b03-20260715
公私合營	no_gradable_opposite	len4-b03-20260715
化學武器	no_gradable_opposite	len4-b03-20260715
小農經濟	no_gradable_opposite	len4-b03-20260715
虛無主義	no_gradable_opposite	len4-b03-20260715
軟體動物	no_gradable_opposite	len4-b03-20260715
勝利果實	no_gradable_opposite	len4-b03-20260715
基礎代謝	no_gradable_opposite	len4-b03-20260715
新聞公報	no_gradable_opposite	len4-b03-20260715
結核桿菌	no_gradable_opposite	len4-b03-20260715
血肉橫飛	no_gradable_opposite	len4-b03-20260715
同業公會	no_gradable_opposite	len4-b03-20260715
神經中樞	no_gradable_opposite	len4-b03-20260715
聖馬力諾	proper_name_or_deixis	len4-b03-20260715
鷸蚌相爭	no_gradable_opposite	len4-b03-20260715
立體幾何	no_gradable_opposite	len4-b03-20260715
二次方程	no_gradable_opposite	len4-b03-20260715
地理學家	no_gradable_opposite	len4-b03-20260715
秋收起義	no_gradable_opposite	len4-b03-20260715
迷走神經	no_gradable_opposite	len4-b03-20260715
墨西哥灣	proper_name_or_deixis	len4-b03-20260715
感覺器官	no_gradable_opposite	len4-b03-20260715
人造纖維	no_gradable_opposite	len4-b03-20260715
優惠待遇	no_gradable_opposite	len4-b03-20260715
四氯化碳	no_gradable_opposite	len4-b03-20260715
無線電話	no_gradable_opposite	len4-b03-20260715
黃毛丫頭	no_gradable_opposite	len4-b03-20260715
天兵天將	no_gradable_opposite	len4-b03-20260715
拼命三郎	no_gradable_opposite	len4-b03-20260715
空中小姐	no_gradable_opposite	len4-b03-20260715
嘰裏咕嚕	no_gradable_opposite	len4-b03-20260715
直布羅陀	proper_name_or_deixis	len4-b03-20260715
巴巴多斯	proper_name_or_deixis	len4-b03-20260715
平均主義	no_gradable_opposite	len4-b03-20260715
滾珠軸承	no_gradable_opposite	len4-b03-20260715
節肢動物	no_gradable_opposite	len4-b03-20260715
蕨類植物	no_gradable_opposite	len4-b03-20260715
薩拉熱窩	proper_name_or_deixis	len4-b03-20260715
財政危機	no_gradable_opposite	len4-b03-20260715
寫實主義	no_gradable_opposite	len4-b03-20260715
太陽黑子	no_gradable_opposite	len4-b03-20260715
尚方寶劍	no_gradable_opposite	len4-b03-20260715
自然經濟	no_gradable_opposite	len4-b03-20260715
形式邏輯	no_gradable_opposite	len4-b03-20260715
提線木偶	no_gradable_opposite	len4-b03-20260715
氯丁橡膠	no_gradable_opposite	len4-b03-20260715
牛頭馬面	no_gradable_opposite	len4-b03-20260715
猴年馬月	no_gradable_opposite	len4-b03-20260715
有線廣播	no_gradable_opposite	len4-b03-20260715
隨行人員	no_gradable_opposite	len4-b03-20260715
勞動改造	no_gradable_opposite	len4-b03-20260715
吉普賽人	no_gradable_opposite	len4-b03-20260715
君主專制	no_gradable_opposite	len4-b03-20260715
官僚資本	no_gradable_opposite	len4-b03-20260715
油料作物	no_gradable_opposite	len4-b03-20260715
兩棲動物	no_gradable_opposite	len4-b03-20260715
完全小學	no_gradable_opposite	len4-b03-20260715
常規武器	no_gradable_opposite	len4-b03-20260715
科學主義	no_gradable_opposite	len4-b03-20260715
紅白喜事	no_gradable_opposite	len4-b03-20260715
自治機關	no_gradable_opposite	len4-b03-20260715
木本植物	no_gradable_opposite	len4-b03-20260715
被子植物	no_gradable_opposite	len4-b03-20260715
七七事變	no_gradable_opposite	len4-b03-20260715
乙狀結腸	no_gradable_opposite	len4-b03-20260715
浮動匯率	no_gradable_opposite	len4-b03-20260715
入室弟子	no_gradable_opposite	len4-b03-20260715
幾何級數	no_gradable_opposite	len4-b03-20260715
絕對零度	no_gradable_opposite	len4-b03-20260715
胃蛋白酶	no_gradable_opposite	len4-b03-20260715
共同市場	no_gradable_opposite	len4-b03-20260715
分裂主義	no_gradable_opposite	len4-b03-20260715
九五之尊	no_gradable_opposite	len4-b03-20260715
勾股定理	no_gradable_opposite	len4-b03-20260715
巴甫洛夫	proper_name_or_deixis	len4-b03-20260715
機械運動	no_gradable_opposite	len4-b03-20260715
