head	tail	relation_type	batch_id
借花獻佛	親力親為	ant	len4-b04-20260715
借花獻佛	自費	ant	len4-b04-20260715
山洪暴發	風平浪靜	ant	len4-b04-20260715
山洪暴發	乾旱	ant	len4-b04-20260715
日上三竿	半夜三更	ant	len4-b04-20260715
日上三竿	凌晨	ant	len4-b04-20260715
日上三竿	破曉	ant	len4-b04-20260715
花紅柳綠	荒蕪	ant	len4-b04-20260715
花紅柳綠	單調	ant	len4-b04-20260715
話裏有話	直言不諱	ant	len4-b04-20260715
冤家對頭	莫逆之交	ant	len4-b04-20260715
反咬一口	認錯	ant	len4-b04-20260715
山高水長	曇花一現	ant	len4-b04-20260715
山高水長	短暫	ant	len4-b04-20260715
攻城掠地	退守	ant	len4-b04-20260715
攻城掠地	防守	ant	len4-b04-20260715
汗如雨下	清涼	ant	len4-b04-20260715
汗如雨下	涼爽	ant	len4-b04-20260715
片甲不留	毫髮無傷	ant	len4-b04-20260715
片甲不留	完勝	ant	len4-b04-20260715
老少咸宜	特定	ant	len4-b04-20260715
迎頭痛擊	退避三舍	ant	len4-b04-20260715
迎頭痛擊	望風而逃	ant	len4-b04-20260715
迎頭痛擊	投降	ant	len4-b04-20260715
鴻鵠之志	胸無大志	ant	len4-b04-20260715
鴻鵠之志	鼠目寸光	ant	len4-b04-20260715
鴻鵠之志	短視	ant	len4-b04-20260715
傾城傾國	其貌不揚	ant	len4-b04-20260715
傾城傾國	醜陋	ant	len4-b04-20260715
傾城傾國	平庸	ant	len4-b04-20260715
國破家亡	國泰民安	ant	len4-b04-20260715
國破家亡	安居樂業	ant	len4-b04-20260715
國破家亡	興盛	ant	len4-b04-20260715
層巒疊嶂	一馬平川	ant	len4-b04-20260715
層巒疊嶂	平原	ant	len4-b04-20260715
層巒疊嶂	平坦	ant	len4-b04-20260715
故伎重演	改弦易轍	ant	len4-b04-20260715
故伎重演	洗心革面	ant	len4-b04-20260715
無可爭辯	見仁見智	ant	len4-b04-20260715
狗屁不通	頭頭是道	ant	len4-b04-20260715
狗屁不通	言之成理	ant	len4-b04-20260715
狗屁不通	通順	ant	len4-b04-20260715
一衣帶水	天各一方	ant	len4-b04-20260715
一衣帶水	遠隔重洋	ant	len4-b04-20260715
一衣帶水	萬水千山	ant	len4-b04-20260715
夢幻泡影	實實在在	ant	len4-b04-20260715
夢幻泡影	確鑿	ant	len4-b04-20260715
悔之晚矣	亡羊補牢	ant	len4-b04-20260715
悔之晚矣	無怨無悔	ant	len4-b04-20260715
故作姿態	真實	ant	len4-b04-20260715
汗牛充棟	寥寥無幾	ant	len4-b04-20260715
汗牛充棟	鳳毛麟角	ant	len4-b04-20260715
汗牛充棟	稀少	ant	len4-b04-20260715
滿盤皆輸	反敗為勝	ant	len4-b04-20260715
滿盤皆輸	大獲全勝	ant	len4-b04-20260715
無出其右	相形見絀	ant	len4-b04-20260715
無出其右	望塵莫及	ant	len4-b04-20260715
無出其右	不如	ant	len4-b04-20260715
狡兔三窟	無處可逃	ant	len4-b04-20260715
金雞獨立	四平八穩	ant	len4-b04-20260715
僧多粥少	供過於求	ant	len4-b04-20260715
僧多粥少	綽綽有餘	ant	len4-b04-20260715
名不符實	名副其實	ant	len4-b04-20260715
玄之又玄	淺顯易懂	ant	len4-b04-20260715
玄之又玄	一目瞭然	ant	len4-b04-20260715
玄之又玄	通俗	ant	len4-b04-20260715
花花腸子	胸無城府	ant	len4-b04-20260715
花花腸子	老實	ant	len4-b04-20260715
鐵板一塊	一盤散沙	ant	len4-b04-20260715
鐵板一塊	四分五裂	ant	len4-b04-20260715
鐵板一塊	鬆散	ant	len4-b04-20260715
雞鳴狗盜	正人君子	ant	len4-b04-20260715
雞鳴狗盜	光明磊落	ant	len4-b04-20260715
雞鳴狗盜	堂堂正正	ant	len4-b04-20260715
兩面三刀	表裏如一	ant	len4-b04-20260715
兵戎相見	握手言和	ant	len4-b04-20260715
名聞遐邇	默默無聞	ant	len4-b04-20260715
嚴絲合縫	鬆鬆垮垮	ant	len4-b04-20260715
嚴絲合縫	不合	ant	len4-b04-20260715
小偷小摸	江洋大盜	ant	len4-b04-20260715
小偷小摸	明火執仗	ant	len4-b04-20260715
小偷小摸	安分	ant	len4-b04-20260715
期期艾艾	口若懸河	ant	len4-b04-20260715
期期艾艾	對答如流	ant	len4-b04-20260715
期期艾艾	流利	ant	len4-b04-20260715
此起彼落	偃旗息鼓	ant	len4-b04-20260715
此起彼落	沉寂	ant	len4-b04-20260715
病魔纏身	身強力壯	ant	len4-b04-20260715
病魔纏身	健康	ant	len4-b04-20260715
修修補補	煥然一新	ant	len4-b04-20260715
修修補補	推倒重來	ant	len4-b04-20260715
修修補補	全新	ant	len4-b04-20260715
抱成一團	分崩離析	ant	len4-b04-20260715
抱成一團	各奔東西	ant	len4-b04-20260715
爭名奪利	淡泊名利	ant	len4-b04-20260715
爭名奪利	清心寡慾	ant	len4-b04-20260715
爭名奪利	不爭	ant	len4-b04-20260715
隔牆有耳	密不透風	ant	len4-b04-20260715
隔牆有耳	安全	ant	len4-b04-20260715
驗明正身	冒名頂替	ant	len4-b04-20260715
囤積居奇	散貨	ant	len4-b04-20260715
惟利是圖	不謀私利	ant	len4-b04-20260715
惟利是圖	大公無私	ant	len4-b04-20260715
搜腸刮肚	脱口而出	ant	len4-b04-20260715
搜腸刮肚	不假思索	ant	len4-b04-20260715
破銅爛鐵	真金白銀	ant	len4-b04-20260715
破銅爛鐵	寶貝	ant	len4-b04-20260715
破銅爛鐵	精品	ant	len4-b04-20260715
榮歸故里	浪跡天涯	ant	len4-b04-20260715
榮歸故里	背井離鄉	ant	len4-b04-20260715
出乎意外	意料之中	ant	len4-b04-20260715
正經八百	嬉皮笑臉	ant	len4-b04-20260715
正經八百	吊兒郎當	ant	len4-b04-20260715
滿腹牢騷	心滿意足	ant	len4-b04-20260715
滿腹牢騷	知足	ant	len4-b04-20260715
百般刁難	成全	ant	len4-b04-20260715
耄耋之年	豆蔻年華	ant	len4-b04-20260715
耄耋之年	幼年	ant	len4-b04-20260715
如上所述	如下所述	ant	len4-b04-20260715
如上所述	另當別論	ant	len4-b04-20260715
恭賀新禧	咒罵	ant	len4-b04-20260715
萬貫家財	家徒四壁	ant	len4-b04-20260715
衣不蔽體	衣冠楚楚	ant	len4-b04-20260715
要死不活	生龍活虎	ant	len4-b04-20260715
起早摸黑	懶散	ant	len4-b04-20260715
起早摸黑	睡懶覺	ant	len4-b04-20260715
趁人之危	雪中送炭	ant	len4-b04-20260715
鼓鼓囊囊	空空如也	ant	len4-b04-20260715
鼓鼓囊囊	空	ant	len4-b04-20260715
一目十行	逐字逐句	ant	len4-b04-20260715
一目十行	細讀	ant	len4-b04-20260715
五馬分屍	完好無損	ant	len4-b04-20260715
五馬分屍	善終	ant	len4-b04-20260715
遁入空門	成家立業	ant	len4-b04-20260715
魂不附體	神色自若	ant	len4-b04-20260715
魂不附體	泰然	ant	len4-b04-20260715
龍蛇混雜	涇渭分明	ant	len4-b04-20260715
龍蛇混雜	清一色	ant	len4-b04-20260715
龍蛇混雜	純淨	ant	len4-b04-20260715
俯拾皆是	鳳毛麟角	ant	len4-b04-20260715
俯拾皆是	寥寥無幾	ant	len4-b04-20260715
俯拾皆是	罕見	ant	len4-b04-20260715
唇亡齒寒	無關痛癢	ant	len4-b04-20260715
唇亡齒寒	獨立	ant	len4-b04-20260715
心神不安	心安理得	ant	len4-b04-20260715
心神不安	心如止水	ant	len4-b04-20260715
心神不安	鎮定	ant	len4-b04-20260715
振臂一呼	默不作聲	ant	len4-b04-20260715
振臂一呼	沉寂	ant	len4-b04-20260715
有兩下子	一無所長	ant	len4-b04-20260715
有兩下子	三腳貓	ant	len4-b04-20260715
有兩下子	無能	ant	len4-b04-20260715
溝溝坎坎	一馬平川	ant	len4-b04-20260715
溝溝坎坎	平坦	ant	len4-b04-20260715
溝溝坎坎	順遂	ant	len4-b04-20260715
莫測高深	淺顯易懂	ant	len4-b04-20260715
莫測高深	一目瞭然	ant	len4-b04-20260715
莫測高深	通俗	ant	len4-b04-20260715
一文不名	腰纏萬貫	ant	len4-b04-20260715
前俯後仰	端莊	ant	len4-b04-20260715
前俯後仰	穩重	ant	len4-b04-20260715
問寒問暖	不聞不問	ant	len4-b04-20260715
恃才傲物	虛懷若谷	ant	len4-b04-20260715
欺上瞞下	實事求是	ant	len4-b04-20260715
欺上瞞下	開誠佈公	ant	len4-b04-20260715
欺上瞞下	坦誠	ant	len4-b04-20260715
迴天乏術	妙手回春	ant	len4-b04-20260715
促膝談心	形同陌路	ant	len4-b04-20260715
促膝談心	疏遠	ant	len4-b04-20260715
大有文章	平淡無奇	ant	len4-b04-20260715
大有文章	沒什麼	ant	len4-b04-20260715
大有文章	單調	ant	len4-b04-20260715
推而廣之	特例	ant	len4-b04-20260715
政通人和	民怨沸騰	ant	len4-b04-20260715
萬箭穿心	心如止水	ant	len4-b04-20260715
萬箭穿心	無動於衷	ant	len4-b04-20260715
萬箭穿心	開心	ant	len4-b04-20260715
行善積德	作惡多端	ant	len4-b04-20260715
告老還鄉	走馬上任	ant	len4-b04-20260715
深宅大院	小家	ant	len4-b04-20260715
篳路藍縷	養尊處優	ant	len4-b04-20260715
篳路藍縷	坐享其成	ant	len4-b04-20260715
篳路藍縷	安逸	ant	len4-b04-20260715
鳥槍換炮	每況愈下	ant	len4-b04-20260715
鳥槍換炮	走下坡	ant	len4-b04-20260715
鳥槍換炮	倒退	ant	len4-b04-20260715
包辦代替	分權	ant	len4-b04-20260715
嗚呼哀哉	喜氣洋洋	ant	len4-b04-20260715
嗚呼哀哉	歡天喜地	ant	len4-b04-20260715
嗚呼哀哉	慶賀	ant	len4-b04-20260715
密密匝匝	稀稀拉拉	ant	len4-b04-20260715
密密匝匝	稀疏	ant	len4-b04-20260715
火燒火燎	舒適	ant	len4-b04-20260715
火燒火燎	涼快	ant	len4-b04-20260715
益壽延年	短命	ant	len4-b04-20260715
益壽延年	傷身	ant	len4-b04-20260715
遠交近攻	和平	ant	len4-b04-20260715
邯鄲學步	自成一家	ant	len4-b04-20260715
邯鄲學步	獨闢蹊徑	ant	len4-b04-20260715
邯鄲學步	本色	ant	len4-b04-20260715
黑不溜秋	白白淨淨	ant	len4-b04-20260715
黑不溜秋	光鮮	ant	len4-b04-20260715
黑不溜秋	漂亮	ant	len4-b04-20260715
坐冷板凳	紅人	ant	len4-b04-20260715
天下興亡	事不關己	ant	len4-b04-20260715
常來常往	老死不相往來	ant	len4-b04-20260715
常來常往	疏遠	ant	len4-b04-20260715
浩然之氣	邪氣	ant	len4-b04-20260715
浩然之氣	猥瑣	ant	len4-b04-20260715
堅貞不渝	朝三暮四	ant	len4-b04-20260715
堅貞不渝	見異思遷	ant	len4-b04-20260715
堅貞不渝	變節	ant	len4-b04-20260715
山光水色	窮山惡水	ant	len4-b04-20260715
山光水色	醜陋	ant	len4-b04-20260715
苦心孤詣	敷衍了事	ant	len4-b04-20260715
苦心孤詣	淺嘗輒止	ant	len4-b04-20260715
苦心孤詣	馬虎	ant	len4-b04-20260715
年逾古稀	幼年	ant	len4-b04-20260715
後悔不迭	無怨無悔	ant	len4-b04-20260715
歷久不衰	曇花一現	ant	len4-b04-20260715
火燒眉毛	從容不迫	ant	len4-b04-20260715
礙手礙腳	得心應手	ant	len4-b04-20260715
礙手礙腳	幫倒忙	ant	len4-b04-20260715
礙手礙腳	順手	ant	len4-b04-20260715
蓬萊仙境	人間地獄	ant	len4-b04-20260715
蓬萊仙境	窮山惡水	ant	len4-b04-20260715
蓬萊仙境	現實	ant	len4-b04-20260715
親如一家	形同陌路	ant	len4-b04-20260715
親如一家	疏遠	ant	len4-b04-20260715
貪心不足	知足常樂	ant	len4-b04-20260715
真情實意	虛情假意	ant	len4-b04-20260715
耳聽八方	充耳不聞	ant	len4-b04-20260715
耳聽八方	閉塞	ant	len4-b04-20260715
萬全之策	無計可施	ant	len4-b04-20260715
賊眉鼠眼	慈眉善目	ant	len4-b04-20260715
鵬程萬裏	窮途末路	ant	len4-b04-20260715
匹夫之勇	有勇有謀	ant	len4-b04-20260715
富國強兵	貧弱	ant	len4-b04-20260715
恃強凌弱	鋤強扶弱	ant	len4-b04-20260715
悲喜交集	無動於衷	ant	len4-b04-20260715
悲喜交集	麻木	ant	len4-b04-20260715
悲喜交集	平淡	ant	len4-b04-20260715
改名換姓	原名	ant	len4-b04-20260715
改名換姓	真名	ant	len4-b04-20260715
救國救民	禍國殃民	ant	len4-b04-20260715
有根有據	捕風捉影	ant	len4-b04-20260715
土裏土氣	時髦	ant	len4-b04-20260715
土裏土氣	新潮	ant	len4-b04-20260715
有言在先	出爾反爾	ant	len4-b04-20260715
森羅萬象	空空如也	ant	len4-b04-20260715
森羅萬象	單調	ant	len4-b04-20260715
森羅萬象	一無所有	ant	len4-b04-20260715
橫加指責	肯定	ant	len4-b04-20260715
橫加指責	鼓勵	ant	len4-b04-20260715
狗仗人勢	獨來獨往	ant	len4-b04-20260715
狗仗人勢	仗義執言	ant	len4-b04-20260715
狗仗人勢	正氣	ant	len4-b04-20260715
面無人色	容光煥發	ant	len4-b04-20260715
冰肌玉骨	醜陋	ant	len4-b04-20260715
冰肌玉骨	平庸	ant	len4-b04-20260715
徒子徒孫	開山祖師	ant	len4-b04-20260715
徒子徒孫	前輩	ant	len4-b04-20260715
搖曳多姿	一動不動	ant	len4-b04-20260715
矢志不移	朝三暮四	ant	len4-b04-20260715
茹毛飲血	錦衣玉食	ant	len4-b04-20260715
茹毛飲血	文明	ant	len4-b04-20260715
誇大其辭	實事求是	ant	len4-b04-20260715
黃粱美夢	美夢成真	ant	len4-b04-20260715
黃粱美夢	現實	ant	len4-b04-20260715
黃粱美夢	清醒	ant	len4-b04-20260715
一決雌雄	握手言和	ant	len4-b04-20260715
光陰荏苒	度日如年	ant	len4-b04-20260715
光陰荏苒	漫長	ant	len4-b04-20260715
含糊其詞	斬釘截鐵	ant	len4-b04-20260715
細聲細氣	粗聲粗氣	ant	len4-b04-20260715
細聲細氣	高聲	ant	len4-b04-20260715
翩然而至	姍姍來遲	ant	len4-b04-20260715
翩然而至	缺席	ant	len4-b04-20260715
輕言細語	疾言厲色	ant	len4-b04-20260715
不甚了了	一清二楚	ant	len4-b04-20260715
戴罪立功	立功贖罪	ant	len4-b04-20260715
戴罪立功	怙惡不悛	ant	len4-b04-20260715
民心所向	眾叛親離	ant	len4-b04-20260715
血流如注	安然無恙	ant	len4-b04-20260715
怪模怪樣	儀表堂堂	ant	len4-b04-20260715
怪模怪樣	端莊	ant	len4-b04-20260715
怪模怪樣	正常	ant	len4-b04-20260715
虎口拔牙	明哲保身	ant	len4-b04-20260715
虎口拔牙	知難而退	ant	len4-b04-20260715
虎口拔牙	避險	ant	len4-b04-20260715
各有所好	眾口一詞	ant	len4-b04-20260715
各有所好	千篇一律	ant	len4-b04-20260715
各有所好	一樣	ant	len4-b04-20260715
寶貝疙瘩	眼中釘	ant	len4-b04-20260715
寶貝疙瘩	肉中刺	ant	len4-b04-20260715
寶貝疙瘩	累贅	ant	len4-b04-20260715
樑上君子	正人君子	ant	len4-b04-20260715
樑上君子	良民	ant	len4-b04-20260715
樑上君子	君子	ant	len4-b04-20260715
面無血色	紅光滿面	ant	len4-b04-20260715
面無血色	容光煥發	ant	len4-b04-20260715
大廈將傾	穩如泰山	ant	len4-b04-20260715
大廈將傾	堅不可摧	ant	len4-b04-20260715
大廈將傾	穩固	ant	len4-b04-20260715
日行千里	蝸行牛步	ant	len4-b04-20260715
日行千里	寸步難移	ant	len4-b04-20260715
日行千里	緩慢	ant	len4-b04-20260715
破罐破摔	亡羊補牢	ant	len4-b04-20260715
破罐破摔	改過自新	ant	len4-b04-20260715
破罐破摔	振作	ant	len4-b04-20260715
虎踞龍盤	不堪一擊	ant	len4-b04-20260715
虎踞龍盤	搖搖欲墜	ant	len4-b04-20260715
虎踞龍盤	虛弱	ant	len4-b04-20260715
街談巷議	守口如瓶	ant	len4-b04-20260715
街談巷議	秘而不宣	ant	len4-b04-20260715
街談巷議	沉默	ant	len4-b04-20260715
買櫝還珠	去粗取精	ant	len4-b04-20260715
買櫝還珠	明智	ant	len4-b04-20260715
面貌一新	依然故我	ant	len4-b04-20260715
面貌一新	如故	ant	len4-b04-20260715
去粗取精	囫圇吞棗	ant	len4-b04-20260715
去粗取精	良莠不齊	ant	len4-b04-20260715
文武全才	一無所長	ant	len4-b04-20260715
文武全才	偏科	ant	len4-b04-20260715
滿腔熱忱	冷若冰霜	ant	len4-b04-20260715
滿腔熱忱	漠不關心	ant	len4-b04-20260715
滿腔熱忱	冷淡	ant	len4-b04-20260715
甕聲甕氣	洪亮	ant	len4-b04-20260715
甕聲甕氣	響亮	ant	len4-b04-20260715
明媒正娶	野合	ant	len4-b04-20260715
能文能武	一無所長	ant	len4-b04-20260715
能文能武	手無縛雞之力	ant	len4-b04-20260715
能文能武	偏科	ant	len4-b04-20260715
一時一刻	經年累月	ant	len4-b04-20260715
一時一刻	長年累月	ant	len4-b04-20260715
一時一刻	長久	ant	len4-b04-20260715
出謀獻策	束手無策	ant	len4-b04-20260715
百折不回	半途而廢	ant	len4-b04-20260715
黃花閨女	半老徐娘	ant	len4-b04-20260715
黃花閨女	少婦	ant	len4-b04-20260715
一面之交	莫逆之交	ant	len4-b04-20260715
一面之交	深交	ant	len4-b04-20260715
一面之交	摯友	ant	len4-b04-20260715
妻兒老小	孤家寡人	ant	len4-b04-20260715
妻兒老小	孑然一身	ant	len4-b04-20260715
妻兒老小	單身	ant	len4-b04-20260715
志在千里	胸無大志	ant	len4-b04-20260715
杯弓蛇影	處變不驚	ant	len4-b04-20260715
杯弓蛇影	心安理得	ant	len4-b04-20260715
杯弓蛇影	坦然	ant	len4-b04-20260715
開山祖師	門徒	ant	len4-b04-20260715
鴻雁傳書	杳無音訊	ant	len4-b04-20260715
十指連心	無關痛癢	ant	len4-b04-20260715
十指連心	麻木不仁	ant	len4-b04-20260715
咄咄怪事	不足為奇	ant	len4-b04-20260715
咄咄怪事	司空見慣	ant	len4-b04-20260715
咄咄怪事	平常	ant	len4-b04-20260715
嗟來之食	自力更生	ant	len4-b04-20260715
條分縷析	囫圇吞棗	ant	len4-b04-20260715
條分縷析	一鍋粥	ant	len4-b04-20260715
條分縷析	混亂	ant	len4-b04-20260715
櫛風沐雨	養尊處優	ant	len4-b04-20260715
櫛風沐雨	安逸	ant	len4-b04-20260715
櫛風沐雨	舒適	ant	len4-b04-20260715
久仰大名	素昧平生	ant	len4-b04-20260715
敗事有餘	能幹	ant	len4-b04-20260715
賞心樂事	痛苦	ant	len4-b04-20260715
賞心樂事	煩惱	ant	len4-b04-20260715
土豪劣紳	仁人志士	ant	len4-b04-20260715
土豪劣紳	賢達	ant	len4-b04-20260715
坐收漁利	兩敗俱傷	ant	len4-b04-20260715
坐收漁利	親力親為	ant	len4-b04-20260715
坐收漁利	吃虧	ant	len4-b04-20260715
夜幕低垂	破曉	ant	len4-b04-20260715
能者多勞	偷懶	ant	len4-b04-20260715
陰險毒辣	光明磊落	ant	len4-b04-20260715
垂暮之年	豆蔻年華	ant	len4-b04-20260715
垂暮之年	幼年	ant	len4-b04-20260715
死乞白賴	通情達理	ant	len4-b04-20260715
死乞白賴	適可而止	ant	len4-b04-20260715
死乞白賴	知趣	ant	len4-b04-20260715
兄弟鬩牆	和睦	ant	len4-b04-20260715
兄弟鬩牆	團結	ant	len4-b04-20260715
命在旦夕	安然無恙	ant	len4-b04-20260715
從心所欲	身不由己	ant	len4-b04-20260715
從心所欲	循規蹈矩	ant	len4-b04-20260715
從心所欲	受制	ant	len4-b04-20260715
有教無類	歧視	ant	len4-b04-20260715
肝腦塗地	貪生怕死	ant	len4-b04-20260715
攜家帶口	孑然一身	ant	len4-b04-20260715
攜家帶口	單身	ant	len4-b04-20260715
概莫能外	另當別論	ant	len4-b04-20260715
概莫能外	例外	ant	len4-b04-20260715
波譎雲詭	風平浪靜	ant	len4-b04-20260715
波譎雲詭	一成不變	ant	len4-b04-20260715
波譎雲詭	平靜	ant	len4-b04-20260715
立身處世	胡作非為	ant	len4-b04-20260715
削鐵如泥	無力	ant	len4-b04-20260715
削鐵如泥	鈍	ant	len4-b04-20260715
含笑九泉	死不瞑目	ant	len4-b04-20260715
大紅大綠	素色	ant	len4-b04-20260715
大紅大綠	清淡	ant	len4-b04-20260715
枉費心機	心想事成	ant	len4-b04-20260715
流裏流氣	一本正經	ant	len4-b04-20260715
流裏流氣	端莊	ant	len4-b04-20260715
流裏流氣	正派	ant	len4-b04-20260715
疙疙瘩瘩	一帆風順	ant	len4-b04-20260715
疙疙瘩瘩	順暢	ant	len4-b04-20260715
疙疙瘩瘩	順利	ant	len4-b04-20260715
質疑問難	不求甚解	ant	len4-b04-20260715
質疑問難	全盤接受	ant	len4-b04-20260715
質疑問難	不問	ant	len4-b04-20260715
震古爍今	默默無聞	ant	len4-b04-20260715
震古爍今	平淡無奇	ant	len4-b04-20260715
震古爍今	尋常	ant	len4-b04-20260715
口服心服	口服心不服	ant	len4-b04-20260715
口服心服	不服	ant	len4-b04-20260715
天姿國色	其貌不揚	ant	len4-b04-20260715
天姿國色	醜陋	ant	len4-b04-20260715
天姿國色	平庸	ant	len4-b04-20260715
慢慢吞吞	雷厲風行	ant	len4-b04-20260715
暗箭傷人	光明正大	ant	len4-b04-20260715
有來有往	單方面	ant	len4-b04-20260715
有來有往	斷絕	ant	len4-b04-20260715
生殺予奪	手無寸鐵	ant	len4-b04-20260715
疾風暴雨	和風細雨	ant	len4-b04-20260715
黑咕隆咚	燈火通明	ant	len4-b04-20260715
黑咕隆咚	光明	ant	len4-b04-20260715
黑咕隆咚	明亮	ant	len4-b04-20260715
串通一氣	各自為政	ant	len4-b04-20260715
串通一氣	獨立	ant	len4-b04-20260715
勢不可當	強弩之末	ant	len4-b04-20260715
愚民政策	開明	ant	len4-b04-20260715
撫今追昔	未來	ant	len4-b04-20260715
賣國求榮	精忠報國	ant	len4-b04-20260715
乘興而來	敗興而歸	ant	len4-b04-20260715
山水相連	遠隔重洋	ant	len4-b04-20260715
山水相連	天各一方	ant	len4-b04-20260715
山水相連	阻隔	ant	len4-b04-20260715
竹報平安	噩耗	ant	len4-b04-20260715
竹報平安	不安	ant	len4-b04-20260715
反之亦然	不可逆	ant	len4-b04-20260715
反之亦然	單向	ant	len4-b04-20260715
愣頭愣腦	機靈	ant	len4-b04-20260715
愣頭愣腦	清醒	ant	len4-b04-20260715
撼天動地	悄無聲息	ant	len4-b04-20260715
撼天動地	微不足道	ant	len4-b04-20260715
撼天動地	平淡	ant	len4-b04-20260715
於心何忍	心安理得	ant	len4-b04-20260715
貧病交加	家財萬貫	ant	len4-b04-20260715
貧病交加	身體健康	ant	len4-b04-20260715
貧病交加	安康	ant	len4-b04-20260715
難捨難離	一刀兩斷	ant	len4-b04-20260715
五毒俱全	德才兼備	ant	len4-b04-20260715
五毒俱全	純潔	ant	len4-b04-20260715
免開尊口	暢所欲言	ant	len4-b04-20260715
免開尊口	開言	ant	len4-b04-20260715
斑駁陸離	清一色	ant	len4-b04-20260715
斑駁陸離	單純	ant	len4-b04-20260715
斑駁陸離	統一	ant	len4-b04-20260715
獨斷獨行	集思廣益	ant	len4-b04-20260715
通行無阻	寸步難行	ant	len4-b04-20260715
酒池肉林	粗茶淡飯	ant	len4-b04-20260715
酒池肉林	清苦	ant	len4-b04-20260715
酒池肉林	節儉	ant	len4-b04-20260715
愛民如子	魚肉百姓	ant	len4-b04-20260715
跑跑跳跳	無精打採	ant	len4-b04-20260715
跑跑跳跳	懶洋洋	ant	len4-b04-20260715
前思後想	魯莽	ant	len4-b04-20260715
前思後想	衝動	ant	len4-b04-20260715
洛陽紙貴	無人問津	ant	len4-b04-20260715
洛陽紙貴	滯銷	ant	len4-b04-20260715
洛陽紙貴	冷門	ant	len4-b04-20260715
藏頭露尾	和盤托出	ant	len4-b04-20260715
藏頭露尾	坦白	ant	len4-b04-20260715
有鑑於此	無視	ant	len4-b04-20260715
第一把手	下屬	ant	len4-b04-20260715
第一把手	副手	ant	len4-b04-20260715
軍令如山	鬆散	ant	len4-b04-20260715
攻其不備	有備無患	ant	len4-b04-20260715
獨立王國	從屬	ant	len4-b04-20260715
生拉硬拽	水到渠成	ant	len4-b04-20260715
生拉硬拽	順其自然	ant	len4-b04-20260715
生拉硬拽	自然	ant	len4-b04-20260715
文山會海	簡潔	ant	len4-b04-20260715
赤身露體	衣冠楚楚	ant	len4-b04-20260715
走漏風聲	守口如瓶	ant	len4-b04-20260715
雁過拔毛	分文不取	ant	len4-b04-20260715
雁過拔毛	廉潔	ant	len4-b04-20260715
諄諄告誡	放任自流	ant	len4-b04-20260715
諄諄告誡	不聞不問	ant	len4-b04-20260715
諄諄告誡	不管	ant	len4-b04-20260715
重巒疊嶂	一馬平川	ant	len4-b04-20260715
重巒疊嶂	平原	ant	len4-b04-20260715
重巒疊嶂	平坦	ant	len4-b04-20260715
顛來倒去	有序	ant	len4-b04-20260715
乘勝追擊	鳴金收兵	ant	len4-b04-20260715
冷嘲熱諷	好言相勸	ant	len4-b04-20260715
力透紙背	輕描淡寫	ant	len4-b04-20260715
力透紙背	蒼白無力	ant	len4-b04-20260715
力透紙背	無力	ant	len4-b04-20260715
古色古香	現代	ant	len4-b04-20260715
