head	tail	relation_type	batch_id
乒乒乓乓	靜悄悄	ant	len4-b03-20260715
九泉之下	人間	ant	len4-b03-20260715
九泉之下	陽間	ant	len4-b03-20260715
事必躬親	假手於人	ant	len4-b03-20260715
事過境遷	依然如故	ant	len4-b03-20260715
互通有無	各自為政	ant	len4-b03-20260715
互通有無	封鎖	ant	len4-b03-20260715
互通有無	老死不相往來	ant	len4-b03-20260715
亡命之徒	正人君子	ant	len4-b03-20260715
亡命之徒	良民	ant	len4-b03-20260715
人所共知	秘而不宣	ant	len4-b03-20260715
人所共知	隱秘	ant	len4-b03-20260715
人高馬大	嬌小	ant	len4-b03-20260715
人高馬大	瘦小	ant	len4-b03-20260715
仁義道德	寡廉鮮恥	ant	len4-b03-20260715
仁義道德	無恥	ant	len4-b03-20260715
仁義道德	男盜女娼	ant	len4-b03-20260715
付之一炬	保留	ant	len4-b03-20260715
付之一炬	珍藏	ant	len4-b03-20260715
付之東流	如願以償	ant	len4-b03-20260715
付之東流	滿載而歸	ant	len4-b03-20260715
以偏概全	一視同仁	ant	len4-b03-20260715
以偏概全	周全	ant	len4-b03-20260715
以此類推	特例	ant	len4-b03-20260715
你追我趕	你推我讓	ant	len4-b03-20260715
你追我趕	停滯	ant	len4-b03-20260715
你追我趕	安步當車	ant	len4-b03-20260715
來路不明	名正言順	ant	len4-b03-20260715
來路不明	正當	ant	len4-b03-20260715
俯首稱臣	不屈	ant	len4-b03-20260715
俯首稱臣	揭竿而起	ant	len4-b03-20260715
借屍還魂	一命嗚呼	ant	len4-b03-20260715
借屍還魂	灰飛煙滅	ant	len4-b03-20260715
停薪留職	全職	ant	len4-b03-20260715
停薪留職	復職	ant	len4-b03-20260715
債台高築	富有	ant	len4-b03-20260715
債台高築	腰纏萬貫	ant	len4-b03-20260715
克敵制勝	一敗塗地	ant	len4-b03-20260715
兼而有之	單一	ant	len4-b03-20260715
刨根問底	不求甚解	ant	len4-b03-20260715
刨根問底	囫圇吞棗	ant	len4-b03-20260715
刨根問底	淺嘗輒止	ant	len4-b03-20260715
利國利民	損公肥私	ant	len4-b03-20260715
利國利民	禍國殃民	ant	len4-b03-20260715
前所未見	司空見慣	ant	len4-b03-20260715
前程似錦	窮途末路	ant	len4-b03-20260715
剛柔相濟	剛愎自用	ant	len4-b03-20260715
剛柔相濟	單一	ant	len4-b03-20260715
功德圓滿	功敗垂成	ant	len4-b03-20260715
功德圓滿	半途而廢	ant	len4-b03-20260715
功德圓滿	未竟	ant	len4-b03-20260715
勉勉強強	心甘情願	ant	len4-b03-20260715
勉勉強強	樂意	ant	len4-b03-20260715
勉勉強強	欣然	ant	len4-b03-20260715
動人心魄	平淡無奇	ant	len4-b03-20260715
勞民傷財	利國利民	ant	len4-b03-20260715
勤儉持家	揮霍無度	ant	len4-b03-20260715
勤儉持家	敗家	ant	len4-b03-20260715
勤儉持家	鋪張浪費	ant	len4-b03-20260715
勤政廉政	腐敗	ant	len4-b03-20260715
十年寒窗	一舉成名	ant	len4-b03-20260715
十年寒窗	不學無術	ant	len4-b03-20260715
十年寒窗	荒廢	ant	len4-b03-20260715
千夫所指	有口皆碑	ant	len4-b03-20260715
千夫所指	眾望所歸	ant	len4-b03-20260715
半工半讀	全日制	ant	len4-b03-20260715
半工半讀	全職	ant	len4-b03-20260715
半生不熟	嫻熟	ant	len4-b03-20260715
半生不熟	滾瓜爛熟	ant	len4-b03-20260715
半生不熟	精通	ant	len4-b03-20260715
卓爾不羣	普通	ant	len4-b03-20260715
博覽羣書	不學無術	ant	len4-b03-20260715
博覽羣書	孤陋寡聞	ant	len4-b03-20260715
博覽羣書	目不識丁	ant	len4-b03-20260715
口出狂言	沉默寡言	ant	len4-b03-20260715
口出狂言	謙虛	ant	len4-b03-20260715
口出狂言	謹言慎行	ant	len4-b03-20260715
只爭朝夕	慢吞吞	ant	len4-b03-20260715
只爭朝夕	拖拖拉拉	ant	len4-b03-20260715
只爭朝夕	虛度光陰	ant	len4-b03-20260715
各有所長	一無所長	ant	len4-b03-20260715
各有所長	平庸	ant	len4-b03-20260715
名噪一時	無名	ant	len4-b03-20260715
名噪一時	過氣	ant	len4-b03-20260715
名噪一時	默默無聞	ant	len4-b03-20260715
名目繁多	寥寥	ant	len4-b03-20260715
名目繁多	簡單	ant	len4-b03-20260715
含含糊糊	清清楚楚	ant	len4-b03-20260715
吶喊助威	冷眼旁觀	ant	len4-b03-20260715
吶喊助威	喝倒彩	ant	len4-b03-20260715
吶喊助威	袖手旁觀	ant	len4-b03-20260715
和好如初	反目成仇	ant	len4-b03-20260715
和盤托出	吞吞吐吐	ant	len4-b03-20260715
和盤托出	守口如瓶	ant	len4-b03-20260715
和盤托出	隱瞞	ant	len4-b03-20260715
品頭論足	沉默	ant	len4-b03-20260715
品頭論足	默不作聲	ant	len4-b03-20260715
喝西北風	酒足飯飽	ant	len4-b03-20260715
喝西北風	錦衣玉食	ant	len4-b03-20260715
喝西北風	飽食	ant	len4-b03-20260715
因小失大	權衡	ant	len4-b03-20260715
坦白從寬	隱瞞	ant	len4-b03-20260715
夜長夢多	一錘定音	ant	len4-b03-20260715
夜長夢多	及時	ant	len4-b03-20260715
夜長夢多	速戰速決	ant	len4-b03-20260715
大勢已去	方興未艾	ant	len4-b03-20260715
大包大攬	分權	ant	len4-b03-20260715
大包大攬	袖手旁觀	ant	len4-b03-20260715
大快朵頤	難吃	ant	len4-b03-20260715
大興土木	停工	ant	len4-b03-20260715
大興土木	按兵不動	ant	len4-b03-20260715
大難臨頭	安然	ant	len4-b03-20260715
大難臨頭	平安無事	ant	len4-b03-20260715
大難臨頭	福星高照	ant	len4-b03-20260715
大雪紛飛	晴空萬裏	ant	len4-b03-20260715
大雪紛飛	烈日	ant	len4-b03-20260715
天女散花	暴風驟雨	ant	len4-b03-20260715
奇裝異服	中規中矩	ant	len4-b03-20260715
奮筆疾書	停筆	ant	len4-b03-20260715
奮筆疾書	慢條斯理	ant	len4-b03-20260715
好大喜功	低調	ant	len4-b03-20260715
好大喜功	實事求是	ant	len4-b03-20260715
嫉惡如仇	同流合污	ant	len4-b03-20260715
嫉惡如仇	麻木	ant	len4-b03-20260715
子子孫孫	一代	ant	len4-b03-20260715
子子孫孫	後繼無人	ant	len4-b03-20260715
守身如玉	不檢點	ant	len4-b03-20260715
守身如玉	放蕩不羈	ant	len4-b03-20260715
寢食難安	心安理得	ant	len4-b03-20260715
寢食難安	高枕無憂	ant	len4-b03-20260715
寸土寸金	一文不值	ant	len4-b03-20260715
寸土寸金	不毛之地	ant	len4-b03-20260715
寸土寸金	荒地	ant	len4-b03-20260715
尋歡作樂	清心寡慾	ant	len4-b03-20260715
尋歡作樂	苦行	ant	len4-b03-20260715
對立統一	水火不容	ant	len4-b03-20260715
崎嶇不平	一馬平川	ant	len4-b03-20260715
崎嶇不平	平坦	ant	len4-b03-20260715
崎嶇不平	康莊大道	ant	len4-b03-20260715
左右開弓	單手	ant	len4-b03-20260715
左右開弓	單打一	ant	len4-b03-20260715
左右開弓	顧此失彼	ant	len4-b03-20260715
巾幗英雄	平庸之輩	ant	len4-b03-20260715
巾幗英雄	懦夫	ant	len4-b03-20260715
平平常常	出類拔萃	ant	len4-b03-20260715
引火燒身	全身而退	ant	len4-b03-20260715
引火燒身	明哲保身	ant	len4-b03-20260715
引火燒身	置身事外	ant	len4-b03-20260715
引狼入室	閉門謝客	ant	len4-b03-20260715
彌天大謊	實話實説	ant	len4-b03-20260715
影影綽綽	一清二楚	ant	len4-b03-20260715
影影綽綽	分明	ant	len4-b03-20260715
得意門生	門外漢	ant	len4-b03-20260715
從從容容	慌慌張張	ant	len4-b03-20260715
微觀世界	宏觀世界	ant	len4-b03-20260715
心中有鬼	問心無愧	ant	len4-b03-20260715
心中有鬼	坦蕩	ant	len4-b03-20260715
心中有鬼	清白	ant	len4-b03-20260715
心如死灰	心潮澎湃	ant	len4-b03-20260715
心浮氣躁	心平氣和	ant	len4-b03-20260715
心馳神往	不屑一顧	ant	len4-b03-20260715
心馳神往	漠然	ant	len4-b03-20260715
心馳神往	無動於衷	ant	len4-b03-20260715
心驚膽顫	泰然	ant	len4-b03-20260715
心驚膽顫	處變不驚	ant	len4-b03-20260715
志得意滿	灰心喪氣	ant	len4-b03-20260715
快人快語	吞吞吐吐	ant	len4-b03-20260715
快人快語	含蓄	ant	len4-b03-20260715
快人快語	拐彎抹角	ant	len4-b03-20260715
忿忿不平	心安理得	ant	len4-b03-20260715
忿忿不平	心平氣和	ant	len4-b03-20260715
忿忿不平	釋然	ant	len4-b03-20260715
思前想後	魯莽	ant	len4-b03-20260715
悄然無聲	大張旗鼓	ant	len4-b03-20260715
悔不當初	無怨無悔	ant	len4-b03-20260715
憨態可掬	精明	ant	len4-b03-20260715
憨態可掬	老謀深算	ant	len4-b03-20260715
打入冷宮	重用	ant	len4-b03-20260715
打入冷宮	青睞	ant	len4-b03-20260715
打得火熱	冷淡	ant	len4-b03-20260715
打得火熱	反目成仇	ant	len4-b03-20260715
打得火熱	形同陌路	ant	len4-b03-20260715
扭扭捏捏	爽快	ant	len4-b03-20260715
扭扭捏捏	直截了當	ant	len4-b03-20260715
扶貧濟困	落井下石	ant	len4-b03-20260715
扶貧濟困	見死不救	ant	len4-b03-20260715
扶貧濟困	趁火打劫	ant	len4-b03-20260715
抓耳撓腮	從容	ant	len4-b03-20260715
抓耳撓腮	淡定	ant	len4-b03-20260715
投桃報李	恩將仇報	ant	len4-b03-20260715
拂袖而去	依依不捨	ant	len4-b03-20260715
拂袖而去	流連忘返	ant	len4-b03-20260715
拈花惹草	守身如玉	ant	len4-b03-20260715
拈花惹草	專一	ant	len4-b03-20260715
拈花惹草	忠貞不渝	ant	len4-b03-20260715
拉幫結派	孤立	ant	len4-b03-20260715
拉幫結派	獨來獨往	ant	len4-b03-20260715
拉拉扯扯	乾脆	ant	len4-b03-20260715
拉拉扯扯	爽快	ant	len4-b03-20260715
拍手稱快	咬牙切齒	ant	len4-b03-20260715
拍手稱快	痛恨	ant	len4-b03-20260715
拍手稱快	義憤填膺	ant	len4-b03-20260715
拼死拼活	不勞而獲	ant	len4-b03-20260715
拼死拼活	偷懶	ant	len4-b03-20260715
拼死拼活	坐享其成	ant	len4-b03-20260715
挑三揀四	來者不拒	ant	len4-b03-20260715
挑三揀四	隨意	ant	len4-b03-20260715
探頭探腦	光明正大	ant	len4-b03-20260715
探頭探腦	堂堂正正	ant	len4-b03-20260715
插科打諢	一本正經	ant	len4-b03-20260715
插科打諢	嚴肅	ant	len4-b03-20260715
搬弄是非	和稀泥	ant	len4-b03-20260715
搬弄是非	息事寧人	ant	len4-b03-20260715
撒手人寰	健在	ant	len4-b03-20260715
撒手人寰	長生	ant	len4-b03-20260715
擁擠不堪	空空蕩蕩	ant	len4-b03-20260715
擠眉弄眼	不苟言笑	ant	len4-b03-20260715
擠眉弄眼	嚴肅	ant	len4-b03-20260715
攜手並肩	分道揚鑣	ant	len4-b03-20260715
攻城略地	退守	ant	len4-b03-20260715
攻城略地	防守	ant	len4-b03-20260715
救苦救難	落井下石	ant	len4-b03-20260715
救苦救難	袖手旁觀	ant	len4-b03-20260715
救苦救難	見死不救	ant	len4-b03-20260715
敲山震虎	打草驚蛇	ant	len4-b03-20260715
敲山震虎	硬碰硬	ant	len4-b03-20260715
敲鑼打鼓	偃旗息鼓	ant	len4-b03-20260715
敲鑼打鼓	悄無聲息	ant	len4-b03-20260715
敲鑼打鼓	靜悄悄	ant	len4-b03-20260715
新婚燕爾	仳離	ant	len4-b03-20260715
新婚燕爾	勞燕分飛	ant	len4-b03-20260715
新婚燕爾	離婚	ant	len4-b03-20260715
斷壁殘垣	完好如初	ant	len4-b03-20260715
斷壁殘垣	嶄新	ant	len4-b03-20260715
斷壁殘垣	金碧輝煌	ant	len4-b03-20260715
日以繼夜	朝九晚五	ant	len4-b03-20260715
日以繼夜	規律	ant	len4-b03-20260715
日曬雨淋	安逸	ant	len4-b03-20260715
日曬雨淋	足不出户	ant	len4-b03-20260715
日曬雨淋	養尊處優	ant	len4-b03-20260715
昂首闊步	垂頭喪氣	ant	len4-b03-20260715
時斷時續	持續	ant	len4-b03-20260715
普天之下	局部	ant	len4-b03-20260715
有何不可	禁止	ant	len4-b03-20260715
有何不可	萬萬不可	ant	len4-b03-20260715
有傷風化	得體	ant	len4-b03-20260715
有傷風化	正派	ant	len4-b03-20260715
有頭有臉	小人物	ant	len4-b03-20260715
有頭有臉	無名小卒	ant	len4-b03-20260715
有頭有臉	默默無聞	ant	len4-b03-20260715
朗朗上口	拗口	ant	len4-b03-20260715
未卜先知	一無所知	ant	len4-b03-20260715
未卜先知	後知後覺	ant	len4-b03-20260715
東奔西走	安分守己	ant	len4-b03-20260715
東奔西走	足不出户	ant	len4-b03-20260715
東拼西湊	一氣呵成	ant	len4-b03-20260715
東拼西湊	完整	ant	len4-b03-20260715
東拼西湊	渾然一體	ant	len4-b03-20260715
東施效顰	真實	ant	len4-b03-20260715
板上釘釘	懸而未決	ant	len4-b03-20260715
榮辱與共	分道揚鑣	ant	len4-b03-20260715
榮辱與共	各自為政	ant	len4-b03-20260715
欺軟怕硬	見義勇為	ant	len4-b03-20260715
欺軟怕硬	鋤強扶弱	ant	len4-b03-20260715
歷盡滄桑	一帆風順	ant	len4-b03-20260715
歷盡滄桑	稚嫩	ant	len4-b03-20260715
歷經滄桑	一帆風順	ant	len4-b03-20260715
歷經滄桑	稚嫩	ant	len4-b03-20260715
死於非命	善終	ant	len4-b03-20260715
死於非命	壽終正寢	ant	len4-b03-20260715
殘垣斷壁	完好如初	ant	len4-b03-20260715
殘垣斷壁	嶄新	ant	len4-b03-20260715
殘垣斷壁	金碧輝煌	ant	len4-b03-20260715
殺出重圍	困守	ant	len4-b03-20260715
殺出重圍	坐以待斃	ant	len4-b03-20260715
殺出重圍	束手就擒	ant	len4-b03-20260715
比翼雙飛	分道揚鑣	ant	len4-b03-20260715
比翼雙飛	勞燕分飛	ant	len4-b03-20260715
比翼雙飛	各奔東西	ant	len4-b03-20260715
永生永世	一時半刻	ant	len4-b03-20260715
永生永世	片刻	ant	len4-b03-20260715
永生永世	短暫	ant	len4-b03-20260715
汪洋大海	一潭死水	ant	len4-b03-20260715
沒精打採	精神抖擻	ant	len4-b03-20260715
泰山壓頂	如釋重負	ant	len4-b03-20260715
泰山壓頂	輕鬆	ant	len4-b03-20260715
洋洋自得	垂頭喪氣	ant	len4-b03-20260715
洋洋自得	自慚形穢	ant	len4-b03-20260715
洋洋自得	謙虛	ant	len4-b03-20260715
洗劫一空	保全	ant	len4-b03-20260715
洗劫一空	原封不動	ant	len4-b03-20260715
洗劫一空	完好無損	ant	len4-b03-20260715
混世魔王	救世主	ant	len4-b03-20260715
混世魔王	正人君子	ant	len4-b03-20260715
混世魔王	賢人	ant	len4-b03-20260715
混水摸魚	光明正大	ant	len4-b03-20260715
混淆視聽	明辨	ant	len4-b03-20260715
清清爽爽	渾濁	ant	len4-b03-20260715
清清爽爽	邋遢	ant	len4-b03-20260715
溢美之詞	批評	ant	len4-b03-20260715
溢美之詞	貶損	ant	len4-b03-20260715
滂沱大雨	晴天	ant	len4-b03-20260715
滂沱大雨	細雨	ant	len4-b03-20260715
滿園春色	凋零	ant	len4-b03-20260715
滿園春色	滿目瘡痍	ant	len4-b03-20260715
滿山遍野	寥寥無幾	ant	len4-b03-20260715
滿山遍野	零星	ant	len4-b03-20260715
火樹銀花	一片漆黑	ant	len4-b03-20260715
火樹銀花	黯淡無光	ant	len4-b03-20260715
烈日當空	寒冷	ant	len4-b03-20260715
烈日當空	皓月當空	ant	len4-b03-20260715
無恥之徒	仁人志士	ant	len4-b03-20260715
無恥之徒	正人君子	ant	len4-b03-20260715
無恥之徒	義士	ant	len4-b03-20260715
熟能生巧	一知半解	ant	len4-b03-20260715
熟能生巧	生手	ant	len4-b03-20260715
物歸原主	侵佔	ant	len4-b03-20260715
物歸原主	據為己有	ant	len4-b03-20260715
物歸原主	鵲巢鳩佔	ant	len4-b03-20260715
物盡其用	暴殄天物	ant	len4-b03-20260715
物盡其用	浪費	ant	len4-b03-20260715
物盡其用	閒置	ant	len4-b03-20260715
狗急跳牆	從容不迫	ant	len4-b03-20260715
狗急跳牆	淡定	ant	len4-b03-20260715
狗急跳牆	臨危不亂	ant	len4-b03-20260715
獨具一格	千篇一律	ant	len4-b03-20260715
獨具慧眼	有眼無珠	ant	len4-b03-20260715
玩火自焚	明哲保身	ant	len4-b03-20260715
玲瓏剔透	笨拙	ant	len4-b03-20260715
玲瓏剔透	遲鈍	ant	len4-b03-20260715
珠聯璧合	不配	ant	len4-b03-20260715
珠聯璧合	格格不入	ant	len4-b03-20260715
珠聯璧合	水火不容	ant	len4-b03-20260715
璀璨奪目	黯淡無光	ant	len4-b03-20260715
瓢潑大雨	晴空萬裏	ant	len4-b03-20260715
瓢潑大雨	細雨	ant	len4-b03-20260715
甜酸苦辣	平淡如水	ant	len4-b03-20260715
由此可知	不明	ant	len4-b03-20260715
留連忘返	匆匆離去	ant	len4-b03-20260715
留連忘返	落荒而逃	ant	len4-b03-20260715
當頭棒喝	和風細雨	ant	len4-b03-20260715
當頭棒喝	輕描淡寫	ant	len4-b03-20260715
痛快淋漓	吞吞吐吐	ant	len4-b03-20260715
痛快淋漓	憋悶	ant	len4-b03-20260715
痛快淋漓	扭扭捏捏	ant	len4-b03-20260715
痴心妄想	務實	ant	len4-b03-20260715
痴心妄想	實事求是	ant	len4-b03-20260715
痴心妄想	腳踏實地	ant	len4-b03-20260715
瘦骨嶙峋	肥胖	ant	len4-b03-20260715
瘦骨嶙峋	膀大腰圓	ant	len4-b03-20260715
瘦骨嶙峋	豐滿	ant	len4-b03-20260715
登高望遠	坐井觀天	ant	len4-b03-20260715
登高望遠	短視	ant	len4-b03-20260715
登高望遠	鼠目寸光	ant	len4-b03-20260715
百尺竿頭	原地踏步	ant	len4-b03-20260715
百尺竿頭	每況愈下	ant	len4-b03-20260715
百尺竿頭	退步	ant	len4-b03-20260715
百年大計	暫時	ant	len4-b03-20260715
百年大計	權宜之計	ant	len4-b03-20260715
百年大計	短期	ant	len4-b03-20260715
百無禁忌	忌口	ant	len4-b03-20260715
百無禁忌	謹小慎微	ant	len4-b03-20260715
百聽不厭	不堪入耳	ant	len4-b03-20260715
百聽不厭	厭煩	ant	len4-b03-20260715
皓月當空	伸手不見五指	ant	len4-b03-20260715
皓月當空	漆黑	ant	len4-b03-20260715
監守自盜	兩袖清風	ant	len4-b03-20260715
監守自盜	清廉	ant	len4-b03-20260715
監守自盜	盡忠職守	ant	len4-b03-20260715
直來直去	吞吞吐吐	ant	len4-b03-20260715
直來直去	含蓄	ant	len4-b03-20260715
直來直去	拐彎抹角	ant	len4-b03-20260715
相生相剋	無關	ant	len4-b03-20260715
相生相剋	獨立	ant	len4-b03-20260715
眉目傳情	冷漠	ant	len4-b03-20260715
眉目傳情	視若無睹	ant	len4-b03-20260715
看家本領	一無所長	ant	len4-b03-20260715
看家本領	三腳貓	ant	len4-b03-20260715
看家本領	外行	ant	len4-b03-20260715
眼冒金星	清醒	ant	len4-b03-20260715
眼冒金星	神清氣爽	ant	len4-b03-20260715
眼疾手快	笨手笨腳	ant	len4-b03-20260715
知根知底	一無所知	ant	len4-b03-20260715
知根知底	素昧平生	ant	len4-b03-20260715
知根知底	陌生	ant	len4-b03-20260715
砸鍋賣鐵	一毛不拔	ant	len4-b03-20260715
砸鍋賣鐵	吝嗇	ant	len4-b03-20260715
神乎其神	不足為奇	ant	len4-b03-20260715
神乎其神	平淡無奇	ant	len4-b03-20260715
神乎其神	普通	ant	len4-b03-20260715
神經錯亂	正常	ant	len4-b03-20260715
神經錯亂	理智	ant	len4-b03-20260715
禍起蕭牆	外來	ant	len4-b03-20260715
禍起蕭牆	外患	ant	len4-b03-20260715
積少成多	耗盡	ant	len4-b03-20260715
笑掉大牙	正色	ant	len4-b03-20260715
笑掉大牙	肅然起敬	ant	len4-b03-20260715
笑臉相迎	拒之門外	ant	len4-b03-20260715
等閒之輩	人中龍鳳	ant	len4-b03-20260715
等閒之輩	傑出	ant	len4-b03-20260715
精神百倍	無精打採	ant	len4-b03-20260715
約法三章	無法無天	ant	len4-b03-20260715
約法三章	肆意妄為	ant	len4-b03-20260715
累死累活	清閒	ant	len4-b03-20260715
累死累活	輕鬆	ant	len4-b03-20260715
累死累活	遊手好閒	ant	len4-b03-20260715
經久不息	曇花一現	ant	len4-b03-20260715
經久不息	短暫	ant	len4-b03-20260715
經久不息	轉瞬即逝	ant	len4-b03-20260715
縱橫馳騁	寸步難行	ant	len4-b03-20260715
縱橫馳騁	束手束腳	ant	len4-b03-20260715
繁文縟節	不拘小節	ant	len4-b03-20260715
繁文縟節	乾脆	ant	len4-b03-20260715
繁文縟節	簡便	ant	len4-b03-20260715
羣龍無首	眾望所歸	ant	len4-b03-20260715
義正詞嚴	理屈詞窮	ant	len4-b03-20260715
翹首以待	不屑一顧	ant	len4-b03-20260715
翹首以待	漠不關心	ant	len4-b03-20260715
翹首以待	置之不理	ant	len4-b03-20260715
老大不小	乳臭未乾	ant	len4-b03-20260715
老大不小	年幼	ant	len4-b03-20260715
老大不小	稚嫩	ant	len4-b03-20260715
耳鬢廝磨	天各一方	ant	len4-b03-20260715
耳鬢廝磨	形同陌路	ant	len4-b03-20260715
耳鬢廝磨	疏遠	ant	len4-b03-20260715
聲名遠播	默默無聞	ant	len4-b03-20260715
胸懷大志	得過且過	ant	len4-b03-20260715
胸懷大志	碌碌	ant	len4-b03-20260715
胸懷大志	胸無大志	ant	len4-b03-20260715
能屈能伸	剛愎自用	ant	len4-b03-20260715
能屈能伸	死板	ant	len4-b03-20260715
能言善辯	笨嘴拙舌	ant	len4-b03-20260715
膽大心細	粗心大意	ant	len4-b03-20260715
自不量力	自知之明	ant	len4-b03-20260715
自不量力	謙虛	ant	len4-b03-20260715
自不量力	量力而行	ant	len4-b03-20260715
自取滅亡	絕處逢生	ant	len4-b03-20260715
自取滅亡	自救	ant	len4-b03-20260715
自取滅亡	轉危為安	ant	len4-b03-20260715
自愧不如	自以為是	ant	len4-b03-20260715
自愧不如	自命不凡	ant	len4-b03-20260715
自愧不如	驕傲	ant	len4-b03-20260715
自找麻煩	明哲保身	ant	len4-b03-20260715
自找麻煩	省事	ant	len4-b03-20260715
自食其果	善有善報	ant	len4-b03-20260715
臭氣熏天	清香	ant	len4-b03-20260715
臭氣熏天	芬芳	ant	len4-b03-20260715
與世長辭	長生	ant	len4-b03-20260715
舉案齊眉	反目成仇	ant	len4-b03-20260715
舊病復發	康復	ant	len4-b03-20260715
舊病復發	根治	ant	len4-b03-20260715
苦思冥想	不假思索	ant	len4-b03-20260715
苦思冥想	脱口而出	ant	len4-b03-20260715
苦思冥想	靈機一動	ant	len4-b03-20260715
草木皆兵	若無其事	ant	len4-b03-20260715
草木皆兵	鎮定	ant	len4-b03-20260715
草木皆兵	高枕無憂	ant	len4-b03-20260715
草草收場	善始善終	ant	len4-b03-20260715
蔚然成風	沒落	ant	len4-b03-20260715
蔚然成風	無人問津	ant	len4-b03-20260715
蔚然成風	銷聲匿跡	ant	len4-b03-20260715
處變不驚	驚慌失措	ant	len4-b03-20260715
蜂擁而上	四散奔逃	ant	len4-b03-20260715
蜂擁而上	退避三舍	ant	len4-b03-20260715
蠱惑人心	以理服人	ant	len4-b03-20260715
蠱惑人心	真誠	ant	len4-b03-20260715
蠱惑人心	開誠佈公	ant	len4-b03-20260715
衝昏頭腦	冷靜	ant	len4-b03-20260715
衝昏頭腦	理智	ant	len4-b03-20260715
衣冠不整	整齊	ant	len4-b03-20260715
衣冠不整	衣冠楚楚	ant	len4-b03-20260715
衣冠禽獸	仁人志士	ant	len4-b03-20260715
衣冠禽獸	君子	ant	len4-b03-20260715
衣冠禽獸	正人君子	ant	len4-b03-20260715
表裏不一	表裏如一	ant	len4-b03-20260715
裝瘋賣傻	一本正經	ant	len4-b03-20260715
裝瘋賣傻	煞有介事	ant	len4-b03-20260715
裝瘋賣傻	認真	ant	len4-b03-20260715
見錢眼開	清心寡慾	ant	len4-b03-20260715
言之有理	胡説八道	ant	len4-b03-20260715
言外之意	明説	ant	len4-b03-20260715
言外之意	直言不諱	ant	len4-b03-20260715
言過其實	恰如其分	ant	len4-b03-20260715
評頭論足	沉默	ant	len4-b03-20260715
評頭論足	默不作聲	ant	len4-b03-20260715
誇大其詞	客觀	ant	len4-b03-20260715
誇大其詞	實事求是	ant	len4-b03-20260715
誇大其詞	輕描淡寫	ant	len4-b03-20260715
負債累累	腰纏萬貫	ant	len4-b03-20260715
貽笑大方	出色	ant	len4-b03-20260715
貽笑大方	驚豔	ant	len4-b03-20260715
超額利潤	虧損	ant	len4-b03-20260715
超額利潤	赤字	ant	len4-b03-20260715
足智多謀	愚笨	ant	len4-b03-20260715
踉踉蹌蹌	健步如飛	ant	len4-b03-20260715
踉踉蹌蹌	從容	ant	len4-b03-20260715
身懷六甲	單身	ant	len4-b03-20260715
身懷六甲	未婚	ant	len4-b03-20260715
軟弱無力	剛強	ant	len4-b03-20260715
軟弱無力	有力	ant	len4-b03-20260715
迷惑不解	恍然大悟	ant	len4-b03-20260715
追根究底	不求甚解	ant	len4-b03-20260715
追根究底	囫圇吞棗	ant	len4-b03-20260715
追根究底	淺嘗輒止	ant	len4-b03-20260715
通風報信	保密	ant	len4-b03-20260715
通風報信	守口如瓶	ant	len4-b03-20260715
通風報信	秘而不宣	ant	len4-b03-20260715
逢凶化吉	凶多吉少	ant	len4-b03-20260715
逢凶化吉	禍不單行	ant	len4-b03-20260715
逢凶化吉	雪上加霜	ant	len4-b03-20260715
