head	tail	relation_type	batch_id
必爭之地	不毛之地	ant	len4-b02-20260715
必爭之地	無關緊要	ant	len4-b02-20260715
志在必得	可有可無	ant	len4-b02-20260715
志在必得	無所謂	ant	len4-b02-20260715
志在必得	隨意	ant	len4-b02-20260715
忘乎所以	謹言慎行	ant	len4-b02-20260715
忽冷忽熱	一貫	ant	len4-b02-20260715
忽冷忽熱	始終如一	ant	len4-b02-20260715
忽冷忽熱	穩定	ant	len4-b02-20260715
怒火中燒	心平氣和	ant	len4-b02-20260715
怒髮衝冠	心平氣和	ant	len4-b02-20260715
恩恩怨怨	兩清	ant	len4-b02-20260715
恩恩怨怨	冰釋前嫌	ant	len4-b02-20260715
恭恭敬敬	輕慢	ant	len4-b02-20260715
情急之下	不慌不忙	ant	len4-b02-20260715
情急之下	從容不迫	ant	len4-b02-20260715
情急之下	鎮定	ant	len4-b02-20260715
情竇初開	老於世故	ant	len4-b02-20260715
愛崗敬業	怠工	ant	len4-b02-20260715
愛崗敬業	敷衍塞責	ant	len4-b02-20260715
愛崗敬業	翫忽職守	ant	len4-b02-20260715
慌慌張張	從容不迫	ant	len4-b02-20260715
才子佳人	凡夫俗子	ant	len4-b02-20260715
才子佳人	普通人	ant	len4-b02-20260715
打成一片	分道揚鑣	ant	len4-b02-20260715
打成一片	格格不入	ant	len4-b02-20260715
打成一片	水火不容	ant	len4-b02-20260715
打抱不平	袖手旁觀	ant	len4-b02-20260715
打道回府	啟程	ant	len4-b02-20260715
打道回府	遠行	ant	len4-b02-20260715
承上啓下	斷層	ant	len4-b02-20260715
投其所好	掃興	ant	len4-b02-20260715
振奮人心	灰心	ant	len4-b02-20260715
捫心自問	文過飾非	ant	len4-b02-20260715
掃地出門	挽留	ant	len4-b02-20260715
排山倒海	和風細雨	ant	len4-b02-20260715
排山倒海	温柔	ant	len4-b02-20260715
排山倒海	輕柔	ant	len4-b02-20260715
揚眉吐氣	垂頭喪氣	ant	len4-b02-20260715
揚眉吐氣	忍氣吞聲	ant	len4-b02-20260715
揚眉吐氣	灰心喪氣	ant	len4-b02-20260715
搔首弄姿	樸實	ant	len4-b02-20260715
搖頭晃腦	端莊	ant	len4-b02-20260715
搖頭晃腦	肅立	ant	len4-b02-20260715
摸爬滾打	坐享其成	ant	len4-b02-20260715
摸爬滾打	嬌生慣養	ant	len4-b02-20260715
摸爬滾打	養尊處優	ant	len4-b02-20260715
擲地有聲	空洞	ant	len4-b02-20260715
擲地有聲	蒼白無力	ant	len4-b02-20260715
擲地有聲	輕描淡寫	ant	len4-b02-20260715
支支吾吾	口若懸河	ant	len4-b02-20260715
支支吾吾	對答如流	ant	len4-b02-20260715
支支吾吾	直言不諱	ant	len4-b02-20260715
文武雙全	一無所長	ant	len4-b02-20260715
文武雙全	單調	ant	len4-b02-20260715
早出晚歸	懶散	ant	len4-b02-20260715
昏迷不醒	清醒	ant	len4-b02-20260715
星星之火	大火	ant	len4-b02-20260715
星星點點	密密麻麻	ant	len4-b02-20260715
星星點點	鋪天蓋地	ant	len4-b02-20260715
春風化雨	暴風驟雨	ant	len4-b02-20260715
春風化雨	疾言厲色	ant	len4-b02-20260715
春風化雨	苛責	ant	len4-b02-20260715
是是非非	清清楚楚	ant	len4-b02-20260715
是是非非	黑白分明	ant	len4-b02-20260715
暴露無遺	深藏不露	ant	len4-b02-20260715
曾經滄海	初出茅廬	ant	len4-b02-20260715
曾經滄海	少不更事	ant	len4-b02-20260715
有生以來	有生之年	ant	len4-b02-20260715
有血有肉	抽象	ant	len4-b02-20260715
有血有肉	空洞無物	ant	len4-b02-20260715
有血有肉	紙上談兵	ant	len4-b02-20260715
有驚無險	凶多吉少	ant	len4-b02-20260715
望子成龍	不聞不問	ant	len4-b02-20260715
望子成龍	放任自流	ant	len4-b02-20260715
望穿秋水	不屑一顧	ant	len4-b02-20260715
望穿秋水	漠不關心	ant	len4-b02-20260715
望穿秋水	視若無睹	ant	len4-b02-20260715
朝思暮想	拋諸腦後	ant	len4-b02-20260715
朝朝暮暮	一時半刻	ant	len4-b02-20260715
朝朝暮暮	片刻	ant	len4-b02-20260715
朝朝暮暮	短暫	ant	len4-b02-20260715
東奔西跑	安分守己	ant	len4-b02-20260715
東奔西跑	足不出户	ant	len4-b02-20260715
林林總總	單一	ant	len4-b02-20260715
林林總總	寥寥無幾	ant	len4-b02-20260715
林林總總	稀少	ant	len4-b02-20260715
柴米油鹽	山珍海味	ant	len4-b02-20260715
柴米油鹽	錦衣玉食	ant	len4-b02-20260715
條條框框	不拘一格	ant	len4-b02-20260715
條條框框	靈活	ant	len4-b02-20260715
楚楚動人	其貌不揚	ant	len4-b02-20260715
楚楚動人	平庸	ant	len4-b02-20260715
楚楚動人	醜陋	ant	len4-b02-20260715
模稜兩可	斬釘截鐵	ant	len4-b02-20260715
歡呼雀躍	垂頭喪氣	ant	len4-b02-20260715
歡欣鼓舞	垂頭喪氣	ant	len4-b02-20260715
死而復生	一命嗚呼	ant	len4-b02-20260715
毫無辦法	遊刃有餘	ant	len4-b02-20260715
氣勢磅礴	有氣無力	ant	len4-b02-20260715
氣勢磅礴	氣息奄奄	ant	len4-b02-20260715
氣勢磅礴	萎靡不振	ant	len4-b02-20260715
洪水猛獸	好事	ant	len4-b02-20260715
洪水猛獸	福音	ant	len4-b02-20260715
洪水猛獸	良師益友	ant	len4-b02-20260715
活靈活現	呆板	ant	len4-b02-20260715
活靈活現	平淡	ant	len4-b02-20260715
活靈活現	死氣沉沉	ant	len4-b02-20260715
浮想聯翩	一片空白	ant	len4-b02-20260715
海枯石爛	反覆無常	ant	len4-b02-20260715
海枯石爛	朝三暮四	ant	len4-b02-20260715
海枯石爛	見異思遷	ant	len4-b02-20260715
海角天涯	毗鄰	ant	len4-b02-20260715
海角天涯	近在咫尺	ant	len4-b02-20260715
清風明月	污濁	ant	len4-b02-20260715
清風明月	烏煙瘴氣	ant	len4-b02-20260715
溢於言表	不動聲色	ant	len4-b02-20260715
溢於言表	內斂	ant	len4-b02-20260715
溢於言表	深藏不露	ant	len4-b02-20260715
滴滴答答	無聲無息	ant	len4-b02-20260715
滴滴答答	靜悄悄	ant	len4-b02-20260715
滿目瘡痍	完好	ant	len4-b02-20260715
滿目瘡痍	欣欣向榮	ant	len4-b02-20260715
滿目瘡痍	生機勃勃	ant	len4-b02-20260715
漫無邊際	言簡意賅	ant	len4-b02-20260715
漸入佳境	每況愈下	ant	len4-b02-20260715
潸然淚下	喜極而泣	ant	len4-b02-20260715
潸然淚下	開懷大笑	ant	len4-b02-20260715
火眼金睛	有眼無珠	ant	len4-b02-20260715
火眼金睛	盲目	ant	len4-b02-20260715
無業遊民	上班族	ant	len4-b02-20260715
無業遊民	在職	ant	len4-b02-20260715
爭分奪秒	慢條斯理	ant	len4-b02-20260715
爭分奪秒	拖拖拉拉	ant	len4-b02-20260715
爭分奪秒	磨磨蹭蹭	ant	len4-b02-20260715
爭論不休	一言為定	ant	len4-b02-20260715
爭論不休	心平氣和	ant	len4-b02-20260715
牽線搭橋	從中作梗	ant	len4-b02-20260715
牽線搭橋	拆台	ant	len4-b02-20260715
牽線搭橋	挑撥離間	ant	len4-b02-20260715
狐朋狗友	良師益友	ant	len4-b02-20260715
環環相扣	支離破碎	ant	len4-b02-20260715
環環相扣	脱節	ant	len4-b02-20260715
生動活潑	呆板	ant	len4-b02-20260715
生動活潑	死氣沉沉	ant	len4-b02-20260715
生動活潑	沉悶	ant	len4-b02-20260715
生老病死	長生不老	ant	len4-b02-20260715
生老病死	青春永駐	ant	len4-b02-20260715
由淺入深	不求甚解	ant	len4-b02-20260715
由淺入深	囫圇吞棗	ant	len4-b02-20260715
男婚女嫁	獨身	ant	len4-b02-20260715
畢恭畢敬	輕慢	ant	len4-b02-20260715
略知一二	瞭如指掌	ant	len4-b02-20260715
登堂入室	一知半解	ant	len4-b02-20260715
登堂入室	門外漢	ant	len4-b02-20260715
百看不厭	不屑一顧	ant	len4-b02-20260715
百看不厭	厭煩	ant	len4-b02-20260715
相映成趣	大煞風景	ant	len4-b02-20260715
相映成趣	格格不入	ant	len4-b02-20260715
真人真事	子虛烏有	ant	len4-b02-20260715
真人真事	杜撰	ant	len4-b02-20260715
真真假假	一清二楚	ant	len4-b02-20260715
真真假假	確鑿	ant	len4-b02-20260715
瞞天過海	光明正大	ant	len4-b02-20260715
矇在鼓裏	心知肚明	ant	len4-b02-20260715
矇在鼓裏	瞭如指掌	ant	len4-b02-20260715
矇在鼓裏	知情	ant	len4-b02-20260715
知足常樂	得隴望蜀	ant	len4-b02-20260715
知足常樂	貪得無厭	ant	len4-b02-20260715
短兵相接	遠程	ant	len4-b02-20260715
短兵相接	遠隔千里	ant	len4-b02-20260715
碩果累累	一無所獲	ant	len4-b02-20260715
碩果累累	空手而回	ant	len4-b02-20260715
磨磨蹭蹭	雷厲風行	ant	len4-b02-20260715
祖祖輩輩	一代	ant	len4-b02-20260715
祖祖輩輩	曇花一現	ant	len4-b02-20260715
祖祖輩輩	短暫	ant	len4-b02-20260715
移花接木	原封不動	ant	len4-b02-20260715
移花接木	原汁原味	ant	len4-b02-20260715
移花接木	真實	ant	len4-b02-20260715
竊竊私語	高談闊論	ant	len4-b02-20260715
童心未泯	世故	ant	len4-b02-20260715
童心未泯	少年老成	ant	len4-b02-20260715
童心未泯	老氣橫秋	ant	len4-b02-20260715
箭在弦上	從容不迫	ant	len4-b02-20260715
箭在弦上	懸而未決	ant	len4-b02-20260715
粉身碎骨	安然無恙	ant	len4-b02-20260715
粉身碎骨	完好無損	ant	len4-b02-20260715
粉身碎骨	毫髮無傷	ant	len4-b02-20260715
約定俗成	另闢蹊徑	ant	len4-b02-20260715
約定俗成	標新立異	ant	len4-b02-20260715
約定俗成	破舊立新	ant	len4-b02-20260715
紅極一時	沒落	ant	len4-b02-20260715
紅極一時	過氣	ant	len4-b02-20260715
紅極一時	黯然失色	ant	len4-b02-20260715
紅男綠女	鰥寡孤獨	ant	len4-b02-20260715
紛紛揚揚	寥寥無幾	ant	len4-b02-20260715
紛紛揚揚	靜悄悄	ant	len4-b02-20260715
終身大事	區區小事	ant	len4-b02-20260715
終身大事	瑣事	ant	len4-b02-20260715
終身大事	芝麻綠豆	ant	len4-b02-20260715
絢麗多彩	平淡	ant	len4-b02-20260715
絢麗多彩	灰暗	ant	len4-b02-20260715
統籌兼顧	單打一	ant	len4-b02-20260715
統籌兼顧	片面	ant	len4-b02-20260715
統籌兼顧	顧此失彼	ant	len4-b02-20260715
經久不衰	曇花一現	ant	len4-b02-20260715
緊急狀態	鬆弛	ant	len4-b02-20260715
纏綿悱惻	冷酷	ant	len4-b02-20260715
纏綿悱惻	絕情	ant	len4-b02-20260715
罵罵咧咧	和顏悦色	ant	len4-b02-20260715
罵罵咧咧	好言好語	ant	len4-b02-20260715
美不勝收	慘不忍睹	ant	len4-b02-20260715
美輪美奐	殘破	ant	len4-b02-20260715
美輪美奐	破敗不堪	ant	len4-b02-20260715
美輪美奐	簡陋	ant	len4-b02-20260715
羣雄逐鹿	一枝獨秀	ant	len4-b02-20260715
羣雄逐鹿	和平共處	ant	len4-b02-20260715
翻山越嶺	一馬平川	ant	len4-b02-20260715
翻山越嶺	平坦	ant	len4-b02-20260715
翻山越嶺	平步青雲	ant	len4-b02-20260715
翻江倒海	平靜	ant	len4-b02-20260715
翻江倒海	風平浪靜	ant	len4-b02-20260715
老淚縱橫	喜笑顏開	ant	len4-b02-20260715
老淚縱橫	破涕為笑	ant	len4-b02-20260715
老淚縱橫	開懷大笑	ant	len4-b02-20260715
耳濡目染	充耳不聞	ant	len4-b02-20260715
耳濡目染	無動於衷	ant	len4-b02-20260715
耳濡目染	視而不見	ant	len4-b02-20260715
聞名遐邇	默默無聞	ant	len4-b02-20260715
聲情並茂	呆板	ant	len4-b02-20260715
聲情並茂	平鋪直敍	ant	len4-b02-20260715
聲情並茂	枯燥	ant	len4-b02-20260715
腰痠背痛	健康	ant	len4-b02-20260715
腰痠背痛	精神抖擻	ant	len4-b02-20260715
自作主張	言聽計從	ant	len4-b02-20260715
自尋煩惱	心寬體胖	ant	len4-b02-20260715
自尋煩惱	自得其樂	ant	len4-b02-20260715
與世無爭	爭強好勝	ant	len4-b02-20260715
舉步維艱	一帆風順	ant	len4-b02-20260715
艱難險阻	一帆風順	ant	len4-b02-20260715
英年早逝	壽終正寢	ant	len4-b02-20260715
英年早逝	長命百歲	ant	len4-b02-20260715
英年早逝	高壽	ant	len4-b02-20260715
萬丈深淵	一馬平川	ant	len4-b02-20260715
萬丈深淵	坦途	ant	len4-b02-20260715
萬丈深淵	平地	ant	len4-b02-20260715
萬水千山	近在咫尺	ant	len4-b02-20260715
萬般無奈	心甘情願	ant	len4-b02-20260715
萬般無奈	樂意	ant	len4-b02-20260715
萬般無奈	欣然	ant	len4-b02-20260715
落花流水	安然無恙	ant	len4-b02-20260715
落花流水	完好如初	ant	len4-b02-20260715
落花流水	旗開得勝	ant	len4-b02-20260715
虛位以待	人滿為患	ant	len4-b02-20260715
虛位以待	座無虛席	ant	len4-b02-20260715
虛無飄渺	實實在在	ant	len4-b02-20260715
虛無飄渺	觸手可及	ant	len4-b02-20260715
蠻不講理	以理服人	ant	len4-b02-20260715
蠻不講理	講理	ant	len4-b02-20260715
蠻不講理	通情達理	ant	len4-b02-20260715
行色匆匆	從容不迫	ant	len4-b02-20260715
行色匆匆	悠閒	ant	len4-b02-20260715
行色匆匆	慢悠悠	ant	len4-b02-20260715
街頭巷尾	人跡罕至	ant	len4-b02-20260715
街頭巷尾	窮鄉僻壤	ant	len4-b02-20260715
西裝革履	不修邊幅	ant	len4-b02-20260715
西裝革履	衣衫襤褸	ant	len4-b02-20260715
西裝革履	邋遢	ant	len4-b02-20260715
誤入歧途	迷途知返	ant	len4-b02-20260715
變化無常	始終如一	ant	len4-b02-20260715
財大氣粗	囊中羞澀	ant	len4-b02-20260715
財大氣粗	家徒四壁	ant	len4-b02-20260715
財大氣粗	清貧	ant	len4-b02-20260715
赴湯蹈火	臨陣脱逃	ant	len4-b02-20260715
身先士卒	臨陣脱逃	ant	len4-b02-20260715
載歌載舞	沉悶	ant	len4-b02-20260715
載歌載舞	肅穆	ant	len4-b02-20260715
輾轉反側	安睡	ant	len4-b02-20260715
逢場作戲	一本正經	ant	len4-b02-20260715
逢場作戲	當真	ant	len4-b02-20260715
運籌帷幄	手足無措	ant	len4-b02-20260715
運籌帷幄	束手無策	ant	len4-b02-20260715
運籌帷幄	無計可施	ant	len4-b02-20260715
過關斬將	一敗塗地	ant	len4-b02-20260715
過關斬將	處處碰壁	ant	len4-b02-20260715
達官貴人	普通人	ant	len4-b02-20260715
遠近聞名	無名	ant	len4-b02-20260715
遠近聞名	默默無聞	ant	len4-b02-20260715
遠道而來	就近	ant	len4-b02-20260715
遠道而來	本地	ant	len4-b02-20260715
遠道而來	近在咫尺	ant	len4-b02-20260715
醍醐灌頂	不解	ant	len4-b02-20260715
醍醐灌頂	如墜五里霧中	ant	len4-b02-20260715
醍醐灌頂	迷惑	ant	len4-b02-20260715
野心勃勃	安分守己	ant	len4-b02-20260715
金光閃閃	黯淡	ant	len4-b02-20260715
銘記在心	拋諸腦後	ant	len4-b02-20260715
鏡花水月	實實在在	ant	len4-b02-20260715
鏡花水月	觸手可及	ant	len4-b02-20260715
長途跋涉	一步之遙	ant	len4-b02-20260715
長途跋涉	唾手可得	ant	len4-b02-20260715
長途跋涉	近在咫尺	ant	len4-b02-20260715
開天闢地	因循守舊	ant	len4-b02-20260715
開天闢地	墨守成規	ant	len4-b02-20260715
開天闢地	故步自封	ant	len4-b02-20260715
開懷大笑	抱頭痛哭	ant	len4-b02-20260715
開懷大笑	泣不成聲	ant	len4-b02-20260715
開懷大笑	痛哭流涕	ant	len4-b02-20260715
雍容華貴	土氣	ant	len4-b02-20260715
雍容華貴	樸素	ant	len4-b02-20260715
難上加難	易如反掌	ant	len4-b02-20260715
難以啓齒	直言不諱	ant	len4-b02-20260715
難捨難分	一刀兩斷	ant	len4-b02-20260715
雨過天晴	雪上加霜	ant	len4-b02-20260715
雷霆萬鈞	和風細雨	ant	len4-b02-20260715
雷霆萬鈞	無力	ant	len4-b02-20260715
雷霆萬鈞	輕描淡寫	ant	len4-b02-20260715
靈機一動	一籌莫展	ant	len4-b02-20260715
靈機一動	呆若木雞	ant	len4-b02-20260715
靈機一動	無計可施	ant	len4-b02-20260715
音容笑貌	人去樓空	ant	len4-b02-20260715
頂頭上司	下級	ant	len4-b02-20260715
頂頭上司	部下	ant	len4-b02-20260715
