head	reason	batch_id
專科學校	no_gradable_opposite	len4-b01-20260715
對號入座	no_gradable_opposite	len4-b01-20260715
小道消息	no_gradable_opposite	len4-b01-20260715
尼日利亞	proper_name_or_deixis	len4-b01-20260715
工業園區	no_gradable_opposite	len4-b01-20260715
工業革命	proper_name_or_deixis	len4-b01-20260715
工藝美術	no_gradable_opposite	len4-b01-20260715
巴基斯坦	proper_name_or_deixis	len4-b01-20260715
師範大學	no_gradable_opposite	len4-b01-20260715
師範學校	no_gradable_opposite	len4-b01-20260715
師範學院	no_gradable_opposite	len4-b01-20260715
常務委員	no_gradable_opposite	len4-b01-20260715
平方公里	no_gradable_opposite	len4-b01-20260715
年復一年	no_gradable_opposite	len4-b01-20260715
弗吉尼亞	proper_name_or_deixis	len4-b01-20260715
彈道導彈	no_gradable_opposite	len4-b01-20260715
形式主義	no_gradable_opposite	len4-b01-20260715
彬彬有禮	no_gradable_opposite	len4-b01-20260715
從小到大	no_gradable_opposite	len4-b01-20260715
循環系統	no_gradable_opposite	len4-b01-20260715
心理學家	no_gradable_opposite	len4-b01-20260715
心肌梗塞	no_gradable_opposite	len4-b01-20260715
必由之路	no_gradable_opposite	len4-b01-20260715
恐怖主義	no_gradable_opposite	len4-b01-20260715
愛國主義	no_gradable_opposite	len4-b01-20260715
技術裝備	no_gradable_opposite	len4-b01-20260715
抽油煙機	no_gradable_opposite	len4-b01-20260715
拉丁美洲	proper_name_or_deixis	len4-b01-20260715
拋磚引玉	no_gradable_opposite	len4-b01-20260715
政府部門	no_gradable_opposite	len4-b01-20260715
政治權利	no_gradable_opposite	len4-b01-20260715
文藝復興	proper_name_or_deixis	len4-b01-20260715
斯洛伐克	proper_name_or_deixis	len4-b01-20260715
斯里蘭卡	proper_name_or_deixis	len4-b01-20260715
有期徒刑	no_gradable_opposite	len4-b01-20260715
有機化學	no_gradable_opposite	len4-b01-20260715
有機玻璃	no_gradable_opposite	len4-b01-20260715
有線電視	no_gradable_opposite	len4-b01-20260715
有識之士	no_gradable_opposite	len4-b01-20260715
未成年人	no_gradable_opposite	len4-b01-20260715
東南西北	no_gradable_opposite	len4-b01-20260715
格魯吉亞	proper_name_or_deixis	len4-b01-20260715
標點符號	no_gradable_opposite	len4-b01-20260715
歇斯底里	no_gradable_opposite	len4-b01-20260715
此時此刻	no_gradable_opposite	len4-b01-20260715
武裝力量	no_gradable_opposite	len4-b01-20260715
歷史學家	no_gradable_opposite	len4-b01-20260715
歸根到底	no_gradable_opposite	len4-b01-20260715
歸根結底	no_gradable_opposite	len4-b01-20260715
比較價格	no_gradable_opposite	len4-b01-20260715
毛細血管	no_gradable_opposite	len4-b01-20260715
民主黨派	no_gradable_opposite	len4-b01-20260715
民族主義	no_gradable_opposite	len4-b01-20260715
民族英雄	no_gradable_opposite	len4-b01-20260715
水利工程	no_gradable_opposite	len4-b01-20260715
水土保持	no_gradable_opposite	len4-b01-20260715
洪都拉斯	proper_name_or_deixis	len4-b01-20260715
活蹦亂跳	no_gradable_opposite	len4-b01-20260715
流動資金	no_gradable_opposite	len4-b01-20260715
消化系統	no_gradable_opposite	len4-b01-20260715
淚流滿面	no_gradable_opposite	len4-b01-20260715
炎黃子孫	no_gradable_opposite	len4-b01-20260715
無所不能	no_gradable_opposite	len4-b01-20260715
無期徒刑	no_gradable_opposite	len4-b01-20260715
無論如何	no_gradable_opposite	len4-b01-20260715
熱帶雨林	no_gradable_opposite	len4-b01-20260715
物價指數	no_gradable_opposite	len4-b01-20260715
物理學家	no_gradable_opposite	len4-b01-20260715
物質文明	no_gradable_opposite	len4-b01-20260715
特殊教育	no_gradable_opposite	len4-b01-20260715
特種部隊	no_gradable_opposite	len4-b01-20260715
現代主義	no_gradable_opposite	len4-b01-20260715
理工大學	no_gradable_opposite	len4-b01-20260715
理工學院	no_gradable_opposite	len4-b01-20260715
理想主義	no_gradable_opposite	len4-b01-20260715
環境保護	no_gradable_opposite	len4-b01-20260715
環氧樹脂	no_gradable_opposite	len4-b01-20260715
生物製品	no_gradable_opposite	len4-b01-20260715
生產資料	no_gradable_opposite	len4-b01-20260715
生產關係	no_gradable_opposite	len4-b01-20260715
用武之地	no_gradable_opposite	len4-b01-20260715
由來已久	no_gradable_opposite	len4-b01-20260715
由此可見	no_gradable_opposite	len4-b01-20260715
男女老少	no_gradable_opposite	len4-b01-20260715
男男女女	no_gradable_opposite	len4-b01-20260715
白俄羅斯	proper_name_or_deixis	len4-b01-20260715
百事可樂	proper_name_or_deixis	len4-b01-20260715
百科全書	no_gradable_opposite	len4-b01-20260715
皮下組織	no_gradable_opposite	len4-b01-20260715
直升飛機	no_gradable_opposite	len4-b01-20260715
相對而言	no_gradable_opposite	len4-b01-20260715
相比之下	no_gradable_opposite	len4-b01-20260715
知名人士	no_gradable_opposite	len4-b01-20260715
知己知彼	no_gradable_opposite	len4-b01-20260715
知識分子	no_gradable_opposite	len4-b01-20260715
社會效益	no_gradable_opposite	len4-b01-20260715
神經末梢	no_gradable_opposite	len4-b01-20260715
神經系統	no_gradable_opposite	len4-b01-20260715
神經衰弱	no_gradable_opposite	len4-b01-20260715
私立學校	no_gradable_opposite	len4-b01-20260715
穆罕默德	proper_name_or_deixis	len4-b01-20260715
等離子體	no_gradable_opposite	len4-b01-20260715
精神文明	no_gradable_opposite	len4-b01-20260715
紅十字會	proper_name_or_deixis	len4-b01-20260715
組成部分	no_gradable_opposite	len4-b01-20260715
統一戰線	no_gradable_opposite	len4-b01-20260715
統治階級	no_gradable_opposite	len4-b01-20260715
絲綢之路	proper_name_or_deixis	len4-b01-20260715
經濟作物	no_gradable_opposite	len4-b01-20260715
經濟危機	no_gradable_opposite	len4-b01-20260715
經濟效益	no_gradable_opposite	len4-b01-20260715
經濟特區	no_gradable_opposite	len4-b01-20260715
綜上所述	no_gradable_opposite	len4-b01-20260715
綜合利用	no_gradable_opposite	len4-b01-20260715
總工程師	no_gradable_opposite	len4-b01-20260715
羅馬尼亞	proper_name_or_deixis	len4-b01-20260715
義務教育	no_gradable_opposite	len4-b01-20260715
耐火材料	no_gradable_opposite	len4-b01-20260715
耶路撒冷	proper_name_or_deixis	len4-b01-20260715
聯席會議	no_gradable_opposite	len4-b01-20260715
聯邦政府	no_gradable_opposite	len4-b01-20260715
職業道德	no_gradable_opposite	len4-b01-20260715
股份公司	no_gradable_opposite	len4-b01-20260715
胡蘿蔔素	no_gradable_opposite	len4-b01-20260715
自古以來	no_gradable_opposite	len4-b01-20260715
自然災害	no_gradable_opposite	len4-b01-20260715
自然環境	no_gradable_opposite	len4-b01-20260715
自由主義	no_gradable_opposite	len4-b01-20260715
航天飛機	no_gradable_opposite	len4-b01-20260715
航空公司	no_gradable_opposite	len4-b01-20260715
航空母艦	no_gradable_opposite	len4-b01-20260715
茶餘飯後	no_gradable_opposite	len4-b01-20260715
荒山野嶺	no_gradable_opposite	len4-b01-20260715
蒙特利爾	proper_name_or_deixis	len4-b01-20260715
血紅蛋白	no_gradable_opposite	len4-b01-20260715
行政部門	no_gradable_opposite	len4-b01-20260715
複合材料	no_gradable_opposite	len4-b01-20260715
西伯利亞	proper_name_or_deixis	len4-b01-20260715
西班牙語	no_gradable_opposite	len4-b01-20260715
親朋好友	no_gradable_opposite	len4-b01-20260715
諾貝爾獎	proper_name_or_deixis	len4-b01-20260715
財政部長	no_gradable_opposite	len4-b01-20260715
超級大國	no_gradable_opposite	len4-b01-20260715
跨國公司	no_gradable_opposite	len4-b01-20260715
跳蚤市場	no_gradable_opposite	len4-b01-20260715
身心健康	no_gradable_opposite	len4-b01-20260715
軍事基地	no_gradable_opposite	len4-b01-20260715
軍國主義	no_gradable_opposite	len4-b01-20260715
辛亥革命	proper_name_or_deixis	len4-b01-20260715
農田水利	no_gradable_opposite	len4-b01-20260715
農貿市場	no_gradable_opposite	len4-b01-20260715
這樣一來	no_gradable_opposite	len4-b01-20260715
通貨膨脹	no_gradable_opposite	len4-b01-20260715
逢年過節	no_gradable_opposite	len4-b01-20260715
連鎖反應	no_gradable_opposite	len4-b01-20260715
遙遙領先	no_gradable_opposite	len4-b01-20260715
邏輯思維	no_gradable_opposite	len4-b01-20260715
郵政編碼	no_gradable_opposite	len4-b01-20260715
重中之重	no_gradable_opposite	len4-b01-20260715
閉路電視	no_gradable_opposite	len4-b01-20260715
阿司匹林	proper_name_or_deixis	len4-b01-20260715
阿彌陀佛	proper_name_or_deixis	len4-b01-20260715
阿拉斯加	proper_name_or_deixis	len4-b01-20260715
除此之外	no_gradable_opposite	len4-b01-20260715
集成電路	no_gradable_opposite	len4-b01-20260715
集體經濟	no_gradable_opposite	len4-b01-20260715
電磁輻射	no_gradable_opposite	len4-b01-20260715
電視大學	no_gradable_opposite	len4-b01-20260715
電話會議	no_gradable_opposite	len4-b01-20260715
靜脈曲張	no_gradable_opposite	len4-b01-20260715
風土人情	no_gradable_opposite	len4-b01-20260715
食物中毒	no_gradable_opposite	len4-b01-20260715
馬來西亞	proper_name_or_deixis	len4-b01-20260715
馬列主義	no_gradable_opposite	len4-b01-20260715
馬爾代夫	proper_name_or_deixis	len4-b01-20260715
高樓大廈	no_gradable_opposite	len4-b01-20260715
高爾夫球	no_gradable_opposite	len4-b01-20260715
高空作業	no_gradable_opposite	len4-b01-20260715
鴉片戰爭	proper_name_or_deixis	len4-b01-20260715
