literal	freq	pos	family	voice	note
啓用	2346	v			
國際化	2345	a,n,v			
大幅度	2342	a,r			
城鄉	2339	n			
請勿	2338	v,x			
內蒙古	2337	n			
牛市	2336	n			
養殖	2336	n,v			
仍在	2334	r,v			
南寧	2333	n			
高科技	2329	a,n			
分紅	2326	n,v			
再一次	2323	r			
一頭霧水	2313	a	idiom		
下定	2313	v			多見「下定決心」
下屬	2313	n			
丟	2313	v			
亂講	2313	v			
俠	2313	n			
元氣	2313	n			
兄妹	2313	n			
出外	2313	v			
出頭	2313	n,v			
則	2313	x			
務	2313	n			
地拖	2313	n			
奕	2313	n			
嬲爆爆	2313	a			
寒意	2313	n			
審	2313	v			
左手邊	2313	n			
左手面	2313	n			
廂	2313	n			
往事	2313	n			
愕	2313	a,v			
憑空	2313	r			
提早	2313	r,v			
敬請	2313	v			
新手	2313	n			
日前	2313	n,r			
普遍	2313	a,r			
業	2313	n			
欸	2313	x			
決賽	2313	n			
流露	2313	v			
滿面	2313	a,n			
澧	2313	n			
牛仔	2313	n			
珊	2313	n			
相簿	2313	n			
眷屬	2313	n			
知名	2313	a			
繼而	2313	r,x			
罷	2313	v,x			
羽毛球	2313	n			
胡	2313	n			
臉色	2313	n			
自修	2313	n,v			
花心	2313	a,n			
茫	2313	a			
蓮	2313	n			
行上	2313	v			
街坊	2313	n			
表露	2313	v			
補助	2313	n,v			
跡象	2313	n			
躝	2313	v			
車尾	2313	n			
追殺	2313	v			
通關	2313	n,v			
過身	2313	v			
遙控	2313	n,v			
阿毛	2313	n			
陰森	2313	a			
雖則	2313	x			
離譜	2313	a			
霞	2313	n			
風筒	2313	n			
鬥氣	2313	n,v			
黑夜	2313	n			
龍友	2313	n			
保修	2311	n,v			
功率	2311	n			
太原	2310	n			
既有	2308	a			
彩票	2303	n			
蝦米	2298	n,x			乾貨；亦閩台「什麼」
團購	2282	n,v			
成交量	2277	n			
縣城	2276	n			
有多	2274	r,x			程度「有多X」；可再審
滬	2274	n			
小於	2273	v,x			
單擊	2268	v			
就此	2266	r,x			
若是	2264	x			
吉林	2263	n			
市委	2263	n			
管理層	2253	n			
蘭州	2253	n			
尹	2245	n			
截至	2243	v,x			
程序員	2239	n			
廖	2238	n			
利好	2237	a,n			
鑫	2232	n			
東部	2231	n			
光榮	2230	a,n			
第一時間	2226	n,r			
老人家	2226	n			
併購	2225	n,v			
一級	2224	a,n,x			
一頭	2224	n,r,x			
上樓	2224	v			
上路	2224	v			
並用	2224	v			
乾杯	2224	v,x			
人頭	2224	n			
佛羅倫斯	2224	n			
免得	2224	v,x			
具	2224	n,v			
出動	2224	v			
呢場	2224	n,x			
喜	2224	a,n,v			
在生	2224	a,v			
埋身	2224	v			
報到	2224	v			
大方	2224	a			
大致上	2224	r			
姆	2224	n			
存	2224	v			
完場	2224	n,v			
完畢	2224	v			
家務	2224	n			
專用	2224	a,v			
居	2224	n,v			
店長	2224	n			
性愛	2224	n			
懷中	2224	n			
打死	2224	v			
打氣	2224	v			
收尾	2224	n,v			
有名	2224	a			
有餘	2224	a,v			
校務處	2224	n			
樑	2224	n			
正一	2224	a			粵「正一＋N」
步入	2224	v			
武林	2224	n			
演唱會	2224	n			
潛	2224	v			
灰心	2224	a,v			
照樣	2224	r			
狗衝	2224	v			
現身	2224	v			
睇唔起	2224	v			
睇實	2224	v			
睇死	2224	v			
禍	2224	n,v			
粟米	2224	n			
老人	2224	n			
聽歌	2224	v			
背包	2224	n,v			
若無其事	2224	a,r	idiom		
落手	2224	v			
薑	2224	n			
虧	2224	a,n,v			
蝕底	2224	a,v			
街口	2224	n			
街頭	2224	n			
襟	2224	n			
親口	2224	r			
請柬	2224	n			
谷	2224	n,v			谷地；亦「谷」推廣
豐滿	2224	a			
貪心	2224	a,n			
走佬	2224	v			
辭	2224	n,v			
迷人	2224	a			
追擊	2224	n,v			
速	2224	a,n			
逢	2224	v			
進出	2224	n,v			
那樣	2224	r,x			
郎	2224	n			
鎮定	2224	a,v			
陽	2224	n			
隨口	2224	r			
難關	2224	n			
雯	2224	n			
霸王	2224	n			
預先	2224	r			
食女	2224	v			
麻痺	2224	a,n,v			
村裏	2220	n			
殺毒軟件	2220	n			
佛山	2219	n			
改動	2217	n,v			
不已	2216	r			
妞	2212	n			
平米	2203	n,x			
女主角	2199	n			
配方	2197	n			
鑑於	2196	x			
玩遊戲	2194	v			
舉措	2192	n			
全局	2190	n			
葛	2190	n			
人文	2189	a,n			
訂購	2178	v			
多年來	2172	r			
聯繫方式	2172	n			
陌生人	2170	n			
洛陽	2168	n			
從不	2163	r			
股指	2160	n			
臺北	2154	n			
知名度	2151	n			
石家莊	2151	n			
額度	2151	n			
源於	2149	v			
馬來西亞	2145	n			
城裏	2141	n			
麻將	2137	n			
一味	2135	r			
上個	2135	n,x			
上邊	2135	n,r			
不單	2135	r,x			
不容	2135	v			
不經意	2135	a,r			
九成	2135	n,r,x			
二手	2135	a,n			
人流	2135	n			
人道	2135	a,n			
企響度	2135	u			字面不明（企+響度？）；待查
倉	2135	n			
再嚟	2135	r,v			
刑事	2135	a,n			
北面	2135	n			
原先	2135	a,r			
又點話	2135	v,x			
可惡	2135	a			
合力	2135	n,v			
吉	2135	a,n			
名器	2135	n			
咖哩	2135	n			
咬牙切齒	2135	a,v	idiom		
啷	2135	x			
嗰下	2135	r,x			
噉樣樣	2135	r,x			
墳	2135	n			
多種	2135	a,x			
大汗	2135	a,n			
大隊	2135	n			
寶物	2135	n			
尬	2135	a			
屋主	2135	n			
年前	2135	n,r			
底線	2135	n			
影像	2135	n			
志	2135	n			
恐怕	2135	r,v			
情境	2135	n			
愛意	2135	n			
扒	2135	v			
抵死	2135	a,r,v			
拿拿聲	2135	r			
掌門	2135	n			
搏命	2135	r,v			
擦膠	2135	n			
擺酒	2135	v			
收得	2135	v			
故作	2135	v			
施	2135	n,v			
早會	2135	n			
昨晚	2135	n,r			
本應	2135	r,v			
校裙	2135	n			
格外	2135	r			
歲月	2135	n			
江湖	2135	n			
沉睡	2135	v			
洛	2135	n			
派對	2135	n			
源頭	2135	n			
溶	2135	v			
烏蠅	2135	n			
特	2135	a,r			
珍	2135	a,n			
男兒	2135	n			
直入	2135	v			
瞄	2135	v			
紅燈	2135	n			
縫	2135	n,v			
老友	2135	n			
聖人	2135	n			
肉緊	2135	a			
肥佬	2135	n			
至得	2135	v,x			
航	2135	n,v			
落山	2135	v			
蜜糖	2135	n			
行事	2135	n,v			
視野	2135	n			
親王	2135	n			
言論	2135	n			
