literal	freq	pos	family	voice	note
讚歎不已	561	a,v	idiom		
豐衣足食	561	a	idiom		
逃出生天	561	v	idiom		
造船業	561	n			
雞飛狗跳	561	a	idiom		
體弱多病	561	a			
一波又起	560	a,v	idiom		
一波未平	560	a,v	idiom		
一箭雙鵰	560	v	idiom		
不解風情	560	a	idiom		
全麻	560	n			
公平合理	560	a			
公立學校	560	n			
冰糖葫蘆	560	n			
前塵往事	560	n	idiom		
啞然失笑	560	v	idiom		
國際公約	560	n			
大公無私	560	a	idiom		
心高氣傲	560	a	idiom		
怒火中燒	560	a,v	idiom		
性產業	560	n			
惡意代碼	560	n			
抱頭痛哭	560	v	idiom		
握手言和	560	v	idiom		
放蕩不羈	560	a	idiom		
添磚加瓦	560	v	idiom		
清風明月	560	n	idiom		
無師自通	560	a,v	idiom		
現場會議	560	n			
紅頭文件	560	n			
週末愉快	560	a,x			
雙方同意	560	n,v			
風流人物	560	n	idiom		
首戰告捷	560	v	idiom		
高等法院	560	n			
齒輪傳動	560	n			
來歷不明	559	a			
十六進制	559	n			
十月革命	559	n			
喜怒無常	559	a	idiom		
安分守己	559	a,v	idiom		
寧靜致遠	559	a	idiom		
形單影隻	559	a	idiom		
新華日報	559	n			
植物纖維	559	n			
武警戰士	559	n			
殺人放火	559	v	idiom		
毫無辦法	559	a			
百年好合	559	a,x	idiom		
移花接木	559	v	idiom		
聚酰亞胺	559	n			
肌肉注射	559	n,v			
良辰美景	559	n	idiom		
蝦子	559	n			
言聽計從	559	v	idiom		
運動神經	559	n			
來者不拒	558	v	idiom		
出土文物	558	n			
千錘百鍊	558	a,v	idiom		
各抒己見	558	v	idiom		
商品生產	558	n			
多米尼克	558	n			
夜以繼日	558	r,v	idiom		
大智若愚	558	a	idiom		
平步青雲	558	v	idiom		
忌口	558	n,v			
拜師學藝	558	v			
掛在嘴上	558	v			
改朝換代	558	n,v	idiom		
數字通信	558	n			
日月星辰	558	n	idiom		
浮光掠影	558	a,n	idiom		
站不住腳	558	a,v	idiom		
萬般無奈	558	a	idiom		
貪小便宜	558	a,v			
走馬上任	558	v	idiom		
逼上梁山	558	v	idiom		
鐵石心腸	558	a,n	idiom		
長途旅行	558	n			
開發週期	558	n			
麻醉藥品	558	n			
人情冷暖	557	n	idiom		
冷暖自知	557	a	idiom		
口無遮攔	557	a	idiom		
名譽會長	557	n			
地心引力	557	n			
如此而已	557	r,x	idiom		
捕風捉影	557	v	idiom		
搶先一步	557	v			
放手一搏	557	v			
敗落	557	a,v			
海角天涯	557	n	idiom		
畫蛇添足	557	v	idiom		
異國情調	557	n			
相映成趣	557	a,v	idiom		
蠻不講理	557	a	idiom		
親自出馬	557	v			
身懷絕技	557	a,v			
遠大理想	557	n			
雲岡石窟	557	n			
頂頭上司	557	n			
一去不返	556	v	idiom		
三房一廳	556	n			
