literal	freq	pos	family	voice	note
絕非	1601	r			
群體	1601	n			
老蘭	1601	n			
膏	1601	n			
膽粗粗	1601	a			
自稱	1601	v			
色情	1601	a,n			
葵	1601	n			
融入	1601	v			
蟲仔	1601	n			
蠻	1601	a,r			
行禮	1601	v			
見步行步	1601	v	idiom		
記載	1601	n,v			
設	1601	v			
請教	1601	v			
諗落	1601	v			
識貨	1601	v			
變臉	1601	v			
谷底	1601	n			
費時	1601	a,v			
賀	1601	v			
質感	1601	n			
赤	1601	a			
起上嚟	1601	v			
起勁	1601	a			
趕得切	1601	v			
跡	1601	n			
送禮	1601	v			
逐一	1601	r			
銘	1601	n,v			
開戰	1601	v			
閹	1601	v			
限	1601	n,v			
雜	1601	a			
靈界	1601	n			
靜靜雞	1601	r			
面皮	1601	n			
食埋	1601	v			
高舉	1601	v			
鬼頭	1601	a,n			
黑面	1601	a,n			
電容	1600	n			
臥	1599	v			
略有	1597	v			
莫斯科	1596	n			
電廠	1596	n			
下崗	1595	v			
南非	1595	n			
適度	1595	a,r			
來信	1594	n,v			
反過來	1594	r			
孩	1592	n			
土耳其	1591	n			
往返	1591	v			
滯後	1591	a,v			
視圖	1590	n			
雜談	1589	n			
華南	1587	n			
在校	1585	a,v			
鬼子	1582	n			
縣委	1580	n			
即是	1578	v			
浪潮	1578	n			
武警	1577	n			
主題曲	1576	n			
本科生	1575	n			
民營	1575	a			
職稱	1575	n			
不見得	1574	r			
流域	1574	n			
竣工	1573	v			
聯網	1573	n,v			
中學生	1571	n			
非得	1571	r,v			
儒	1567	n			
師範	1565	n			
巨星	1563	n			
前沿	1562	a,n			
建國	1560	n,v			
後綴	1558	n			
纔	1558	r			
簡體	1554	n			
瑜伽	1553	n			
置業	1552	v			
賬	1552	n			
難點	1552	n			
出遊	1551	v			
弘	1551	a			
投稿	1551	v			
毅	1550	a			
信訪	1549	n,v			
多方面	1549	n,r			
多重	1549	a			
彩鈴	1549	n			
皇冠	1549	n			
施行	1548	v			
僅供參考	1547	v	idiom		
麪條	1547	n			
醫學院	1546	n			
之初	1543	x			
交納	1540	v			
利物浦	1539	n			
姥姥	1539	n			
克隆	1538	n,v			
票據	1538	n			
僅供	1537	v			
米飯	1537	n			
退役	1537	v			
務實	1536	a			
天河	1535	n			
浦	1535	n			
扛	1533	v			
測評	1533	n,v			
特大	1533	a			
投資人	1532	n			
通訊員	1532	n			
肯德基	1531	n			
播客	1530	n			
有的是	1529	v			
刷卡	1527	v			
口岸	1527	n			
辦案	1527	v			
醫保	1526	n			
攝像	1520	n,v			
農機	1519	n			
養生	1519	n,v			
一篇文章	1518	n			
唔知	1518	v			
稀飯	1518	n			
建築面積	1517	n			
花卉	1517	n			
總局	1515	n			
電阻	1514	n			
實況	1513	n			
一帶	1512	n			
一貫	1512	a,r			
不合	1512	a,v			
交錯	1512	a,v			
人事	1512	n			
人肉	1512	n,v			
份量	1512	n			
偏僻	1512	a			
偏心	1512	a,v			
傢	1512	n			
光管	1512	n			
全都	1512	r			
典	1512	n			
冇心機	1512	a			
冇行	1512	v			
冷冰冰	1512	a			
冷清	1512	a			
出色	1512	a			
利申	1512	n			
利賓納	1512	n			
劇	1512	n			
同類	1512	a,n			
吞噬	1512	v			
告一段落	1512	v	idiom		
告白	1512	n,v			
單親	1512	a,n			
嘢玩	1512	n			
嘲諷	1512	v			
噚日	1512	n			
場景	1512	n			
外型	1512	n			
夫	1512	n			
妤	1512	n			
完事	1512	v			
家用	1512	a,n			
對得住	1512	v			
尾指	1512	n			
差點	1512	r			
巿	1512	n			
後母	1512	n			
從中	1512	r			
復合	1512	v			
志願	1512	n,v			
怪異	1512	a			
情書	1512	n			
惡劣	1512	a			
惺忪	1512	a			
意粉	1512	n			
戇居居	1512	a			
手感	1512	n			
手持	1512	a,v			
扎醒	1512	v			
打理	1512	v			
扮到	1512	v			
指尖	1512	n			
整蠱	1512	v			
