head	reason	batch_id
一般貿易	other_documented	syn-len4-b04-20260718
一葉扁舟	cultural_no_binary	syn-len4-b04-20260718
一葉知秋	polysemous_no_stable_sense	syn-len4-b05-20260718
一親芳澤	cultural_no_binary	syn-len4-b08-20260718
一言不合	cultural_no_binary	syn-len4-b07-20260718
一言難盡	cultural_no_binary	syn-len4-b02-20260718
一語成讖	cultural_no_binary	syn-len4-b07-20260718
一語雙關	other_documented	syn-len4-b07-20260718
一跌再跌	other_documented	syn-len4-b09-20260718
一長一短	polysemous_no_stable_sense	syn-len4-b10-20260718
一閃而過	cultural_no_binary	syn-len4-b02-20260718
一面之交	no_stable_near_synonym	syn-len4-final-audit-20260718
一面之緣	no_stable_near_synonym	syn-len4-final-audit-20260718
一頭霧水	cultural_no_binary	syn-len4-b01-20260718
一飲而盡	cultural_no_binary	syn-len4-b02-20260718
一飽口福	other_documented	syn-len4-b08-20260718
一體兩面	polysemous_no_stable_sense	syn-len4-b09-20260718
七分之一	other_documented	syn-len4-b07-20260718
七十二變	proper_name_or_deixis	syn-len4-b03-20260718
七孔流血	cultural_no_binary	syn-len4-b10-20260718
七年之癢	cultural_no_binary	syn-len4-b03-20260718
七情六慾	cultural_no_binary	syn-len4-b02-20260718
七拐八拐	other_documented	syn-len4-b08-20260718
七擒七縱	cultural_no_binary	syn-len4-b09-20260718
七級浮屠	cultural_no_binary	syn-len4-b08-20260718
七葷八素	cultural_no_binary	syn-len4-b05-20260718
七言絕句	other_documented	syn-len4-b08-20260718
七點	function_word	syn-top5000-b04-20260718
三不五時	cultural_no_binary	syn-len4-b07-20260718
三人成虎	cultural_no_binary	syn-len4-b09-20260718
三代同堂	no_stable_near_synonym	syn-len4-final-audit-20260718
三位一體	cultural_no_binary	syn-len4-b01-20260718
三俠五義	proper_name_or_deixis	syn-len4-b08-20260718
三十二相	cultural_no_binary	syn-len4-b08-20260718
三十六計	cultural_no_binary	syn-len4-b09-20260718
三十而立	cultural_no_binary	syn-len4-b04-20260718
三國時代	proper_name_or_deixis	syn-len4-b04-20260718
三國演義	proper_name_or_deixis	syn-len4-b01-20260718
三國鼎立	no_stable_near_synonym	syn-len4-final-audit-20260718
三妻四妾	cultural_no_binary	syn-len4-b04-20260718
三姑六婆	cultural_no_binary	syn-len4-b05-20260718
三寸金蓮	cultural_no_binary	syn-len4-b07-20260718
三岔路口	other_documented	syn-len4-b07-20260718
三峽水庫	proper_name_or_deixis	syn-len4-b05-20260718
三年五載	cultural_no_binary	syn-len4-b09-20260718
三從四德	cultural_no_binary	syn-len4-b06-20260718
三房一廳	other_documented	syn-len4-b04-20260718
三房二廳	other_documented	syn-len4-b03-20260718
三振出局	other_documented	syn-len4-b10-20260718
三權分立	other_documented	syn-len4-b05-20260718
三民主義	proper_name_or_deixis	syn-len4-b04-20260718
三氯化鐵	other_documented	syn-len4-b08-20260718
三皇五帝	proper_name_or_deixis	syn-len4-b06-20260718
三級士官	other_documented	syn-len4-b07-20260718
三綱五常	cultural_no_binary	syn-len4-b09-20260718
三藏法師	proper_name_or_deixis	syn-len4-b07-20260718
三言兩語	cultural_no_binary	syn-len4-b02-20260718
三足金烏	proper_name_or_deixis	syn-len4-b10-20260718
三足鼎立	no_stable_near_synonym	syn-len4-final-audit-20260718
三跪九叩	cultural_no_binary	syn-len4-b10-20260718
三輪車夫	other_documented	syn-len4-b05-20260718
三農問題	other_documented	syn-len4-b04-20260718
三陪小姐	other_documented	syn-len4-b07-20260718
三陽開泰	cultural_no_binary	syn-len4-b09-20260718
三頭六臂	cultural_no_binary	syn-len4-b04-20260718
三點	function_word	syn-top5000-b04-20260718
上中下游	other_documented	syn-len4-b10-20260718
上便	function_word	syn-top5000-b02-20260718
上合組織	proper_name_or_deixis	syn-len4-b04-20260718
上吐下瀉	cultural_no_binary	syn-len4-b05-20260718
上天入地	cultural_no_binary	syn-len4-b05-20260718
上山下海	other_documented	syn-len4-b08-20260718
上山下鄉	cultural_no_binary	syn-len4-b03-20260718
上市公司	function_word	syn-top5000-b04-20260718
上流人士	other_documented	syn-len4-b10-20260718
上皮細胞	other_documented	syn-len4-b02-20260718
上皮組織	other_documented	syn-len4-b08-20260718
上級領導	no_stable_near_synonym	syn-len4-b01-20260718
上綱上線	cultural_no_binary	syn-len4-b02-20260718
上網	no_stable_near_synonym	syn-top5000-b02-20260718
上陣殺敵	cultural_no_binary	syn-len4-b10-20260718
下下	function_word	syn-top5000-b04-20260718
下低	function_word	syn-top5000-b05-20260718
下便	function_word	syn-top5000-b05-20260718
下層社會	other_documented	syn-len4-b09-20260718
下次	no_stable_near_synonym	syn-top5000-b02-20260718
下流社會	other_documented	syn-len4-b10-20260718
下班時間	other_documented	syn-len4-b02-20260718
下線儀式	other_documented	syn-len4-b09-20260718
下集	no_stable_near_synonym	syn-top5000-b04-20260718
不乾不淨	other_documented	syn-len4-b08-20260718
不予置評	no_stable_near_synonym	syn-len4-final-audit-20260718
不信任案	other_documented	syn-len4-b10-20260718
不入虎穴	cultural_no_binary	syn-len4-b08-20260718
不出	function_word	syn-top5000-b05-20260718
不加修飾	other_documented	syn-len4-b07-20260718
不加掩飾	other_documented	syn-len4-b07-20260718
不加選擇	cultural_no_binary	syn-len4-b10-20260718
不勝酒力	cultural_no_binary	syn-len4-b05-20260718
不升反降	other_documented	syn-len4-b07-20260718
不受歡迎	other_documented	syn-len4-b02-20260718
不可侵犯	cultural_no_binary	syn-len4-b03-20260718
不可抗力	other_documented	syn-len4-b02-20260718
不可挽回	cultural_no_binary	syn-len4-b04-20260718
不可收拾	cultural_no_binary	syn-len4-b02-20260718
不可逾越	cultural_no_binary	syn-len4-b03-20260718
不可限量	cultural_no_binary	syn-len4-b04-20260718
不吐不快	cultural_no_binary	syn-len4-b03-20260718
不吵不鬧	other_documented	syn-len4-b08-20260718
不失時機	cultural_no_binary	syn-len4-b02-20260718
不孝有三	cultural_no_binary	syn-len4-b10-20260718
不安於室	cultural_no_binary	syn-len4-b09-20260718
不定冠詞	other_documented	syn-len4-b10-20260718
不定積分	other_documented	syn-len4-b08-20260718
不宣而戰	other_documented	syn-len4-b10-20260718
不實之詞	other_documented	syn-len4-b10-20260718
不得好死	cultural_no_binary	syn-len4-b02-20260718
不情之請	cultural_no_binary	syn-len4-b09-20260718
不惑之年	cultural_no_binary	syn-len4-b04-20260718
不惜一切	cultural_no_binary	syn-len4-b02-20260718
不惜工本	cultural_no_binary	syn-len4-b09-20260718
不惜犧牲	cultural_no_binary	syn-len4-b04-20260718
不懂裝懂	cultural_no_binary	syn-len4-b05-20260718
不成比例	cultural_no_binary	syn-len4-b04-20260718
不成氣候	no_stable_near_synonym	syn-len4-reaudit-20260719
不戰而退	cultural_no_binary	syn-len4-b10-20260718
不支倒地	other_documented	syn-len4-b10-20260718
不明事理	other_documented	syn-len4-b07-20260718
不明就裏	cultural_no_binary	syn-len4-b05-20260718
不毛之地	cultural_no_binary	syn-len4-b06-20260718
不畏強暴	cultural_no_binary	syn-len4-b09-20260718
不當得利	other_documented	syn-len4-b04-20260718
不知幾	function_word	syn-top5000-b05-20260718
不知所謂	cultural_no_binary	syn-len4-b01-20260718
不知疲倦	cultural_no_binary	syn-len4-b02-20260718
不知輕重	other_documented	syn-len4-b08-20260718
不破不立	cultural_no_binary	syn-len4-b07-20260718
不能抵抗	other_documented	syn-len4-b09-20260718
不良傾向	other_documented	syn-len4-b08-20260718
不見不散	cultural_no_binary	syn-len4-b02-20260718
不見天日	cultural_no_binary	syn-len4-b05-20260718
不解風情	cultural_no_binary	syn-len4-b03-20260718
不識好歹	cultural_no_binary	syn-len4-b07-20260718
不識泰山	cultural_no_binary	syn-len4-b08-20260718
不讓鬚眉	cultural_no_binary	syn-len4-b04-20260718
不負責任	no_stable_near_synonym	syn-len4-b01-20260718
不進則退	cultural_no_binary	syn-len4-b06-20260718
不遑多讓	cultural_no_binary	syn-len4-b07-20260718
不醉不歸	cultural_no_binary	syn-len4-b06-20260718
不離不棄	cultural_no_binary	syn-len4-b01-20260718
世態炎涼	cultural_no_binary	syn-len4-b03-20260718
世界主義	other_documented	syn-len4-b09-20260718
世界地圖	other_documented	syn-len4-b02-20260718
世界大同	cultural_no_binary	syn-len4-b07-20260718
世界強國	other_documented	syn-len4-b06-20260718
世界文化	other_documented	syn-len4-b02-20260718
世界末日	cultural_no_binary	syn-len4-b01-20260718
世界經濟	no_stable_near_synonym	syn-len4-final-audit-20260718
世界銀行	proper_name_or_deixis	syn-len4-b01-20260718
世紀	no_stable_near_synonym	syn-top5000-final-audit-20260718
世貿中心	proper_name_or_deixis	syn-len4-b03-20260718
世貿大樓	proper_name_or_deixis	syn-len4-b10-20260718
世風日下	cultural_no_binary	syn-len4-b05-20260718
丙烯酸酯	other_documented	syn-len4-b03-20260718
丟盔卸甲	no_stable_near_synonym	syn-len4-reaudit-20260719
並肩而行	other_documented	syn-len4-b07-20260718
並行不悖	cultural_no_binary	syn-len4-b07-20260718
並行程序	other_documented	syn-len4-b10-20260718
並行計算	other_documented	syn-len4-b05-20260718
中俄關系	other_documented	syn-len4-b06-20260718
中值定理	other_documented	syn-len4-b08-20260718
中出	function_word	syn-top5000-b04-20260718
中國大陸	proper_name_or_deixis	syn-len4-b01-20260718
中國文化	no_stable_near_synonym	syn-len4-b01-20260718
中國文學	no_stable_near_synonym	syn-len4-b01-20260718
中國社會	no_stable_near_synonym	syn-len4-b01-20260718
中央空調	no_stable_near_synonym	syn-len4-b01-20260718
中庸之道	cultural_no_binary	syn-len4-b04-20260718
中式英語	other_documented	syn-len4-b06-20260718
中指	polysemous_no_stable_sense	syn-top5000-b04-20260718
中法戰爭	proper_name_or_deixis	syn-len4-b08-20260718
中秋月餅	other_documented	syn-len4-b02-20260718
中英對照	other_documented	syn-len4-b03-20260718
中華文化	no_stable_near_synonym	syn-len4-b01-20260718
中規中矩	cultural_no_binary	syn-len4-b02-20260718
丹霞地貌	other_documented	syn-len4-b04-20260718
主動免疫	other_documented	syn-len4-b09-20260718
主動脈弓	other_documented	syn-len4-b09-20260718
主打品牌	other_documented	syn-len4-b08-20260718
主權國家	other_documented	syn-len4-b04-20260718
主題公園	no_stable_near_synonym	syn-len4-b01-20260718
久別重逢	cultural_no_binary	syn-len4-b03-20260718
久病成醫	cultural_no_binary	syn-len4-b10-20260718
乍暖還寒	cultural_no_binary	syn-len4-b04-20260718
乍看之下	other_documented	syn-len4-b07-20260718
乏善可陳	cultural_no_binary	syn-len4-b04-20260718
乒乓球拍	other_documented	syn-len4-b04-20260718
乘龍快婿	cultural_no_binary	syn-len4-b09-20260718
乜乜物物	cultural_no_binary	syn-len4-b09-20260718
九九歸一	cultural_no_binary	syn-len4-b06-20260718
九九重陽	cultural_no_binary	syn-len4-b07-20260718
九唔搭八	cultural_no_binary	syn-len4-b01-20260718
九月	function_word	syn-top5000-b06-20260718
九霄雲外	cultural_no_binary	syn-len4-b03-20260718
九點	function_word	syn-top5000-b04-20260718
九龍	proper_name_or_deixis	syn-top5000-b05-20260718
九龍半島	proper_name_or_deixis	syn-len4-b09-20260718
乾柴烈火	cultural_no_binary	syn-len4-b05-20260718
亂世佳人	proper_name_or_deixis	syn-len4-b03-20260718
亂臣賊子	cultural_no_binary	syn-len4-b07-20260718
亂點鴛鴦	cultural_no_binary	syn-len4-b06-20260718
事不關己	cultural_no_binary	syn-len4-b03-20260718
事到臨頭	other_documented	syn-len4-b07-20260718
事務律師	other_documented	syn-len4-b10-20260718
事隔多年	no_stable_near_synonym	syn-len4-reaudit-20260719
二人世界	no_stable_near_synonym	syn-len4-b01-20260718
二十一條	proper_name_or_deixis	syn-len4-b02-20260718
二次函數	other_documented	syn-len4-b05-20260718
二氧化碳	no_stable_near_synonym	syn-len4-b01-20260718
二氧化錳	other_documented	syn-len4-b06-20260718
二氯甲烷	other_documented	syn-len4-b06-20260718
二硫化碳	other_documented	syn-len4-b07-20260718
二級士官	other_documented	syn-len4-b07-20260718
互相幫助	other_documented	syn-len4-b02-20260718
互相推諉	no_stable_near_synonym	syn-len4-final-audit-20260718
互相監督	other_documented	syn-len4-b06-20260718
互相聯繫	other_documented	syn-len4-b06-20260718
互相連接	other_documented	syn-len4-b09-20260718
五	polysemous_no_stable_sense	syn-top5000-b01-20260718
五代十國	proper_name_or_deixis	syn-len4-b04-20260718
五卅運動	proper_name_or_deixis	syn-len4-b10-20260718
五味俱全	cultural_no_binary	syn-len4-b07-20260718
五味雜陳	cultural_no_binary	syn-len4-b05-20260718
五四運動	proper_name_or_deixis	syn-len4-b02-20260718
五大連池	proper_name_or_deixis	syn-len4-b02-20260718
五官端正	cultural_no_binary	syn-len4-b02-20260718
五年計劃	other_documented	syn-len4-b03-20260718
五燈會元	proper_name_or_deixis	syn-len4-b09-20260718
五福臨門	cultural_no_binary	syn-len4-b06-20260718
五聲音階	other_documented	syn-len4-b10-20260718
五臟俱全	cultural_no_binary	syn-len4-b06-20260718
五角大樓	proper_name_or_deixis	syn-len4-b01-20260718
五講四美	cultural_no_binary	syn-len4-b08-20260718
五雷轟頂	cultural_no_binary	syn-len4-b05-20260718
五項全能	other_documented	syn-len4-b09-20260718
五馬分屍	cultural_no_binary	syn-len4-b07-20260718
五點	function_word	syn-top5000-b04-20260718
亞硝酸鈉	other_documented	syn-len4-b06-20260718
亞馬遜河	proper_name_or_deixis	syn-len4-b06-20260718
亡國滅種	cultural_no_binary	syn-len4-b09-20260718
交叉火力	other_documented	syn-len4-b07-20260718
交換技術	other_documented	syn-len4-b04-20260718
交相輝映	cultural_no_binary	syn-len4-b02-20260718
交通擁擠	no_stable_near_synonym	syn-len4-reaudit-20260719
亦莊亦諧	cultural_no_binary	syn-len4-b10-20260718
亨利五世	proper_name_or_deixis	syn-len4-b10-20260718
人五人六	cultural_no_binary	syn-len4-b10-20260718
人仔細細	no_stable_near_synonym	syn-len4-reaudit-20260719
人力資源	no_stable_near_synonym	syn-len4-b01-20260718
人各有志	cultural_no_binary	syn-len4-b07-20260718
人嚟	function_word	syn-top5000-b05-20260718
人均收入	no_stable_near_synonym	syn-len4-b01-20260718
人如其名	cultural_no_binary	syn-len4-b06-20260718
人定勝天	cultural_no_binary	syn-len4-b05-20260718
人小鬼大	cultural_no_binary	syn-len4-b05-20260718
人心不古	cultural_no_binary	syn-len4-b07-20260718
人情冷暖	cultural_no_binary	syn-len4-b04-20260718
人才外流	other_documented	syn-len4-b10-20260718
人文景觀	no_stable_near_synonym	syn-len4-b01-20260718
人文社科	other_documented	syn-len4-b02-20260718
人格魅力	no_stable_near_synonym	syn-len4-b01-20260718
人機界面	other_documented	syn-len4-b02-20260718
人民起義	other_documented	syn-len4-b10-20260718
人浮於事	cultural_no_binary	syn-len4-b07-20260718
人海戰術	cultural_no_binary	syn-len4-b05-20260718
人海茫茫	cultural_no_binary	syn-len4-b04-20260718
人無完人	cultural_no_binary	syn-len4-b04-20260718
人物描寫	other_documented	syn-len4-b08-20260718
人生	polysemous_no_stable_sense	syn-top5000-b01-20260718
人生在世	cultural_no_binary	syn-len4-b02-20260718
人生如夢	cultural_no_binary	syn-len4-b03-20260718
人生意義	other_documented	syn-len4-b05-20260718
人盡可夫	cultural_no_binary	syn-len4-b09-20260718
人稱代詞	other_documented	syn-len4-b06-20260718
人窮志短	cultural_no_binary	syn-len4-b10-20260718
人話	function_word	syn-top5000-b04-20260718
人身保險	other_documented	syn-len4-b02-20260718
人身攻擊	no_stable_near_synonym	syn-len4-b01-20260718
人間仙境	cultural_no_binary	syn-len4-b02-20260718
人間佛教	other_documented	syn-len4-b07-20260718
人間喜劇	proper_name_or_deixis	syn-len4-b08-20260718
人間天堂	cultural_no_binary	syn-len4-b03-20260718
人非草木	cultural_no_binary	syn-len4-b09-20260718
人面桃花	cultural_no_binary	syn-len4-b04-20260718
人類	no_stable_near_synonym	syn-top5000-b01-20260718
人類起源	other_documented	syn-len4-b06-20260718
人體器官	other_documented	syn-len4-b03-20260718
人體解剖	other_documented	syn-len4-b03-20260718
人魚小姐	proper_name_or_deixis	syn-len4-b04-20260718
仁者無敵	cultural_no_binary	syn-len4-b06-20260718
仁者見仁	cultural_no_binary	syn-len4-b02-20260718
仆街	other_documented	syn-top5000-b01-20260718
今不如昔	cultural_no_binary	syn-len4-b09-20260718
他們	function_word	syn-top5000-b02-20260718
付款條件	other_documented	syn-len4-b08-20260718
以卵擊石	cultural_no_binary	syn-len4-b07-20260718
以太網絡	other_documented	syn-len4-b07-20260718
以少勝多	cultural_no_binary	syn-len4-b06-20260718
以弗所書	proper_name_or_deixis	syn-len4-b09-20260718
以德服人	cultural_no_binary	syn-len4-b05-20260718
以暴制暴	cultural_no_binary	syn-len4-b05-20260718
以柔克剛	cultural_no_binary	syn-len4-b06-20260718
以毒攻毒	cultural_no_binary	syn-len4-b05-20260718
以理服人	other_documented	syn-len4-b07-20260718
以藥養醫	other_documented	syn-len4-b08-20260718
以訛傳訛	cultural_no_binary	syn-len4-b04-20260718
以貌取人	cultural_no_binary	syn-len4-b03-20260718
以賽亞書	proper_name_or_deixis	syn-len4-b08-20260718
以身相許	cultural_no_binary	syn-len4-b02-20260718
以馬內利	proper_name_or_deixis	syn-len4-b08-20260718
以點帶面	cultural_no_binary	syn-len4-b05-20260718
仰韶文化	proper_name_or_deixis	syn-len4-b06-20260718
仲話	function_word	syn-top5000-b04-20260718
任人宰割	cultural_no_binary	syn-len4-b04-20260718
伊利亞特	proper_name_or_deixis	syn-len4-b08-20260718
伊斯坦堡	proper_name_or_deixis	syn-len4-b08-20260718
伏爾加河	proper_name_or_deixis	syn-len4-b06-20260718
伐木工人	other_documented	syn-len4-b09-20260718
休閒活動	other_documented	syn-len4-b04-20260718
似曾相識	cultural_no_binary	syn-len4-b01-20260718
但願如此	polysemous_no_stable_sense	syn-len4-b09-20260718
佈	function_word	syn-top5000-b05-20260718
位極人臣	cultural_no_binary	syn-len4-b10-20260718
低俗之風	cultural_no_binary	syn-len4-b03-20260718
低空飛行	other_documented	syn-len4-b06-20260718
低等生物	other_documented	syn-len4-b10-20260718
低音提琴	other_documented	syn-len4-b08-20260718
佔地面積	no_stable_near_synonym	syn-len4-b01-20260718
何以見得	polysemous_no_stable_sense	syn-len4-b09-20260718
何年何月	cultural_no_binary	syn-len4-b03-20260718
何德何能	cultural_no_binary	syn-len4-b05-20260718
何必如此	cultural_no_binary	syn-len4-b05-20260718
何必當初	cultural_no_binary	syn-len4-b06-20260718
何時何地	cultural_no_binary	syn-len4-b02-20260718
佛羅倫斯	proper_name_or_deixis	syn-len4-b01-20260718
作業系統	other_documented	syn-len4-b05-20260718
作風正派	other_documented	syn-len4-b07-20260718
你估	function_word	syn-top5000-b03-20260718
你來我往	cultural_no_binary	syn-len4-b03-20260718
你們	function_word	syn-top5000-b03-20260718
你好	no_stable_near_synonym	syn-top5000-final-audit-20260718
佢	proper_name_or_deixis	syn-top5000-b01-20260718
侃侃而談	cultural_no_binary	syn-len4-b02-20260718
來日方長	cultural_no_binary	syn-len4-b05-20260718
來者不善	cultural_no_binary	syn-len4-b04-20260718
來電顯示	other_documented	syn-len4-b02-20260718
侏	function_word	syn-top5000-b04-20260718
供書教學	other_documented	syn-len4-b09-20260718
供油系統	other_documented	syn-len4-b08-20260718
依個	proper_name_or_deixis	syn-top5000-b01-20260718
依山傍水	cultural_no_binary	syn-len4-b03-20260718
依種	function_word	syn-top5000-b03-20260718
便民利民	other_documented	syn-len4-b05-20260718
係	function_word	syn-top5000-b01-20260718
係噉	function_word	syn-top5000-b03-20260718
俗不可耐	cultural_no_binary	syn-len4-b04-20260718
保外就醫	other_documented	syn-len4-b06-20260718
保定地區	proper_name_or_deixis	syn-len4-b08-20260718
保護模式	other_documented	syn-len4-b06-20260718
保護環境	no_stable_near_synonym	syn-len4-b01-20260718
俠盜飛車	proper_name_or_deixis	syn-len4-b02-20260718
信仰自由	cultural_no_binary	syn-len4-b05-20260718
信心十足	no_stable_near_synonym	syn-len4-b01-20260718
信息時代	no_stable_near_synonym	syn-len4-b01-20260718
信息產業	no_stable_near_synonym	syn-len4-b01-20260718
信息管理	no_stable_near_synonym	syn-len4-b01-20260718
信用危機	other_documented	syn-len4-b06-20260718
信號處理	other_documented	syn-len4-b02-20260718
信陽地區	proper_name_or_deixis	syn-len4-b10-20260718
修煉成仙	cultural_no_binary	syn-len4-b09-20260718
個人主義	other_documented	syn-len4-b02-20260718
個人資料	no_stable_near_synonym	syn-len4-b01-20260718
個位	function_word	syn-top5000-b01-20260718
個月	function_word	syn-top5000-b03-20260718
借腹生子	other_documented	syn-len4-b08-20260718
值得品味	no_stable_near_synonym	syn-len4-reaudit-20260719
假以時日	cultural_no_binary	syn-len4-b06-20260718
假性近視	other_documented	syn-len4-b06-20260718
假戲真做	cultural_no_binary	syn-len4-b04-20260718
偈	function_word	syn-top5000-b03-20260718
做愛	no_stable_near_synonym	syn-top5000-b03-20260718
做牛做馬	cultural_no_binary	syn-len4-b05-20260718
停戰協定	other_documented	syn-len4-b06-20260718
健健康康	no_stable_near_synonym	syn-len4-reaudit-20260719
健康教育	no_stable_near_synonym	syn-len4-b01-20260718
偶然之間	other_documented	syn-len4-b10-20260718
偶聯反應	other_documented	syn-len4-b10-20260718
偷天換日	cultural_no_binary	syn-len4-b04-20260718
偷食禁果	cultural_no_binary	syn-len4-b10-20260718
催化作用	other_documented	syn-len4-b04-20260718
催化裂化	other_documented	syn-len4-b04-20260718
催眠狀態	no_stable_near_synonym	syn-len4-reaudit-20260719
傳真發送	other_documented	syn-len4-b10-20260718
傳統教育	other_documented	syn-len4-b02-20260718
傳統觀念	no_stable_near_synonym	syn-len4-b01-20260718
傳輸控制	other_documented	syn-len4-b08-20260718
傳輸服務	other_documented	syn-len4-b07-20260718
傳輸模式	other_documented	syn-len4-b05-20260718
傳輸設備	other_documented	syn-len4-b04-20260718
傳輸距離	other_documented	syn-len4-b03-20260718
傷亡慘重	cultural_no_binary	syn-len4-b04-20260718
傷痕累累	cultural_no_binary	syn-len4-b01-20260718
傾囊相授	other_documented	syn-len4-b08-20260718
傾巢而出	cultural_no_binary	syn-len4-b06-20260718
像模像樣	cultural_no_binary	syn-len4-b03-20260718
僵屍網絡	other_documented	syn-len4-b06-20260718
價值判斷	other_documented	syn-len4-b03-20260718
價值工程	other_documented	syn-len4-b06-20260718
價值標準	other_documented	syn-len4-b05-20260718
價值規律	other_documented	syn-len4-b05-20260718
價格標籤	other_documented	syn-len4-b08-20260718
億萬富翁	no_stable_near_synonym	syn-len4-b01-20260718
儒林外史	proper_name_or_deixis	syn-len4-b04-20260718
優先發展	other_documented	syn-len4-b02-20260718
優勝劣汰	cultural_no_binary	syn-len4-b02-20260718
優化組合	other_documented	syn-len4-b04-20260718
優惠貸款	other_documented	syn-len4-b07-20260718
優秀學生	other_documented	syn-len4-b01-20260718
儲蓄存款	other_documented	syn-len4-b02-20260718
儲蓄機構	other_documented	syn-len4-b09-20260718
儲蓄銀行	other_documented	syn-len4-b02-20260718
元素符號	other_documented	syn-len4-b08-20260718
充分利用	no_stable_near_synonym	syn-len4-b01-20260718
充分就業	other_documented	syn-len4-b04-20260718
充分考慮	no_stable_near_synonym	syn-len4-b01-20260718
充要條件	other_documented	syn-len4-b08-20260718
先到先得	cultural_no_binary	syn-len4-b03-20260718
先後順序	other_documented	syn-len4-b02-20260718
先得	function_word	syn-top5000-b04-20260718
先禮後兵	cultural_no_binary	syn-len4-b07-20260718
先進水平	other_documented	syn-len4-b02-20260718
光合作用	other_documented	syn-len4-b02-20260718
光學玻璃	other_documented	syn-len4-b05-20260718
光纖接口	other_documented	syn-len4-b08-20260718
光電效應	other_documented	syn-len4-b08-20260718
克己奉公	cultural_no_binary	syn-len4-b10-20260718
克己復禮	cultural_no_binary	syn-len4-b10-20260718
克林黴素	proper_name_or_deixis	syn-len4-b04-20260718
克里米亞	proper_name_or_deixis	syn-len4-b08-20260718
免受傷害	other_documented	syn-len4-b09-20260718
免疫應答	other_documented	syn-len4-b05-20260718
免疫系統	no_stable_near_synonym	syn-len4-b01-20260718
免責聲明	other_documented	syn-len4-b01-20260718
