rank	head	essay_frequency	direct_syn_tails
1183	空空蕩蕩	576	0
1184	統一發票	576	0
1185	良性腫瘤	576	0
1186	西沙羣島	576	0
1187	請勿打擾	576	0
1188	讀寫能力	576	0
1189	阿奇黴素	576	0
1190	面色蒼白	576	0
1191	鬧中取靜	576	0
1192	一時半會	575	0
1193	一線生機	575	1
1194	再好不過	575	0
1195	合成橡膠	575	0
1196	四處張望	575	0
1197	大開殺戒	575	0
1198	打定主意	575	0
1199	打道回府	575	1
1200	書面許可	575	0
1201	月黑風高	575	0
1202	活期存款	575	0
1203	無處可逃	575	0
1204	至理名言	575	0
1205	陰魂不散	575	0
1206	三房二廳	574	0
1207	五筆字型	574	0
1208	人間天堂	574	0
1209	傳輸距離	574	0
1210	千金小姐	574	0
1211	可憐巴巴	574	1
1212	單打獨鬥	574	0
1213	塵土飛揚	574	0
1214	如意算盤	574	1
1215	宮保雞丁	574	0
1216	形同陌路	574	0
1217	愛理不理	574	0
1218	明智之舉	574	0
1219	會計科目	574	0
1220	生物燃料	574	0
1221	白頭到老	574	0
1222	芝士蛋糕	574	0
1223	難以形容	574	0
1224	電力機車	574	0
1225	電影劇本	574	0
1226	電影明星	574	0
1227	額爾古納	574	0
1228	養育之恩	574	0
1229	驚險刺激	574	0
1230	丙烯酸酯	573	0
1231	動態網頁	573	0
1232	含苞待放	573	0
1233	塔城地區	573	0
1234	多事之秋	573	0
1235	太空行走	573	0
1236	如詩如畫	573	0
1237	季風氣候	573	1
1238	手扳葫蘆	573	0
1239	氣象預報	573	0
1240	氧化作用	573	0
1241	活力四射	573	0
1242	玉樹臨風	573	0
1243	精雕細琢	573	0
1244	網絡成癮	573	0
1245	落葉歸根	573	0
1246	親子關係	573	0
1247	飲食男女	573	0
1248	不可侵犯	572	0
1249	五年計劃	572	0
1250	人工授精	572	0
1251	人生如夢	572	0
1252	你來我往	572	0
1253	價值判斷	572	0
1254	化學纖維	572	1
1255	團團圍住	572	0
1256	天賜良緣	572	0
1257	數值分析	572	0
1258	文革時期	572	0
1259	有機合成	572	0
1260	水路運輸	572	0
1261	淮海戰役	572	0
1262	知識青年	572	1
1263	積壓物資	572	0
1264	路由協議	572	0
1265	辨證論治	572	0
1266	過關斬將	572	1
1267	公共行政	571	0
1268	出生缺陷	571	0
1269	到此一遊	571	0
1270	口乾舌燥	571	0
1271	各懷鬼胎	571	0
1272	回眸一笑	571	0
1273	外交關係	571	0
1274	文房四寶	571	1
1275	枯燥無味	571	0
1276	武漢地區	571	0
1277	翁牛特旗	571	0
1278	血濃於水	571	0
1279	金童玉女	571	0
1280	陰晴不定	571	0
1281	電子文件	571	0
1282	電子警察	571	0
1283	革命委員	571	0
1284	高人一等	571	0
1285	齊頭並進	571	1
1286	不吐不快	570	0
1287	傳動裝置	570	0
1288	公共廁所	570	0
1289	刻苦學習	570	0
1290	子宮頸癌	570	0
1291	恍恍惚惚	570	0
1292	擦亮眼睛	570	0
1293	收支平衡	570	0
1294	最後通牒	570	0
1295	物質財富	570	0
1296	疑難解答	570	0
1297	皰疹病毒	570	0
1298	窮追不捨	570	0
1299	結業證書	570	0
1300	美容手術	570	0
1301	習慣用語	570	0
1302	語音識別	570	0
1303	閒言碎語	570	0
1304	久別重逢	569	1
1305	人體器官	569	0
1306	公務人員	569	0
1307	升官發財	569	0
1308	喜極而泣	569	0
1309	將信將疑	569	1
1310	投懷送抱	569	0
1311	故地重遊	569	0
1312	文藝作品	569	0
1313	星星之火	569	1
1314	殺人滅口	569	0
1315	油鹽醬醋	569	1
1316	牽線搭橋	569	1
1317	王母娘娘	569	1
1318	甜甜蜜蜜	569	0
1319	穿着打扮	569	0
1320	第三人稱	569	0
1321	精神飽滿	569	0
1322	約定俗成	569	1
1323	總指揮部	569	0
1324	總政治部	569	1
1325	自相殘殺	569	1
1326	邊遠地區	569	0
1327	電視廣播	569	0
1328	驚鴻一瞥	569	0
1329	不可逾越	568	0
1330	中英對照	568	0
1331	事不關己	568	0
1332	供過於求	568	0
1333	依山傍水	568	0
1334	先到先得	568	0
1335	含糊不清	568	0
1336	地緣政治	568	0
1337	外籍人士	568	0
1338	大徹大悟	568	0
1339	大量生產	568	0
1340	天地萬物	568	0
1341	得力助手	568	0
1342	時過境遷	568	0
1343	權利要求	568	0
1344	歷史版本	568	0
1345	流於形式	568	0
1346	男兒本色	568	0
1347	程控電話	568	0
1348	精力旺盛	568	0
1349	護花使者	568	0
1350	身外之物	568	0
1351	適者生存	568	1
1352	首席代表	568	0
1353	一瘸一拐	567	0
1354	一面之緣	567	0
1355	公共秩序	567	0
1356	國際音標	567	0
1357	堂吉訶德	567	0
1358	數學物理	567	0
1359	時好時壞	567	0
1360	滿漢全席	567	0
1361	熱情奔放	567	0
1362	生辰八字	567	0
1363	神出鬼沒	567	0
1364	秀色可餐	567	0
1365	結算方式	567	0
1366	經合組織	567	0
1367	自由落體	567	0
1368	親眼所見	567	0
1369	躡手躡腳	567	0
1370	轟動一時	567	0
1371	運行方式	567	0
1372	難以相信	567	0
1373	不藥而癒	566	0
1374	以貌取人	566	0
1375	出水芙蓉	566	0
1376	威逼利誘	566	0
1377	屋頂花園	566	0
1378	心裏有數	566	0
1379	必死無疑	566	0
1380	志在必得	566	1
1381	情何以堪	566	0
1382	爭強好勝	566	0
1383	男歡女愛	566	0
1384	白裏透紅	566	0
1385	第一產業	566	1
1386	精神失常	566	0
1387	經歷風雨	566	0
1388	良心發現	566	0
1389	閉目養神	566	0
1390	面帶笑容	566	0
1391	風靡一時	566	0
1392	高速緩存	566	0
1393	點睛之筆	566	0
1394	一夫一妻	565	0
1395	三國鼎立	565	0
1396	不可戰勝	565	0
1397	受騙上當	565	0
1398	囊中羞澀	565	0
1399	四大美女	565	0
1400	氣定神閒	565	0
1401	苦苦哀求	565	0
1402	親生父母	565	0
1403	財源滾滾	565	0
1404	轉眼之間	565	0
1405	隨地吐痰	565	0
1406	前列腺素	564	0
1407	勞動教養	564	0
1408	大魚大肉	564	0
1409	幸福家庭	564	0
1410	感性認識	564	1
1411	按兵不動	564	0
1412	文明社會	564	0
1413	旅順口區	564	0
1414	朝陽產業	564	0
1415	未嘗不可	564	0
1416	槍林彈雨	564	0
1417	沉默是金	564	0
1418	稱兄道弟	564	0
1419	自掏腰包	564	0
1420	虛張聲勢	564	0
1421	行動不便	564	0
1422	連綿不絕	564	0
1423	隨時歡迎	564	0
1424	非比尋常	564	0
1425	切實有效	563	0
1426	名利雙收	563	0
1427	吹灰之力	563	0
1428	基地組織	563	0
1429	網絡設計	563	0
1430	總領事館	563	0
1431	蕾絲花邊	563	0
1432	蚊蟲叮咬	563	0
1433	身經百戰	563	0
1434	逆流而上	563	0
1435	韜光養晦	563	0
1436	體格檢查	563	0
1437	人格分裂	562	0
1438	便利商店	562	0
1439	公司會議	562	0
1440	冬暖夏涼	562	0
1441	嚴正聲明	562	0
1442	崢嶸歲月	562	1
1443	成語接龍	562	0
1444	所屬單位	562	0
1445	昂首挺胸	562	0
1446	時光飛逝	562	0
1447	欲購從速	562	0
1448	法治建設	562	0
1449	相夫教子	562	0
1450	秦始皇陵	562	0
1451	細胞週期	562	0
1452	逐鹿中原	562	0
1453	野生植物	562	0
1454	開閉幕式	562	0
1455	難以解決	562	0
1456	革命先烈	562	0
1457	像模像樣	561	0
1458	周遊世界	561	0
1459	國防工業	561	0
1460	基本國策	561	0
1461	大富大貴	561	0
1462	官商勾結	561	0
1463	客觀世界	561	0
1464	戰火紛飛	561	0
1465	拾金不昧	561	0
1466	有容乃大	561	0
1467	機會成本	561	0
1468	每週一次	561	0
1469	無法替代	561	0
1470	精神領袖	561	0
1471	臨牀實驗	561	0
1472	艾滋病毒	561	1
1473	逃出生天	561	0
1474	雞飛狗跳	561	0
1475	一波又起	560	0
1476	一波未平	560	0
1477	一箭雙鵰	560	1
1478	不解風情	560	0
1479	公平合理	560	0
1480	公立學校	560	0
1481	冰糖葫蘆	560	1
1482	前塵往事	560	0
1483	啞然失笑	560	0
1484	國際公約	560	0
1485	心高氣傲	560	0
1486	惡意代碼	560	0
1487	水生植物	560	0
1488	添磚加瓦	560	0
1489	無師自通	560	0
1490	牢獄之災	560	0
1491	現場會議	560	0
1492	紅頭文件	560	0
1493	週末愉快	560	0
1494	雙方同意	560	0
1495	高等法院	560	0
1496	齒輪傳動	560	0
1497	何年何月	559	0
1498	來歷不明	559	0
1499	十六進制	559	0
1500	喜怒無常	559	0
