rank	head	essay_frequency	direct_syn_tails
3850	太空舞步	467	0
3851	好人難做	467	0
3852	市井小民	467	0
3853	死不要臉	467	0
3854	湯姆斯杯	467	0
3855	獨立思想	467	0
3856	班師回朝	467	0
3857	白費心機	467	0
3858	相對誤差	467	0
3859	破罐破摔	467	1
3860	秋風送爽	467	0
3861	臨汾地區	467	0
3862	自知理虧	467	0
3863	訪問方式	467	0
3864	變生肘腋	467	0
3865	運動方程	467	0
3866	阿爾伯塔	467	0
3867	隔行掃描	467	0
3868	首善之區	467	0
3869	馴養繁殖	467	0
3870	黑道家族	467	0
3871	黴菌毒素	467	0
3872	中值定理	466	0
3873	公民投票	466	0
3874	加工效率	466	0
3875	勒緊褲帶	466	0
3876	去粗取精	466	1
3877	參謀總長	466	0
3878	吳越春秋	466	0
3879	嘰嘰咕咕	466	0
3880	國家代碼	466	0
3881	天人永隔	466	0
3882	如箭在弦	466	0
3883	嫁雞隨雞	466	0
3884	寸步不讓	466	0
3885	平版印刷	466	0
3886	才華洋溢	466	0
3887	拉拉隊員	466	0
3888	拒不接受	466	0
3889	榮譽獎章	466	0
3890	秋後算帳	466	0
3891	第六感覺	466	0
3892	糊糊塗塗	466	0
3893	細胞融合	466	0
3894	護航艦隊	466	0
3895	豐功偉業	466	0
3896	過失殺人	466	0
3897	開元盛世	466	0
3898	面授機宜	466	0
3899	默罕默德	466	0
3900	不可想像	465	0
3901	不定積分	465	0
3902	吟詩作對	465	0
3903	固體物質	465	0
3904	國際都市	465	0
3905	外籍華人	465	0
3906	威懾力量	465	0
3907	審美活動	465	0
3908	崇拜偶像	465	0
3909	東方國家	465	0
3910	歲歲平安	465	0
3911	爬山涉水	465	0
3912	甲殼動物	465	1
3913	甲氧西林	465	0
3914	破除迷信	465	0
3915	粗聲粗氣	465	0
3916	臨淵羨魚	465	0
3917	起居飲食	465	0
3918	遊吟詩人	465	0
3919	阻抗匹配	465	0
3920	風月場所	465	0
3921	食不知味	465	0
3922	養老送終	465	0
3923	一時一刻	464	1
3924	三十二相	464	0
3925	以藥養醫	464	0
3926	出口傷人	464	0
3927	原子序數	464	0
3928	嘩啦一聲	464	0
3929	嚴以律己	464	1
3930	國內戰爭	464	0
3931	坐立難安	464	0
3932	堅壁清野	464	1
3933	大田作物	464	1
3934	孟母三遷	464	0
3935	尖嘴猴腮	464	0
3936	希伯來人	464	0
3937	希伯來書	464	0
3938	底格里斯	464	0
3939	延期付款	464	0
3940	復興時代	464	0
3941	支出費用	464	0
3942	替代燃料	464	0
3943	有限單元	464	0
3944	朝陽地區	464	0
3945	杏仁豆腐	464	0
3946	氣動控制	464	0
3947	氣管痙攣	464	0
3948	真空地帶	464	0
3949	穿金戴銀	464	0
3950	立等可取	464	0
3951	統購統銷	464	0
3952	缺斤短兩	464	0
3953	老弱婦孺	464	0
3954	遊移不定	464	0
3955	一面之交	463	1
3956	一飽口福	463	0
3957	七級浮屠	463	0
3958	不入虎穴	463	0
3959	切削速度	463	0
3960	去其糟粕	463	0
3961	咧開嘴笑	463	0
3962	國家興亡	463	0
3963	天地不容	463	0
3964	好景不常	463	0
3965	山羊鬍子	463	0
3966	患難之交	463	1
3967	成何體統	463	0
3968	智能設計	463	0
3969	標準狀態	463	0
3970	知易行難	463	0
3971	私定終身	463	0
3972	立體交叉	463	0
3973	節哀順變	463	0
3974	變質作用	463	0
3975	邊緣地區	463	0
3976	集市貿易	463	0
3977	食慾不佳	463	0
3978	駕鶴西去	463	0
3979	高級小學	463	1
3980	一望無邊	462	0
3981	七拐八拐	462	0
3982	人中之龍	462	0
3983	作賤自己	462	0
3984	周口地區	462	0
3985	呵呵大笑	462	0
3986	大排長龍	462	0
3987	子孫滿堂	462	0
3988	完全變態	462	0
3989	對數函數	462	0
3990	差別待遇	462	0
3991	平等待遇	462	0
3992	惹人注意	462	0
3993	摩擦阻力	462	0
3994	效益工資	462	0
3995	毫無效果	462	0
3996	流亡政府	462	0
3997	滿門抄斬	462	0
3998	瑣瑣碎碎	462	0
3999	細胞骨架	462	0
4000	腦力激盪	462	0
