rank	head	essay_frequency	direct_syn_tails
694	參考書目	635	0
695	教學大綱	635	0
696	毫無保留	635	0
697	通訊設備	634	0
698	開學典禮	634	0
699	參考價值	632	0
700	柳暗花明	632	1
701	臨牀經驗	632	0
702	自我安慰	631	0
703	銅仁地區	631	0
704	生生世世	630	0
705	耳鼻喉科	630	0
706	同聲傳譯	628	0
707	優惠價格	627	0
708	兩敗俱傷	627	0
709	公共事業	627	0
710	學位證書	627	0
711	離子交換	627	0
712	二十一條	626	0
713	火山爆發	626	0
714	網頁地址	626	0
715	通信網絡	626	0
716	春意盎然	625	0
717	設計規範	625	0
718	國家公園	624	0
719	新鮮空氣	624	0
720	知心朋友	624	0
721	紡織工業	623	0
722	一夜之間	622	0
723	一年一度	622	1
724	一手一腳	622	0
725	一閃而過	622	0
726	三番四次	622	0
727	冶金工業	622	0
728	口口聲聲	622	0
729	古靈精怪	622	0
730	大大話話	622	0
731	山雨欲來	622	0
732	從長計議	622	0
733	支吾以對	622	0
734	無聲無息	622	0
735	真真正正	622	0
736	私家偵探	622	0
737	見死不救	622	0
738	陸陸續續	622	0
739	順其自然	622	0
740	中規中矩	621	0
741	人身保險	621	0
742	手拉葫蘆	621	0
743	歷史沿革	621	0
744	高山流水	621	0
745	一房一廳	620	0
746	兒童教育	620	0
747	深刻印象	620	0
748	電視直播	620	0
749	養生之道	620	0
750	一分一秒	619	0
751	吸取教訓	619	0
752	物超所值	619	0
753	細胞因子	619	0
754	另行通知	618	0
755	渾身上下	618	0
756	生活空間	618	0
757	長大成人	618	0
758	靈魂深處	618	0
759	不惜一切	617	0
760	副董事長	617	0
761	春秋戰國	617	0
762	滾子軸承	617	0
763	生活設施	617	0
764	耳鼻咽喉	617	0
765	遠程監控	617	0
766	中秋佳節	616	0
767	基因工程	616	0
768	生活污水	616	0
769	冥冥之中	615	0
770	天線寶寶	615	0
771	疑難雜症	615	0
772	一時之間	614	0
773	五四運動	614	1
774	勞動能力	614	0
775	學習計劃	614	0
776	山盟海誓	614	0
777	文字處理	614	0
778	流光溢彩	614	0
779	珍珠奶茶	614	0
780	生殖器官	614	0
781	絕緣材料	614	0
782	水力發電	613	1
783	簡要介紹	613	0
784	面面相覷	613	0
785	古墓麗影	612	0
786	有氧運動	612	0
787	若有若無	612	0
788	量身定製	612	0
789	雲淡風輕	612	0
790	顧問公司	612	0
791	全身上下	611	0
792	地球科學	611	0
793	專家評論	611	0
794	故意殺人	611	0
795	故障排除	611	0
796	百家爭鳴	611	1
797	評審委員	611	0
798	龍門石窟	611	0
799	中心地帶	610	0
800	兵臨城下	610	0
801	千萬富翁	610	0
802	專欄作家	610	0
803	年紀輕輕	610	0
804	微觀經濟	610	0
805	心地善良	610	0
806	快樂幸福	610	0
807	海納百川	610	0
808	百貨商場	610	0
809	童言無忌	610	0
810	細細品味	610	0
811	觸手可及	610	0
812	驀然回首	610	0
813	天然橡膠	609	0
814	蝴蝶效應	609	0
815	一念之間	608	0
816	同母異父	608	0
817	後知後覺	608	0
818	德克薩斯	608	0
819	忽然之間	608	0
820	數據通信	608	0
821	樂於助人	608	0
822	熱帶植物	608	0
823	隻言片語	608	1
824	高脂血症	608	0
825	齊天大聖	608	0
826	一千零一	607	0
827	從頭到腳	607	0
828	瑞士軍刀	607	0
829	經濟週期	607	0
830	縱橫天下	607	0
831	貿易組織	607	0
832	商業計劃	606	0
833	單身貴族	606	0
834	尋尋覓覓	606	0
835	讓人羨慕	606	0
836	通信地址	606	0
837	電源開關	606	0
838	飛蛾撲火	606	0
839	全副武裝	605	0
840	兩岸三地	605	0
841	勞動保護	605	0
842	失而復得	605	1
843	放射治療	605	0
844	結締組織	605	0
845	鳥語花香	605	0
846	外科醫生	604	0
847	恐怖電影	604	0
848	旋轉木馬	604	0
849	未完待續	604	0
850	業餘愛好	604	0
851	沙灘排球	604	0
852	菲尼克斯	604	0
853	開花結果	604	0
854	一臂之力	603	0
855	壓縮空氣	603	0
856	永無止境	603	0
857	精密儀器	603	0
858	醉酒駕車	603	0
859	電解電容	603	0
860	不知疲倦	602	0
861	人機界面	602	0
862	傷心欲絕	602	0
863	吵吵鬧鬧	602	0
864	專家系統	602	0
865	怦然心動	602	0
866	提拉米蘇	602	0
867	曲終人散	602	0
868	極限運動	602	0
869	第一人稱	602	0
870	血栓形成	602	0
871	遊戲設備	602	0
872	乾淨利落	601	0
873	交相輝映	601	1
874	南沙羣島	601	0
875	君臨天下	601	0
876	報刊雜誌	601	0
877	專題報告	601	0
878	工業學校	601	0
879	帶狀皰疹	601	0
880	惺惺相惜	601	0
881	植物保護	601	0
882	立於不敗	601	0
883	自由職業	601	0
884	開天闢地	601	1
885	不受歡迎	600	0
886	健康檢查	600	0
887	萬家燈火	600	1
888	藍顏知己	600	0
889	選秀節目	600	0
890	電化教育	600	1
891	一片漆黑	599	0
892	不見不散	599	0
893	先後順序	599	0
894	全身而退	599	0
895	從現在起	599	0
896	東方文化	599	0
897	空氣動力	599	0
898	音樂之聲	599	0
899	三言兩語	598	0
900	健身運動	598	0
901	傳統教育	598	0
902	將計就計	598	0
903	燈火通明	598	0
904	生物降解	598	0
905	精神財富	598	0
906	行政拘留	598	0
907	逃避現實	598	0
908	內幕交易	597	0
909	夕陽西下	597	1
910	外部鏈接	597	0
911	援助之手	597	0
912	時光倒流	597	0
913	機緣巧合	597	0
914	滿心歡喜	597	0
915	職業素質	597	0
916	鋼鐵工業	597	0
917	何時何地	596	0
918	國立大學	596	0
919	帽子戲法	596	0
920	心如止水	596	0
921	更勝一籌	596	0
922	波西米亞	596	0
923	跨海大橋	596	0
924	下班時間	595	0
925	世界地圖	595	0
926	中秋月餅	595	0
927	五大連池	595	0
928	大放異彩	595	0
929	從無到有	595	0
930	朝九晚五	595	0
931	猝不及防	595	1
932	琴棋書畫	595	1
933	生意興隆	595	0
934	自由市場	595	0
935	花草樹木	595	0
936	人生在世	594	0
937	全校師生	594	0
938	四大名著	594	0
939	崗位培訓	594	0
940	意亂情迷	594	0
941	拔地而起	594	0
942	課外活動	594	0
943	質量檢查	594	0
944	電子電路	594	0
945	鬼使神差	594	0
946	黯然失色	594	0
947	七情六慾	593	0
948	五官端正	593	0
949	半信半疑	593	1
950	基因突變	593	0
951	川流不息	593	0
952	巨噬細胞	593	0
953	打打鬧鬧	593	0
954	打起精神	593	0
955	未解之謎	593	0
956	武裝分子	593	0
957	熱氣騰騰	593	0
958	瑟瑟發抖	593	0
959	血肉模糊	593	0
960	返璞歸真	593	0
961	電子器件	593	1
962	人流手術	592	0
963	人間仙境	592	0
964	化學分析	592	0
965	家庭作業	592	1
966	搶險救災	592	0
967	生物質能	592	0
968	聊齋志異	592	0
969	親密關係	592	0
970	通信服務	592	0
971	醫學檢驗	592	0
972	一飲而盡	591	0
973	信用評級	591	0
974	參考消息	591	0
975	呼嘯而過	591	0
976	國民收入	591	0
977	強身健體	591	0
978	技術知識	591	0
979	旅遊集散	591	0
980	海水浴場	591	0
981	生存之道	591	0
982	真命天子	591	0
983	網絡協議	591	0
984	致癌物質	591	0
985	議事規則	591	0
986	鮮明對比	591	0
987	一個勁兒	590	0
988	儲蓄銀行	590	0
989	因材施教	590	0
990	大喝一聲	590	0
991	尋人啓事	590	0
992	弱肉強食	590	1
993	打高爾夫	590	0
994	推卸責任	590	0
995	揚長而去	590	0
996	放聲大哭	590	0
997	百科詞典	590	0
998	直系親屬	590	0
999	視覺藝術	590	0
1000	音頻文件	590	0
