rank	head	essay_frequency	direct_syn_tails
2574	轉變過程	515	0
2575	防護眼鏡	515	0
2576	高等植物	515	0
2577	一展身手	514	0
2578	一線之隔	514	0
2579	三皇五帝	514	0
2580	中式英語	514	0
2581	二氯甲烷	514	0
2582	假以時日	514	0
2583	傾巢而出	514	0
2584	刻苦努力	514	0
2585	前後矛盾	514	0
2586	卡布其諾	514	0
2587	夜夜笙歌	514	0
2588	後勤人員	514	0
2589	愛管閒事	514	0
2590	感觸良多	514	0
2591	所見略同	514	0
2592	搜尋引擎	514	0
2593	收買人心	514	0
2594	政教合一	514	0
2595	教育大學	514	0
2596	民族資本	514	0
2597	決勝千里	514	0
2598	物理現象	514	0
2599	白山黑水	514	0
2600	百團大戰	514	0
2601	經濟落後	514	0
2602	舊地重遊	514	0
2603	藏身之處	514	0
2604	銀行利息	514	0
2605	了無牽掛	513	0
2606	僵屍網絡	513	0
2607	口不擇言	513	0
2608	命運註定	513	0
2609	在此之後	513	0
2610	外匯收入	513	0
2611	太陽黑子	513	1
2612	妙齡女子	513	0
2613	字正腔圓	513	0
2614	巴山夜雨	513	0
2615	幾次三番	513	0
2616	意下如何	513	0
2617	放下包袱	513	0
2618	生命跡象	513	0
2619	瘋言瘋語	513	0
2620	紅光滿面	513	1
2621	草菅人命	513	1
2622	詞不達意	513	0
2623	請多關照	513	0
2624	資產剝離	513	0
2625	雞尾酒會	513	0
2626	頻率合成	513	0
2627	風韻猶存	513	0
2628	不論怎樣	512	0
2629	以少勝多	512	0
2630	名門望族	512	0
2631	四處奔走	512	0
2632	國家制度	512	0
2633	天干地支	512	0
2634	女士優先	512	0
2635	彌勒菩薩	512	0
2636	心無雜念	512	0
2637	意興闌珊	512	0
2638	應付帳款	512	0
2639	戴綠帽子	512	0
2640	抓耳撓腮	512	1
2641	春心蕩漾	512	0
2642	權利能力	512	0
2643	細胞毒性	512	0
2644	結婚儀式	512	0
2645	綜合藝術	512	0
2646	薩摩耶犬	512	0
2647	貌不驚人	512	0
2648	身家性命	512	0
2649	迂迴曲折	512	0
2650	達坂城區	512	0
2651	開始比賽	512	0
2652	陳詞濫調	512	1
2653	龍山文化	512	0
2654	不守信用	511	0
2655	不毛之地	511	0
2656	不知廉恥	511	0
2657	不論怎麼	511	0
2658	世界強國	511	0
2659	人財兩空	511	0
2660	作業環境	511	0
2661	來去自如	511	0
2662	保護模式	511	0
2663	刑事判決	511	0
2664	十四行詩	511	0
2665	因緣際會	511	0
2666	城市區域	511	0
2667	外國資本	511	0
2668	始終不變	511	0
2669	富貴榮華	511	0
2670	寧缺勿濫	511	0
2671	工業中心	511	0
2672	引水工程	511	0
2673	形式邏輯	511	1
2674	後院起火	511	0
2675	忽高忽低	511	0
2676	情緒狀態	511	0
2677	掌聲雷動	511	0
2678	明心見性	511	0
2679	武藝高強	511	0
2680	江河湖海	511	0
2681	深居簡出	511	0
2682	無米之炊	511	0
2683	直接選舉	511	0
2684	直角座標	511	0
2685	第二世界	511	0
2686	轉移安置	511	0
2687	陰曹地府	511	0
2688	雌雄同體	511	0
2689	三從四德	510	1
2690	互相聯繫	510	0
2691	保外就醫	510	0
2692	公開指責	510	0
2693	勤勞致富	510	0
2694	固體物理	510	0
2695	基本矛盾	510	0
2696	外力作用	510	0
2697	外層空間	510	0
2698	大材小用	510	1
2699	完整無缺	510	0
2700	心懷不軌	510	0
2701	惹人注目	510	0
2702	戰死沙場	510	0
2703	日夜兼程	510	0
2704	有線廣播	510	1
2705	潺潺流水	510	0
2706	男尊女卑	510	0
2707	秋後算賬	510	0
2708	網管系統	510	0
2709	西哈努克	510	0
2710	迎來送往	510	0
2711	青春不再	510	0
2712	香甜可口	510	0
2713	一國之君	509	0
2714	一家大小	509	0
2715	一箭之仇	509	0
2716	亂點鴛鴦	509	0
2717	價值工程	509	0
2718	制動踏板	509	0
2719	即興表演	509	0
2720	君主專制	509	1
2721	困獸之鬥	509	0
2722	國家考試	509	0
2723	國家體委	509	0
2724	基底動脈	509	0
2725	基本粒子	509	0
2726	天主教會	509	0
2727	官僚資本	509	1
2728	引火燒身	509	1
2729	惹禍上身	509	0
2730	拔腿就跑	509	0
2731	撥號連接	509	0
2732	數據總線	509	0
2733	既成事實	509	0
2734	止咳糖漿	509	0
2735	油料作物	509	1
2736	沾花惹草	509	0
2737	知無不言	509	0
2738	神智不清	509	0
2739	纖塵不染	509	0
2740	茶飯不思	509	0
2741	衝口而出	509	0
2742	跌破眼鏡	509	0
2743	露出馬腳	509	0
2744	面壁思過	509	0
2745	一片苦心	508	0
2746	三氯甲烷	508	0
2747	信用危機	508	0
2748	劃清界線	508	0
2749	加深理解	508	0
2750	包治百病	508	0
2751	國家預算	508	0
2752	外強中乾	508	0
2753	大氣壓力	508	0
2754	女中豪傑	508	0
2755	彈丸之地	508	1
2756	比薩斜塔	508	0
2757	瓦努阿圖	508	0
2758	直來直往	508	0
2759	紅白喜事	508	1
2760	總司令部	508	0
2761	繁文縟節	508	1
2762	聞風而動	508	0
2763	臨終關懷	508	0
2764	自報家門	508	0
2765	草草了事	508	0
2766	裝甲車輛	508	0
2767	認祖歸宗	508	0
2768	飽和狀態	508	0
2769	一級士官	507	0
2770	不醉不歸	507	0
2771	亞馬遜河	507	0
2772	何必當初	507	0
2773	友誼萬歲	507	0
2774	地方自治	507	0
2775	如假包換	507	0
2776	實況轉播	507	0
2777	按摩療法	507	0
2778	放高利貸	507	0
2779	新婚燕爾	507	1
2780	早生貴子	507	0
2781	望聞問切	507	0
2782	武王伐紂	507	0
2783	毛手毛腳	507	0
2784	沉船事故	507	0
2785	物競天擇	507	0
2786	用餐時間	507	0
2787	目眩神迷	507	0
2788	結拜兄弟	507	0
2789	英勇犧牲	507	0
2790	語音合成	507	0
2791	金髮女郎	507	0
2792	長袖善舞	507	0
2793	人如其名	506	0
2794	人工受精	506	0
2795	凌亂不堪	506	0
2796	品種改良	506	0
2797	夢溪筆談	506	0
2798	天誅地滅	506	0
2799	好言相勸	506	0
2800	年年有餘	506	0
2801	拱手相讓	506	0
2802	拿不出手	506	0
2803	整風運動	506	0
2804	日落西山	506	0
2805	明十三陵	506	0
2806	水陸兩棲	506	0
2807	流年不利	506	0
2808	濟南地區	506	0
2809	知情同意	506	0
2810	自命清高	506	0
2811	荒淫無度	506	0
2812	薩克斯風	506	0
2813	金華火腿	506	0
2814	面臨困難	506	0
2815	餘震不斷	506	0
2816	體外受精	506	0
2817	中俄關系	505	0
2818	九九歸一	505	0
2819	人類起源	505	0
2820	偶然事件	505	0
2821	出口成章	505	1
2822	匈牙利語	505	0
2823	匍匐前進	505	0
2824	喪家之犬	505	0
2825	四氯乙烯	505	0
2826	國家主義	505	0
2827	大氣環流	505	0
2828	天冬氨酸	505	0
2829	屍橫遍野	505	0
2830	心術不正	505	0
2831	忠言逆耳	505	0
2832	投鼠忌器	505	0
2833	教學機構	505	0
2834	殃及池魚	505	0
2835	牢記在心	505	0
2836	獲益良多	505	0
2837	環保主義	505	0
2838	生產過剩	505	0
2839	百口莫辯	505	0
2840	精神奕奕	505	0
2841	血汗工廠	505	0
2842	謀財害命	505	0
2843	遲到早退	505	0
2844	隋唐演義	505	0
2845	中心內容	504	0
2846	二氧化錳	504	0
2847	低空飛行	504	0
2848	傳播媒體	504	0
2849	分組交換	504	0
2850	古典藝術	504	0
2851	喪失殆盡	504	0
2852	地熱資源	504	0
2853	多難興邦	504	0
2854	天打雷劈	504	0
2855	小題大作	504	0
2856	幾何級數	504	1
2857	庫存現金	504	0
2858	捨己救人	504	1
2859	時運不濟	504	0
2860	消化器官	504	0
2861	特此通知	504	0
2862	珍禽異獸	504	0
2863	網絡日記	504	0
2864	行動電話	504	0
2865	視覺神經	504	0
2866	一字不漏	503	0
2867	人稱代詞	503	0
2868	假性近視	503	0
2869	共同市場	503	1
2870	兵不厭詐	503	0
2871	出此下策	503	0
2872	利己主義	503	1
2873	加工成本	503	0
2874	化學平衡	503	0
2875	千古罪人	503	0
2876	千挑萬選	503	0
2877	口述歷史	503	0
2878	善有善報	503	0
2879	國土安全	503	0
2880	地痞流氓	503	0
2881	坦白從寬	503	1
2882	壟斷市場	503	0
2883	大權在握	503	0
2884	心電感應	503	0
2885	思想包袱	503	0
2886	有效射程	503	0
2887	東郭先生	503	0
2888	正正經經	503	0
2889	毀屍滅跡	503	0
2890	熱帶氣候	503	0
2891	甲型肝炎	503	0
2892	粒子物理	503	0
2893	藥食同源	503	0
2894	軍用機場	503	0
2895	軍閥混戰	503	0
2896	頤養天年	503	0
2897	上古時代	502	0
2898	不可分離	502	0
2899	互相監督	502	0
2900	五臟俱全	502	0
2901	伏爾加河	502	0
2902	出人意表	502	0
2903	化石燃料	502	0
2904	口耳相傳	502	0
2905	和氣生財	502	0
2906	嚴刑拷打	502	0
2907	地主之誼	502	0
2908	天才兒童	502	0
2909	學富五車	502	0
2910	寵愛有加	502	0
2911	平心而論	502	0
2912	平頭百姓	502	0
2913	後會有期	502	1
2914	旅行支票	502	0
2915	格里高利	502	0
2916	機械工人	502	0
2917	橫斷山脈	502	0
2918	物種起源	502	0
2919	疲勞過度	502	0
2920	稽查人員	502	0
2921	空氣阻力	502	0
2922	絕頂聰明	502	0
2923	肢體衝突	502	0
2924	花拳繡腿	502	0
2925	觀察人士	502	0
2926	邊際成本	502	0
2927	開曼羣島	502	0
2928	雜技表演	502	0
2929	魚水之歡	502	0
2930	五福臨門	501	0
2931	亞硝酸鈉	501	0
2932	低筋麪粉	501	0
2933	修心養性	501	0
2934	印象主義	501	0
2935	同胞兄弟	501	0
2936	呼哧呼哧	501	0
2937	和平利用	501	0
2938	喜不自禁	501	0
2939	坐視不理	501	0
2940	填字遊戲	501	0
2941	大費周章	501	0
2942	奪門而出	501	0
2943	委屈求全	501	0
2944	徘徊不前	501	0
2945	心臟病發	501	0
2946	明月清風	501	0
2947	林可黴素	501	0
2948	標準規格	501	0
2949	機械運動	501	1
2950	洞天福地	501	0
2951	知識份子	501	0
2952	美式足球	501	0
2953	語音信號	501	0
2954	象徵主義	501	0
2955	身首異處	501	0
2956	長生不死	501	0
2957	電光石火	501	0
2958	一字不差	500	0
2959	一官半職	500	0
2960	一拍兩散	500	0
2961	三代同堂	500	0
2962	中心人物	500	0
2963	分身乏術	500	0
2964	別無他法	500	0
2965	前途渺茫	500	0
2966	化學治療	500	0
2967	埃德蒙頓	500	0
2968	基礎問題	500	0
2969	外柔內剛	500	0
2970	大日如來	500	0
2971	大有希望	500	0
2972	大禍臨頭	500	0
2973	大而化之	500	0
2974	學術自由	500	0
2975	定期儲蓄	500	0
2976	專員公署	500	0
2977	專門知識	500	0
2978	引體向上	500	0
2979	懸崖絕壁	500	0
2980	桌面系統	500	0
2981	楚河漢界	500	0
2982	活期儲蓄	500	0
2983	獨立運動	500	0
2984	由上而下	500	0
2985	白跑一趟	500	0
2986	百鳥朝鳳	500	0
2987	皮包公司	500	0
2988	盡忠職守	500	0
2989	神乎其技	500	0
2990	絲毫不差	500	0
2991	肱二頭肌	500	0
2992	設計程序	500	0
2993	長途話費	500	0
2994	風雨雷電	500	0
2995	一次能源	499	0
2996	作者不詳	499	0
2997	只欠東風	499	0
2998	問題少年	499	0
2999	大事不妙	499	0
3000	婦女運動	499	0
