head	reason	batch_id
江郎才盡	cultural_no_binary	syn-len4-b05-20260718
照單全收	cultural_no_binary	syn-len4-b05-20260718
老有所養	cultural_no_binary	syn-len4-b05-20260718
膠原纖維	other_documented	syn-len4-b05-20260718
自負盈虧	cultural_no_binary	syn-len4-b05-20260718
苯丙氨酸	other_documented	syn-len4-b05-20260718
見招拆招	polysemous_no_stable_sense	syn-len4-b05-20260718
面試工作	other_documented	syn-len4-b05-20260718
高速網絡	other_documented	syn-len4-b05-20260718
三峽水庫	proper_name_or_deixis	syn-len4-b05-20260718
並行計算	other_documented	syn-len4-b05-20260718
以點帶面	cultural_no_binary	syn-len4-b05-20260718
信仰自由	cultural_no_binary	syn-len4-b05-20260718
價值標準	other_documented	syn-len4-b05-20260718
善後事宜	other_documented	syn-len4-b05-20260718
四腳朝天	other_documented	syn-len4-b05-20260718
基礎結構	other_documented	syn-len4-b05-20260718
學無止境	cultural_no_binary	syn-len4-b05-20260718
招財進寶	cultural_no_binary	syn-len4-b05-20260718
文武百官	cultural_no_binary	syn-len4-b05-20260718
本性難移	cultural_no_binary	syn-len4-b05-20260718
氣宇軒昂	cultural_no_binary	syn-len4-b05-20260718
海水養殖	other_documented	syn-len4-b05-20260718
社會正義	other_documented	syn-len4-b05-20260718
社會青年	other_documented	syn-len4-b05-20260718
能量代謝	other_documented	syn-len4-b05-20260718
世風日下	cultural_no_binary	syn-len4-b05-20260718
來日方長	cultural_no_binary	syn-len4-b05-20260718
六十四卦	proper_name_or_deixis	syn-len4-b05-20260718
功率輸出	other_documented	syn-len4-b05-20260718
司法獨立	other_documented	syn-len4-b05-20260718
吉爾吉斯	proper_name_or_deixis	syn-len4-b05-20260718
天體物理	other_documented	syn-len4-b05-20260718
容量分析	other_documented	syn-len4-b05-20260718
平均速度	other_documented	syn-len4-b05-20260718
往事如風	cultural_no_binary	syn-len4-b05-20260718
恩恩愛愛	cultural_no_binary	syn-len4-b05-20260718
星火燎原	cultural_no_binary	syn-len4-b05-20260718
東方文明	other_documented	syn-len4-b05-20260718
水生動物	other_documented	syn-len4-b05-20260718
神職人員	other_documented	syn-len4-b05-20260718
竹籃打水	cultural_no_binary	syn-len4-b05-20260718
縱橫捭闔	cultural_no_binary	syn-len4-b05-20260718
虛擬環境	other_documented	syn-len4-b05-20260718
血跡斑斑	cultural_no_binary	syn-len4-b05-20260718
行萬里路	cultural_no_binary	syn-len4-b05-20260718
表面文章	polysemous_no_stable_sense	syn-len4-b05-20260718
通信線路	other_documented	syn-len4-b05-20260718
長孫無忌	proper_name_or_deixis	syn-len4-b05-20260718
開張大吉	cultural_no_binary	syn-len4-b05-20260718
雙重人格	cultural_no_binary	syn-len4-b05-20260718
一問一答	cultural_no_binary	syn-len4-b05-20260718
一字之差	cultural_no_binary	syn-len4-b05-20260718
一柱擎天	cultural_no_binary	syn-len4-b05-20260718
人生意義	other_documented	syn-len4-b05-20260718
十項全能	other_documented	syn-len4-b05-20260718
合乎邏輯	other_documented	syn-len4-b05-20260718
哼哼唧唧	cultural_no_binary	syn-len4-b05-20260718
國家銀行	other_documented	syn-len4-b05-20260718
大駕光臨	other_documented	syn-len4-b05-20260718
字母順序	other_documented	syn-len4-b05-20260718
寶刀未老	cultural_no_binary	syn-len4-b05-20260718
技術科學	other_documented	syn-len4-b05-20260718
教學相長	cultural_no_binary	syn-len4-b05-20260718
明辨是非	cultural_no_binary	syn-len4-b05-20260718
普通教育	other_documented	syn-len4-b05-20260718
標準組織	other_documented	syn-len4-b05-20260718
武裝鬥爭	other_documented	syn-len4-b05-20260718
歪曲事實	other_documented	syn-len4-b05-20260718
無一倖免	cultural_no_binary	syn-len4-b05-20260718
無字天書	cultural_no_binary	syn-len4-b05-20260718
無所遁形	cultural_no_binary	syn-len4-b05-20260718
狗血淋頭	cultural_no_binary	syn-len4-b05-20260718
禍從口出	cultural_no_binary	syn-len4-b05-20260718
自問自答	cultural_no_binary	syn-len4-b05-20260718
語音信箱	other_documented	syn-len4-b05-20260718
遺傳物質	other_documented	syn-len4-b05-20260718
阿貓阿狗	cultural_no_binary	syn-len4-b05-20260718
一夫當關	cultural_no_binary	syn-len4-b05-20260718
做牛做馬	cultural_no_binary	syn-len4-b05-20260718
兒科醫生	other_documented	syn-len4-b05-20260718
公司理財	other_documented	syn-len4-b05-20260718
公平貿易	other_documented	syn-len4-b05-20260718
勞動條件	other_documented	syn-len4-b05-20260718
口齒不清	other_documented	syn-len4-b05-20260718
可大可小	cultural_no_binary	syn-len4-b05-20260718
基礎代謝	other_documented	syn-len4-b05-20260718
康熙字典	proper_name_or_deixis	syn-len4-b05-20260718
數據網絡	other_documented	syn-len4-b05-20260718
橫刀奪愛	cultural_no_binary	syn-len4-b05-20260718
混合感染	other_documented	syn-len4-b05-20260718
自由競爭	other_documented	syn-len4-b05-20260718
難辭其咎	cultural_no_binary	syn-len4-b05-20260718
以德服人	cultural_no_binary	syn-len4-b05-20260718
以暴制暴	cultural_no_binary	syn-len4-b05-20260718
作業系統	other_documented	syn-len4-b05-20260718
多勞多得	cultural_no_binary	syn-len4-b05-20260718
孟德斯鳩	proper_name_or_deixis	syn-len4-b05-20260718
沒有差別	other_documented	syn-len4-b05-20260718
神龍汽車	proper_name_or_deixis	syn-len4-b05-20260718
身負重傷	other_documented	syn-len4-b05-20260718
轉移視線	cultural_no_binary	syn-len4-b05-20260718
醋酸乙酯	other_documented	syn-len4-b05-20260718
鷸蚌相爭	cultural_no_binary	syn-len4-b05-20260718
一死一傷	cultural_no_binary	syn-len4-b05-20260718
七葷八素	cultural_no_binary	syn-len4-b05-20260718
乾柴烈火	cultural_no_binary	syn-len4-b05-20260718
周遊列國	cultural_no_binary	syn-len4-b05-20260718
外幣存款	other_documented	syn-len4-b05-20260718
始亂終棄	cultural_no_binary	syn-len4-b05-20260718
手下敗將	cultural_no_binary	syn-len4-b05-20260718
把酒言歡	cultural_no_binary	syn-len4-b05-20260718
旋轉餐廳	other_documented	syn-len4-b05-20260718
毫無道理	cultural_no_binary	syn-len4-b05-20260718
求救信號	other_documented	syn-len4-b05-20260718
滿腔熱血	cultural_no_binary	syn-len4-b05-20260718
義薄雲天	cultural_no_binary	syn-len4-b05-20260718
貴妃醉酒	proper_name_or_deixis	syn-len4-b05-20260718
遠程導彈	other_documented	syn-len4-b05-20260718
長夜漫漫	cultural_no_binary	syn-len4-b05-20260718
驍勇善戰	cultural_no_binary	syn-len4-b05-20260718
一病不起	cultural_no_binary	syn-len4-b05-20260718
一腳踢開	cultural_no_binary	syn-len4-b05-20260718
三權分立	other_documented	syn-len4-b05-20260718
上吐下瀉	cultural_no_binary	syn-len4-b05-20260718
不見天日	cultural_no_binary	syn-len4-b05-20260718
動態影像	other_documented	syn-len4-b05-20260718
大放厥詞	cultural_no_binary	syn-len4-b05-20260718
大病初癒	other_documented	syn-len4-b05-20260718
天造地設	cultural_no_binary	syn-len4-b05-20260718
嫌貧愛富	cultural_no_binary	syn-len4-b05-20260718
廣泛影響	other_documented	syn-len4-b05-20260718
成敗得失	cultural_no_binary	syn-len4-b05-20260718
流水無情	cultural_no_binary	syn-len4-b05-20260718
無利可圖	cultural_no_binary	syn-len4-b05-20260718
相談甚歡	cultural_no_binary	syn-len4-b05-20260718
縮頭烏龜	cultural_no_binary	syn-len4-b05-20260718
萬能鑰匙	other_documented	syn-len4-b05-20260718
一夜風流	cultural_no_binary	syn-len4-b05-20260718
人海戰術	cultural_no_binary	syn-len4-b05-20260718
便民利民	other_documented	syn-len4-b05-20260718
傳輸模式	other_documented	syn-len4-b05-20260718
商品價值	other_documented	syn-len4-b05-20260718
嗜血桿菌	other_documented	syn-len4-b05-20260718
大事化小	cultural_no_binary	syn-len4-b05-20260718
大是大非	cultural_no_binary	syn-len4-b05-20260718
希伯來語	other_documented	syn-len4-b05-20260718
抗精神病	other_documented	syn-len4-b05-20260718
插科打諢	cultural_no_binary	syn-len4-b05-20260718
普魯卡因	other_documented	syn-len4-b05-20260718
杜莎夫人	proper_name_or_deixis	syn-len4-b05-20260718
裝聾作啞	cultural_no_binary	syn-len4-b05-20260718
複變函數	other_documented	syn-len4-b05-20260718
雖敗猶榮	cultural_no_binary	syn-len4-b05-20260718
黯淡無光	other_documented	syn-len4-b05-20260718
卡爾加里	proper_name_or_deixis	syn-len4-b05-20260718
地球大氣	other_documented	syn-len4-b05-20260718
外部連接	other_documented	syn-len4-b05-20260718
女媧補天	proper_name_or_deixis	syn-len4-b05-20260718
思想交流	other_documented	syn-len4-b05-20260718
惡有惡報	cultural_no_binary	syn-len4-b05-20260718
戀母情結	other_documented	syn-len4-b05-20260718
援助機構	other_documented	syn-len4-b05-20260718
曲折離奇	other_documented	syn-len4-b05-20260718
清倉查庫	other_documented	syn-len4-b05-20260718
狂人日記	proper_name_or_deixis	syn-len4-b05-20260718
福星高照	cultural_no_binary	syn-len4-b05-20260718
草食動物	other_documented	syn-len4-b05-20260718
萬物之靈	cultural_no_binary	syn-len4-b05-20260718
貧富懸殊	other_documented	syn-len4-b05-20260718
遠程登錄	other_documented	syn-len4-b05-20260718
韓國泡菜	other_documented	syn-len4-b05-20260718
驅逐出境	other_documented	syn-len4-b05-20260718
高手如雲	cultural_no_binary	syn-len4-b05-20260718
何必如此	cultural_no_binary	syn-len4-b05-20260718
單刀赴會	cultural_no_binary	syn-len4-b05-20260718
四海一家	cultural_no_binary	syn-len4-b05-20260718
土耳其語	other_documented	syn-len4-b05-20260718
妙筆生花	cultural_no_binary	syn-len4-b05-20260718
強買強賣	cultural_no_binary	syn-len4-b05-20260718
慾火焚身	cultural_no_binary	syn-len4-b05-20260718
文職人員	other_documented	syn-len4-b05-20260718
智勇雙全	cultural_no_binary	syn-len4-b05-20260718
武術比賽	other_documented	syn-len4-b05-20260718
生態足跡	other_documented	syn-len4-b05-20260718
白色污染	other_documented	syn-len4-b05-20260718
綠草如茵	cultural_no_binary	syn-len4-b05-20260718
行政效率	other_documented	syn-len4-b05-20260718
陷入絕境	cultural_no_binary	syn-len4-b05-20260718
不勝酒力	cultural_no_binary	syn-len4-b05-20260718
二次函數	other_documented	syn-len4-b05-20260718
何德何能	cultural_no_binary	syn-len4-b05-20260718
地殼運動	other_documented	syn-len4-b05-20260718
孤膽英雄	cultural_no_binary	syn-len4-b05-20260718
專門人員	other_documented	syn-len4-b05-20260718
武術指導	other_documented	syn-len4-b05-20260718
永結同心	cultural_no_binary	syn-len4-b05-20260718
沒大沒小	cultural_no_binary	syn-len4-b05-20260718
