rank	head	essay_frequency	direct_syn_tails
3277	蘇打餅乾	490	0
3278	血債血償	490	0
3279	親自掛帥	490	0
3280	踽踽獨行	490	0
3281	雞同鴨講	490	0
3282	不可言喻	489	0
3283	予取予求	489	0
3284	共襄盛舉	489	0
3285	十二經脈	489	0
3286	反動勢力	489	0
3287	各路人馬	489	0
3288	吞噬細胞	489	0
3289	哈巴雪山	489	0
3290	嚴懲不貸	489	1
3291	應用程式	489	0
3292	晚婚晚育	489	0
3293	永續發展	489	0
3294	烤麪包機	489	0
3295	獨身主義	489	0
3296	直呼其名	489	0
3297	知法犯法	489	1
3298	知錯能改	489	0
3299	老眼昏花	489	0
3300	聲名大噪	489	0
3301	自動提款	489	0
3302	行政院長	489	0
3303	誇下海口	489	0
3304	軍用物資	489	0
3305	酒水飲料	489	0
3306	重修舊好	489	0
3307	音訊全無	489	0
3308	頗感興趣	489	0
3309	一夕之間	488	0
3310	一心二用	488	0
3311	三陪小姐	488	0
3312	不予置評	488	0
3313	不分勝負	488	0
3314	五味俱全	488	0
3315	優惠貸款	488	0
3316	全速前進	488	0
3317	公報私仇	488	1
3318	六氟化硫	488	0
3319	共聚一堂	488	0
3320	函授教育	488	0
3321	勾魂攝魄	488	0
3322	北印度語	488	0
3323	取其精華	488	0
3324	奇醜無比	488	0
3325	奮勇向前	488	0
3326	性別角色	488	0
3327	授受不親	488	0
3328	救人一命	488	0
3329	文明國家	488	0
3330	方寸大亂	488	0
3331	旋轉運動	488	0
3332	果實累累	488	0
3333	王侯將相	488	0
3334	生態危機	488	0
3335	生物學系	488	0
3336	紫羅蘭色	488	0
3337	維吾爾語	488	0
3338	轉向信號	488	0
3339	通用電器	488	0
3340	遠隔千里	488	0
3341	門牌號碼	488	0
3342	一忍再忍	487	0
3343	人間佛教	487	0
3344	分辨真假	487	0
3345	化裝舞會	487	0
3346	圖騰崇拜	487	0
3347	天然資源	487	0
3348	威武雄壯	487	0
3349	寒光閃閃	487	0
3350	惹人討厭	487	0
3351	扶危濟困	487	0
3352	擠來擠去	487	0
3353	有勇有謀	487	1
3354	望文生義	487	0
3355	桃園結義	487	0
3356	歷史久遠	487	0
3357	瀏覽軟件	487	0
3358	生日賀卡	487	0
3359	留存收益	487	0
3360	異性相吸	487	0
3361	百密一疏	487	0
3362	盜亦有道	487	0
3363	禁止通行	487	0
3364	絕對真理	487	0
3365	能源短缺	487	0
3366	英雄氣短	487	0
3367	輻射強度	487	0
3368	轉眼即逝	487	0
3369	迎風招展	487	0
3370	逆向行駛	487	0
3371	遠洋漁業	487	0
3372	不遑多讓	486	0
3373	分解代謝	486	0
3374	刑事警察	486	0
3375	即興發揮	486	0
3376	口腹之慾	486	0
3377	在真空中	486	0
3378	如履平地	486	0
3379	慢性疼痛	486	0
3380	揭開序幕	486	0
3381	日耳曼人	486	0
3382	格蘭芬多	486	0
3383	琉球羣島	486	0
3384	瓊樓玉宇	486	0
3385	落入法網	486	0
3386	裝備齊全	486	0
3387	趁人之危	486	1
3388	遺失啓事	486	0
3389	醇酸樹脂	486	0
3390	重振旗鼓	486	0
3391	開幕典禮	486	0
3392	隨傳隨到	486	0
3393	雷雨交加	486	0
3394	高級職員	486	0
3395	鮮明個性	486	0
3396	黎明時分	486	0
3397	一番苦心	485	0
3398	五馬分屍	485	1
3399	兩廂情願	485	0
3400	副總司令	485	0
3401	十里洋場	485	0
3402	半老徐娘	485	0
3403	口舌之爭	485	0
3404	吳儂軟語	485	0
3405	因公殉職	485	0
3406	外來物種	485	0
3407	失效日期	485	0
3408	奇談怪論	485	1
3409	家道中落	485	0
3410	就職演講	485	0
3411	引導扇區	485	0
3412	我見猶憐	485	0
3413	敦煌石窟	485	0
3414	旱澇保收	485	0
3415	月明星稀	485	0
3416	有勇無謀	485	0
3417	無的放矢	485	0
3418	燃放鞭炮	485	0
3419	物理結構	485	0
3420	肥頭大耳	485	0
3421	蛇蠍美人	485	0
3422	解決爭端	485	0
3423	通俗文學	485	0
3424	關中地區	485	0
3425	一派胡言	484	0
3426	三不五時	484	0
3427	不加修飾	484	0
3428	不升反降	484	0
3429	不明事理	484	0
3430	不疾不徐	484	0
3431	乍看之下	484	0
3432	傳輸服務	484	0
3433	全輪驅動	484	0
3434	切中要害	484	0
3435	另行安排	484	0
3436	呼吸器官	484	0
3437	大顯神威	484	0
3438	妙齡女郎	484	0
3439	工業國家	484	0
3440	收歸國有	484	0
3441	易守難攻	484	0
3442	時日無多	484	0
3443	板塊構造	484	0
3444	水上摩托	484	0
3445	水力資源	484	0
3446	溝溝坎坎	484	1
3447	瞬息之間	484	0
3448	聖盧西亞	484	0
3449	言出必行	484	0
3450	賊喊捉賊	484	0
3451	離開故鄉	484	0
3452	鞍前馬後	484	0
3453	養兒防老	484	0
3454	馬失前蹄	484	0
3455	三心兩意	483	0
3456	並行不悖	483	0
3457	九九重陽	483	0
3458	先禮後兵	483	0
3459	刀耕火種	483	0
3460	前俯後仰	483	1
3461	巴山蜀水	483	0
3462	應用力學	483	0
3463	投筆從戎	483	0
3464	拼寫錯誤	483	0
3465	文筆流暢	483	0
3466	暮鼓晨鐘	483	0
3467	泄露天機	483	0
3468	海南雞飯	483	0
3469	睾丸激素	483	0
3470	立杆見影	483	0
3471	醒世恆言	483	0
3472	雙宿雙飛	483	0
3473	雜技演員	483	0
3474	一死了之	482	0
3475	三藏法師	482	0
3476	全盤接受	482	0
3477	公私分明	482	0
3478	勤能補拙	482	0
3479	困惑不解	482	0
3480	國際法庭	482	0
3481	壓寨夫人	482	0
3482	大談特談	482	0
3483	將功補過	482	0
3484	年老色衰	482	0
3485	挖掘機械	482	0
3486	文學巨匠	482	0
3487	智障人士	482	0
3488	激進分子	482	0
3489	狗尾續貂	482	0
3490	知書達禮	482	0
3491	稍安勿躁	482	0
3492	肅殺之氣	482	0
3493	貞節牌坊	482	0
3494	閉上嘴巴	482	0
3495	降低利率	482	0
3496	齊民要術	482	0
3497	一己之見	481	0
3498	不成氣候	481	0
3499	乏人問津	481	0
3500	人心叵測	481	0
