rank	head	essay_frequency	direct_syn_tails
4870	連中三元	428	0
4871	風化作用	428	0
4872	駐顏有術	428	0
4873	一國之主	427	0
4874	下流社會	427	0
4875	不實之詞	427	0
4876	不戰而退	427	0
4877	分權制衡	427	0
4878	切片檢查	427	0
4879	另有企圖	427	0
4880	名聲遠播	427	0
4881	國際跳棋	427	0
4882	好事之徒	427	0
4883	安慶地區	427	0
4884	悔恨交加	427	0
4885	拉拉隊長	427	0
4886	有核國家	427	0
4887	永浴愛河	427	0
4888	沉積作用	427	0
4889	沼澤地帶	427	0
4890	煎炸食品	427	0
4891	理化因素	427	0
4892	硝化甘油	427	1
4893	輕巧方便	427	0
4894	辭不達意	427	0
4895	養身之道	427	0
4896	骨肉相殘	427	0
4897	古希臘語	426	0
4898	填海造地	426	0
4899	天文單位	426	0
4900	委委屈屈	426	0
4901	威震八方	426	0
4902	後人乘涼	426	0
4903	棉紡織業	426	0
4904	求才若渴	426	0
4905	無機可乘	426	0
4906	珠胎暗結	426	0
4907	社會平等	426	0
4908	縱情聲色	426	0
4909	臨界壓力	426	0
4910	萬世師表	426	0
4911	被動免疫	426	0
4912	連名帶姓	426	0
4913	達魯花赤	426	0
4914	關門捉賊	426	0
4915	靈犀相通	426	0
4916	不得其法	425	0
4917	不支倒地	425	0
4918	人財兩失	425	0
4919	印地安納	425	0
4920	另請高明	425	0
4921	四大石窟	425	0
4922	夾起尾巴	425	0
4923	守土有責	425	0
4924	廣告條幅	425	0
4925	性慾高潮	425	0
4926	愛答不理	425	0
4927	施洗約翰	425	0
4928	明升暗降	425	0
4929	明槍易躲	425	0
4930	案頭工作	425	0
4931	歷久彌堅	425	0
4932	焚琴煮鶴	425	0
4933	用盡心機	425	0
4934	移山填海	425	0
4935	綱舉目張	425	0
4936	訪貧問苦	425	0
4937	賣官鬻爵	425	0
4938	重力異常	425	0
4939	飲彈自盡	425	0
4940	七孔流血	424	0
4941	低等生物	424	0
4942	區區小事	424	0
4943	博學多聞	424	0
4944	品質管制	424	0
4945	因紐特人	424	0
4946	外勤人員	424	0
4947	大塊朵頤	424	0
4948	孰真孰假	424	0
4949	封頂儀式	424	0
4950	年深日久	424	0
4951	恍然醒悟	424	0
4952	懷柔政策	424	0
4953	拜科努爾	424	0
4954	旅行裝備	424	0
4955	有何指教	424	0
4956	棋逢敵手	424	0
4957	死而不僵	424	0
4958	氣象報告	424	0
4959	空中格鬥	424	0
4960	自有主張	424	0
4961	良禽擇木	424	0
4962	資料傳輸	424	0
4963	邊防警察	424	0
4964	鐵板牛肉	424	0
4965	鑿壁偷光	424	0
4966	魔術方塊	424	0
4967	鴉片貿易	424	0
4968	乾淨俐落	423	0
4969	兵家大忌	423	0
4970	分裂組織	423	0
4971	外交使節	423	0
4972	大鳴大放	423	0
4973	安步當車	423	0
4974	宗教法庭	423	0
4975	常規戰爭	423	1
4976	惜墨如金	423	0
4977	放浪不羈	423	0
4978	智能障礙	423	0
4979	棄惡從善	423	0
4980	欲振乏力	423	0
4981	正六邊形	423	0
4982	水滸後傳	423	0
4983	聽信謠言	423	0
4984	臨時代辦	423	0
4985	自由古巴	423	0
4986	陳橋兵變	423	0
4987	食髓知味	423	0
4988	黃色書刊	423	0
4989	龍袍加身	423	0
4990	一元復始	422	0
4991	一窺究竟	422	0
4992	三振出局	422	0
4993	不信任案	422	0
4994	亨利五世	422	0
4995	分文不值	422	0
4996	前世姻緣	422	0
4997	包頭地區	422	0
4998	原子半徑	422	0
4999	家庭主夫	422	0
5000	平等主義	422	0
