head	reason	batch_id
五卅運動	proper_name_or_deixis	syn-len4-b10-20260718
再造手術	other_documented	syn-len4-b10-20260718
同氣連枝	cultural_no_binary	syn-len4-b10-20260718
大漢民族	other_documented	syn-len4-b10-20260718
孟加拉語	proper_name_or_deixis	syn-len4-b10-20260718
孤立主義	other_documented	syn-len4-b10-20260718
實不相瞞	cultural_no_binary	syn-len4-b10-20260718
實況錄音	other_documented	syn-len4-b10-20260718
強迫觀念	other_documented	syn-len4-b10-20260718
後事之師	cultural_no_binary	syn-len4-b10-20260718
支付得起	polysemous_no_stable_sense	syn-len4-b10-20260718
政治避難	other_documented	syn-len4-b10-20260718
滿口髒話	other_documented	syn-len4-b10-20260718
狼多肉少	cultural_no_binary	syn-len4-b10-20260718
福壽雙全	cultural_no_binary	syn-len4-b10-20260718
西班牙港	proper_name_or_deixis	syn-len4-b10-20260718
阿米巴病	proper_name_or_deixis	syn-len4-b10-20260718
革命意志	other_documented	syn-len4-b10-20260718
一哄而起	cultural_no_binary	syn-len4-b10-20260718
上流人士	other_documented	syn-len4-b10-20260718
人民起義	other_documented	syn-len4-b10-20260718
位極人臣	cultural_no_binary	syn-len4-b10-20260718
典型調查	other_documented	syn-len4-b10-20260718
分形幾何	other_documented	syn-len4-b10-20260718
反射療法	other_documented	syn-len4-b10-20260718
國外貿易	other_documented	syn-len4-b10-20260718
士農工商	cultural_no_binary	syn-len4-b10-20260718
找不自在	other_documented	syn-len4-b10-20260718
楚漢戰爭	proper_name_or_deixis	syn-len4-b10-20260718
樂山地區	proper_name_or_deixis	syn-len4-b10-20260718
狀態參數	other_documented	syn-len4-b10-20260718
禁止停車	other_documented	syn-len4-b10-20260718
見馬克思	cultural_no_binary	syn-len4-b10-20260718
警民衝突	other_documented	syn-len4-b10-20260718
踏青賞花	cultural_no_binary	syn-len4-b10-20260718
道德認識	other_documented	syn-len4-b10-20260718
金融風波	other_documented	syn-len4-b10-20260718
釣魚執法	other_documented	syn-len4-b10-20260718
電磁理論	other_documented	syn-len4-b10-20260718
高風險區	other_documented	syn-len4-b10-20260718
人窮志短	cultural_no_binary	syn-len4-b10-20260718
偶然之間	other_documented	syn-len4-b10-20260718
唱空城計	cultural_no_binary	syn-len4-b10-20260718
奏鳴曲式	other_documented	syn-len4-b10-20260718
山高水遠	cultural_no_binary	syn-len4-b10-20260718
後西遊記	proper_name_or_deixis	syn-len4-b10-20260718
從有到無	polysemous_no_stable_sense	syn-len4-b10-20260718
未能免俗	cultural_no_binary	syn-len4-b10-20260718
東坡肘子	proper_name_or_deixis	syn-len4-b10-20260718
生物測定	other_documented	syn-len4-b10-20260718
真皮組織	other_documented	syn-len4-b10-20260718
自有公論	cultural_no_binary	syn-len4-b10-20260718
連中三元	cultural_no_binary	syn-len4-b10-20260718
風化作用	other_documented	syn-len4-b10-20260718
駐顏有術	cultural_no_binary	syn-len4-b10-20260718
下流社會	other_documented	syn-len4-b10-20260718
不實之詞	other_documented	syn-len4-b10-20260718
不戰而退	cultural_no_binary	syn-len4-b10-20260718
分權制衡	other_documented	syn-len4-b10-20260718
切片檢查	other_documented	syn-len4-b10-20260718
國際跳棋	other_documented	syn-len4-b10-20260718
安慶地區	proper_name_or_deixis	syn-len4-b10-20260718
悔恨交加	cultural_no_binary	syn-len4-b10-20260718
有核國家	other_documented	syn-len4-b10-20260718
永浴愛河	cultural_no_binary	syn-len4-b10-20260718
沉積作用	other_documented	syn-len4-b10-20260718
沼澤地帶	other_documented	syn-len4-b10-20260718
煎炸食品	other_documented	syn-len4-b10-20260718
理化因素	other_documented	syn-len4-b10-20260718
古希臘語	proper_name_or_deixis	syn-len4-b10-20260718
填海造地	other_documented	syn-len4-b10-20260718
天文單位	other_documented	syn-len4-b10-20260718
後人乘涼	cultural_no_binary	syn-len4-b10-20260718
棉紡織業	other_documented	syn-len4-b10-20260718
珠胎暗結	cultural_no_binary	syn-len4-b10-20260718
社會平等	other_documented	syn-len4-b10-20260718
縱情聲色	cultural_no_binary	syn-len4-b10-20260718
臨界壓力	other_documented	syn-len4-b10-20260718
萬世師表	cultural_no_binary	syn-len4-b10-20260718
被動免疫	other_documented	syn-len4-b10-20260718
連名帶姓	other_documented	syn-len4-b10-20260718
達魯花赤	proper_name_or_deixis	syn-len4-b10-20260718
關門捉賊	cultural_no_binary	syn-len4-b10-20260718
不支倒地	other_documented	syn-len4-b10-20260718
印地安納	proper_name_or_deixis	syn-len4-b10-20260718
另請高明	cultural_no_binary	syn-len4-b10-20260718
四大石窟	proper_name_or_deixis	syn-len4-b10-20260718
夾起尾巴	cultural_no_binary	syn-len4-b10-20260718
守土有責	cultural_no_binary	syn-len4-b10-20260718
廣告條幅	other_documented	syn-len4-b10-20260718
性慾高潮	other_documented	syn-len4-b10-20260718
施洗約翰	proper_name_or_deixis	syn-len4-b10-20260718
明升暗降	cultural_no_binary	syn-len4-b10-20260718
明槍易躲	cultural_no_binary	syn-len4-b10-20260718
案頭工作	other_documented	syn-len4-b10-20260718
焚琴煮鶴	cultural_no_binary	syn-len4-b10-20260718
移山填海	cultural_no_binary	syn-len4-b10-20260718
訪貧問苦	cultural_no_binary	syn-len4-b10-20260718
賣官鬻爵	cultural_no_binary	syn-len4-b10-20260718
重力異常	other_documented	syn-len4-b10-20260718
飲彈自盡	other_documented	syn-len4-b10-20260718
七孔流血	cultural_no_binary	syn-len4-b10-20260718
低等生物	other_documented	syn-len4-b10-20260718
品質管制	other_documented	syn-len4-b10-20260718
因紐特人	proper_name_or_deixis	syn-len4-b10-20260718
外勤人員	other_documented	syn-len4-b10-20260718
孰真孰假	polysemous_no_stable_sense	syn-len4-b10-20260718
封頂儀式	other_documented	syn-len4-b10-20260718
懷柔政策	other_documented	syn-len4-b10-20260718
拜科努爾	proper_name_or_deixis	syn-len4-b10-20260718
旅行裝備	other_documented	syn-len4-b10-20260718
有何指教	polysemous_no_stable_sense	syn-len4-b10-20260718
死而不僵	cultural_no_binary	syn-len4-b10-20260718
自有主張	polysemous_no_stable_sense	syn-len4-b10-20260718
良禽擇木	cultural_no_binary	syn-len4-b10-20260718
資料傳輸	other_documented	syn-len4-b10-20260718
邊防警察	other_documented	syn-len4-b10-20260718
鐵板牛肉	other_documented	syn-len4-b10-20260718
鑿壁偷光	cultural_no_binary	syn-len4-b10-20260718
鴉片貿易	other_documented	syn-len4-b10-20260718
兵家大忌	cultural_no_binary	syn-len4-b10-20260718
分裂組織	other_documented	syn-len4-b10-20260718
大鳴大放	cultural_no_binary	syn-len4-b10-20260718
安步當車	cultural_no_binary	syn-len4-b10-20260718
宗教法庭	other_documented	syn-len4-b10-20260718
常規戰爭	other_documented	syn-len4-b10-20260718
惜墨如金	cultural_no_binary	syn-len4-b10-20260718
智能障礙	other_documented	syn-len4-b10-20260718
正六邊形	other_documented	syn-len4-b10-20260718
水滸後傳	proper_name_or_deixis	syn-len4-b10-20260718
聽信謠言	other_documented	syn-len4-b10-20260718
臨時代辦	other_documented	syn-len4-b10-20260718
自由古巴	proper_name_or_deixis	syn-len4-b10-20260718
陳橋兵變	proper_name_or_deixis	syn-len4-b10-20260718
食髓知味	cultural_no_binary	syn-len4-b10-20260718
黃色書刊	other_documented	syn-len4-b10-20260718
一元復始	cultural_no_binary	syn-len4-b10-20260718
三振出局	other_documented	syn-len4-b10-20260718
不信任案	other_documented	syn-len4-b10-20260718
亨利五世	proper_name_or_deixis	syn-len4-b10-20260718
前世姻緣	cultural_no_binary	syn-len4-b10-20260718
包頭地區	proper_name_or_deixis	syn-len4-b10-20260718
原子半徑	other_documented	syn-len4-b10-20260718
家庭主夫	other_documented	syn-len4-b10-20260718
