head	reason	batch_id
歡迎光臨	other_documented	syn-len4-b01-20260718
山長水遠	cultural_no_binary	syn-len4-b01-20260718
中國社會	no_stable_near_synonym	syn-len4-b01-20260718
二氧化碳	no_stable_near_synonym	syn-len4-b01-20260718
電子產品	no_stable_near_synonym	syn-len4-b01-20260718
博士學位	no_stable_near_synonym	syn-len4-b01-20260718
帝國主義	other_documented	syn-len4-b01-20260718
有關方面	polysemous_no_stable_sense	syn-len4-b01-20260718
背景音樂	no_stable_near_synonym	syn-len4-b01-20260718
環境污染	no_stable_near_synonym	syn-len4-b01-20260718
網上銀行	no_stable_near_synonym	syn-len4-b01-20260718
大型企業	no_stable_near_synonym	syn-len4-b01-20260718
碩士學位	no_stable_near_synonym	syn-len4-b01-20260718
工程項目	no_stable_near_synonym	syn-len4-b01-20260718
國際標準	no_stable_near_synonym	syn-len4-b01-20260718
野生動物	no_stable_near_synonym	syn-len4-b01-20260718
遊戲規則	no_stable_near_synonym	syn-len4-b01-20260718
購物中心	no_stable_near_synonym	syn-len4-b01-20260718
生活習慣	no_stable_near_synonym	syn-len4-b01-20260718
氣候變化	no_stable_near_synonym	syn-len4-b01-20260718
自然科學	no_stable_near_synonym	syn-len4-b01-20260718
聊天記錄	no_stable_near_synonym	syn-len4-b01-20260718
播放列表	no_stable_near_synonym	syn-len4-b01-20260718
頒獎典禮	no_stable_near_synonym	syn-len4-b01-20260718
畢業論文	no_stable_near_synonym	syn-len4-b01-20260718
心理準備	no_stable_near_synonym	syn-len4-b01-20260718
旅遊景點	no_stable_near_synonym	syn-len4-b01-20260718
綜合治理	no_stable_near_synonym	syn-len4-b01-20260718
風險管理	no_stable_near_synonym	syn-len4-b01-20260718
生產過程	no_stable_near_synonym	syn-len4-b01-20260718
私營企業	no_stable_near_synonym	syn-len4-b01-20260718
不知所謂	cultural_no_binary	syn-len4-b01-20260718
恭喜發財	cultural_no_binary	syn-len4-b01-20260718
信息產業	no_stable_near_synonym	syn-len4-b01-20260718
社會科學	no_stable_near_synonym	syn-len4-b01-20260718
娛樂場所	no_stable_near_synonym	syn-len4-b01-20260718
充分考慮	no_stable_near_synonym	syn-len4-b01-20260718
文學作品	no_stable_near_synonym	syn-len4-b01-20260718
平面設計	no_stable_near_synonym	syn-len4-b01-20260718
免責聲明	other_documented	syn-len4-b01-20260718
科技成果	no_stable_near_synonym	syn-len4-b01-20260718
當代中國	no_stable_near_synonym	syn-len4-b01-20260718
追究責任	no_stable_near_synonym	syn-len4-b01-20260718
新年快樂	other_documented	syn-len4-b01-20260718
數據中心	no_stable_near_synonym	syn-len4-b01-20260718
高等院校	no_stable_near_synonym	syn-len4-b01-20260718
深入人心	cultural_no_binary	syn-len4-b01-20260718
污水處理	no_stable_near_synonym	syn-len4-b01-20260718
國際機場	no_stable_near_synonym	syn-len4-b01-20260718
宣傳教育	no_stable_near_synonym	syn-len4-b01-20260718
司法機關	no_stable_near_synonym	syn-len4-b01-20260718
文化交流	no_stable_near_synonym	syn-len4-b01-20260718
體育運動	no_stable_near_synonym	syn-len4-b01-20260718
國家利益	no_stable_near_synonym	syn-len4-b01-20260718
佔地面積	no_stable_near_synonym	syn-len4-b01-20260718
最新消息	no_stable_near_synonym	syn-len4-b01-20260718
隨身攜帶	no_stable_near_synonym	syn-len4-b01-20260718
由此可見	no_stable_near_synonym	syn-len4-b01-20260718
達成協議	no_stable_near_synonym	syn-len4-b01-20260718
高度評價	no_stable_near_synonym	syn-len4-b01-20260718
人身攻擊	no_stable_near_synonym	syn-len4-b01-20260718
切身利益	no_stable_near_synonym	syn-len4-b01-20260718
親身經歷	no_stable_near_synonym	syn-len4-b01-20260718
中華文化	no_stable_near_synonym	syn-len4-b01-20260718
社會效益	no_stable_near_synonym	syn-len4-b01-20260718
工業設計	no_stable_near_synonym	syn-len4-b01-20260718
海峽兩岸	no_stable_near_synonym	syn-len4-b01-20260718
兩岸關係	no_stable_near_synonym	syn-len4-b01-20260718
二人世界	no_stable_near_synonym	syn-len4-b01-20260718
空無一人	cultural_no_binary	syn-len4-b01-20260718
言論自由	no_stable_near_synonym	syn-len4-b01-20260718
產業集羣	no_stable_near_synonym	syn-len4-b01-20260718
科技大學	proper_name_or_deixis	syn-len4-b01-20260718
青藏高原	proper_name_or_deixis	syn-len4-b01-20260718
常見問題	no_stable_near_synonym	syn-len4-b01-20260718
健康教育	no_stable_near_synonym	syn-len4-b01-20260718
後顧之憂	cultural_no_binary	syn-len4-b01-20260718
法律顧問	no_stable_near_synonym	syn-len4-b01-20260718
中央空調	no_stable_near_synonym	syn-len4-b01-20260718
室內設計	no_stable_near_synonym	syn-len4-b01-20260718
學士學位	no_stable_near_synonym	syn-len4-b01-20260718
有機結合	no_stable_near_synonym	syn-len4-b01-20260718
高高在上	cultural_no_binary	syn-len4-b01-20260718
心理醫生	no_stable_near_synonym	syn-len4-b01-20260718
一片空白	cultural_no_binary	syn-len4-b01-20260718
快捷方式	no_stable_near_synonym	syn-len4-b01-20260718
生化危機	proper_name_or_deixis	syn-len4-b01-20260718
營養不良	no_stable_near_synonym	syn-len4-b01-20260718
三國演義	proper_name_or_deixis	syn-len4-b01-20260718
上班時間	no_stable_near_synonym	syn-len4-b01-20260718
星際爭霸	proper_name_or_deixis	syn-len4-b01-20260718
前列腺炎	no_stable_near_synonym	syn-len4-b01-20260718
經濟基礎	no_stable_near_synonym	syn-len4-b01-20260718
各界人士	polysemous_no_stable_sense	syn-len4-b01-20260718
社會福利	no_stable_near_synonym	syn-len4-b01-20260718
諾貝爾獎	proper_name_or_deixis	syn-len4-b01-20260718
精神文明	other_documented	syn-len4-b01-20260718
信息管理	no_stable_near_synonym	syn-len4-b01-20260718
馬拉多納	proper_name_or_deixis	syn-len4-b01-20260718
域名註冊	no_stable_near_synonym	syn-len4-b01-20260718
民事訴訟	no_stable_near_synonym	syn-len4-b01-20260718
辦公設備	no_stable_near_synonym	syn-len4-b01-20260718
財務報表	no_stable_near_synonym	syn-len4-b01-20260718
大打折扣	cultural_no_binary	syn-len4-b01-20260718
消防安全	no_stable_near_synonym	syn-len4-b01-20260718
善解人意	cultural_no_binary	syn-len4-b01-20260718
工程設計	no_stable_near_synonym	syn-len4-b01-20260718
志願服務	no_stable_near_synonym	syn-len4-b01-20260718
莎士比亞	proper_name_or_deixis	syn-len4-b01-20260718
紅顏知己	cultural_no_binary	syn-len4-b01-20260718
熱線電話	no_stable_near_synonym	syn-len4-b01-20260718
一席之地	cultural_no_binary	syn-len4-b01-20260718
核心價值	other_documented	syn-len4-b01-20260718
處理方法	no_stable_near_synonym	syn-len4-b01-20260718
文件格式	no_stable_near_synonym	syn-len4-b01-20260718
無線上網	no_stable_near_synonym	syn-len4-b01-20260718
貨到付款	other_documented	syn-len4-b01-20260718
經濟活動	no_stable_near_synonym	syn-len4-b01-20260718
生活條件	no_stable_near_synonym	syn-len4-b01-20260718
教育改革	no_stable_near_synonym	syn-len4-b01-20260718
藝術學院	proper_name_or_deixis	syn-len4-b01-20260718
週年紀念	other_documented	syn-len4-b01-20260718
國際足聯	proper_name_or_deixis	syn-len4-b01-20260718
惡性循環	no_stable_near_synonym	syn-len4-b01-20260718
投資組合	no_stable_near_synonym	syn-len4-b01-20260718
電力公司	no_stable_near_synonym	syn-len4-b01-20260718
好好睇睇	no_stable_near_synonym	syn-len4-b01-20260718
心理作用	no_stable_near_synonym	syn-len4-b01-20260718
相安無事	cultural_no_binary	syn-len4-b01-20260718
日新月異	cultural_no_binary	syn-len4-b01-20260718
熱門話題	no_stable_near_synonym	syn-len4-b01-20260718
世界銀行	proper_name_or_deixis	syn-len4-b01-20260718
學術研究	no_stable_near_synonym	syn-len4-b01-20260718
教育學院	proper_name_or_deixis	syn-len4-b01-20260718
膠原蛋白	no_stable_near_synonym	syn-len4-b01-20260718
期末考試	no_stable_near_synonym	syn-len4-b01-20260718
忘記密碼	other_documented	syn-len4-b01-20260718
慈善事業	no_stable_near_synonym	syn-len4-b01-20260718
古典音樂	no_stable_near_synonym	syn-len4-b01-20260718
哈根達斯	proper_name_or_deixis	syn-len4-b01-20260718
耳目一新	cultural_no_binary	syn-len4-b01-20260718
消化不良	no_stable_near_synonym	syn-len4-b01-20260718
妥善處理	no_stable_near_synonym	syn-len4-b01-20260718
人均收入	no_stable_near_synonym	syn-len4-b01-20260718
社會事業	no_stable_near_synonym	syn-len4-b01-20260718
保護環境	no_stable_near_synonym	syn-len4-b01-20260718
團隊精神	other_documented	syn-len4-b01-20260718
環境問題	no_stable_near_synonym	syn-len4-b01-20260718
無怨無悔	cultural_no_binary	syn-len4-b01-20260718
財政預算	no_stable_near_synonym	syn-len4-b01-20260718
視頻會議	no_stable_near_synonym	syn-len4-b01-20260718
送貨上門	no_stable_near_synonym	syn-len4-b01-20260718
命中註定	cultural_no_binary	syn-len4-b01-20260718
風花雪月	cultural_no_binary	syn-len4-b01-20260718
工人階級	other_documented	syn-len4-b01-20260718
市場準入	no_stable_near_synonym	syn-len4-b01-20260718
關鍵問題	no_stable_near_synonym	syn-len4-b01-20260718
注意安全	other_documented	syn-len4-b01-20260718
國際關係	no_stable_near_synonym	syn-len4-b01-20260718
免疫系統	no_stable_near_synonym	syn-len4-b01-20260718
市場機制	no_stable_near_synonym	syn-len4-b01-20260718
金融中心	no_stable_near_synonym	syn-len4-b01-20260718
撲面而來	cultural_no_binary	syn-len4-b01-20260718
軟件企業	no_stable_near_synonym	syn-len4-b01-20260718
傷痕累累	cultural_no_binary	syn-len4-b01-20260718
化學成分	no_stable_near_synonym	syn-len4-b01-20260718
通信技術	no_stable_near_synonym	syn-len4-b01-20260718
錦上添花	cultural_no_binary	syn-len4-b01-20260718
網絡管理	no_stable_near_synonym	syn-len4-b01-20260718
生活態度	no_stable_near_synonym	syn-len4-b01-20260718
社會秩序	no_stable_near_synonym	syn-len4-b01-20260718
因果關係	no_stable_near_synonym	syn-len4-b01-20260718
生產方式	no_stable_near_synonym	syn-len4-b01-20260718
長期投資	no_stable_near_synonym	syn-len4-b01-20260718
億萬富翁	no_stable_near_synonym	syn-len4-b01-20260718
組織領導	no_stable_near_synonym	syn-len4-b01-20260718
製作方法	no_stable_near_synonym	syn-len4-b01-20260718
體育鍛煉	no_stable_near_synonym	syn-len4-b01-20260718
公共安全	no_stable_near_synonym	syn-len4-b01-20260718
不離不棄	cultural_no_binary	syn-len4-b01-20260718
勢在必行	cultural_no_binary	syn-len4-b01-20260718
娛樂節目	no_stable_near_synonym	syn-len4-b01-20260718
絕對優勢	other_documented	syn-len4-b01-20260718
網絡應用	no_stable_near_synonym	syn-len4-b01-20260718
薄弱環節	no_stable_near_synonym	syn-len4-b01-20260718
行政區劃	no_stable_near_synonym	syn-len4-b01-20260718
應用技術	no_stable_near_synonym	syn-len4-b01-20260718
機電設備	no_stable_near_synonym	syn-len4-b01-20260718
自動控制	no_stable_near_synonym	syn-len4-b01-20260718
響應時間	no_stable_near_synonym	syn-len4-b01-20260718
控股公司	no_stable_near_synonym	syn-len4-b01-20260718
敬業精神	other_documented	syn-len4-b01-20260718
穿越時空	other_documented	syn-len4-b01-20260718
橫空出世	cultural_no_binary	syn-len4-b01-20260718
文件大小	no_stable_near_synonym	syn-len4-b01-20260718
疑難問題	no_stable_near_synonym	syn-len4-b01-20260718
歷歷在目	cultural_no_binary	syn-len4-b01-20260718
我愛我家	proper_name_or_deixis	syn-len4-b01-20260718
法律效力	other_documented	syn-len4-b01-20260718
公共設施	no_stable_near_synonym	syn-len4-b01-20260718
世界末日	cultural_no_binary	syn-len4-b01-20260718
廠家直銷	other_documented	syn-len4-b01-20260718
忍者神龜	proper_name_or_deixis	syn-len4-b01-20260718
視頻聊天	no_stable_near_synonym	syn-len4-b01-20260718
大可不必	cultural_no_binary	syn-len4-b01-20260718
日復一日	cultural_no_binary	syn-len4-b01-20260718
無私奉獻	cultural_no_binary	syn-len4-b01-20260718
學位論文	no_stable_near_synonym	syn-len4-b01-20260718
古今中外	cultural_no_binary	syn-len4-b01-20260718
漫無目的	cultural_no_binary	syn-len4-b01-20260718
刑事拘留	other_documented	syn-len4-b01-20260718
政治經濟	no_stable_near_synonym	syn-len4-b01-20260718
物質生活	no_stable_near_synonym	syn-len4-b01-20260718
執行董事	no_stable_near_synonym	syn-len4-b01-20260718
技術指導	no_stable_near_synonym	syn-len4-b01-20260718
數據挖掘	no_stable_near_synonym	syn-len4-b01-20260718
母乳餵養	no_stable_near_synonym	syn-len4-b01-20260718
信息時代	no_stable_near_synonym	syn-len4-b01-20260718
生存空間	no_stable_near_synonym	syn-len4-b01-20260718
軍事行動	no_stable_near_synonym	syn-len4-b01-20260718
開拓創新	other_documented	syn-len4-b01-20260718
曇花一現	cultural_no_binary	syn-len4-b01-20260718
炙手可熱	cultural_no_binary	syn-len4-b01-20260718
轉移支付	other_documented	syn-len4-b01-20260718
社區建設	other_documented	syn-len4-b01-20260718
金屬材料	no_stable_near_synonym	syn-len4-b01-20260718
助學貸款	no_stable_near_synonym	syn-len4-b01-20260718
勞斯萊斯	proper_name_or_deixis	syn-len4-b01-20260718
高層建築	no_stable_near_synonym	syn-len4-b01-20260718
眼仔碌碌	no_stable_near_synonym	syn-len4-b01-20260718
香港大學	proper_name_or_deixis	syn-len4-b01-20260718
獨立思考	no_stable_near_synonym	syn-len4-b01-20260718
連帶責任	no_stable_near_synonym	syn-len4-b01-20260718
功不可沒	cultural_no_binary	syn-len4-b01-20260718
國際慣例	no_stable_near_synonym	syn-len4-b01-20260718
流行病學	no_stable_near_synonym	syn-len4-b01-20260718
風情萬種	cultural_no_binary	syn-len4-b01-20260718
人格魅力	no_stable_near_synonym	syn-len4-b01-20260718
目標管理	no_stable_near_synonym	syn-len4-b01-20260718
知識經濟	other_documented	syn-len4-b01-20260718
同班同學	no_stable_near_synonym	syn-len4-b01-20260718
藍天白雲	other_documented	syn-len4-b01-20260718
水土流失	no_stable_near_synonym	syn-len4-b01-20260718
經濟特區	no_stable_near_synonym	syn-len4-b01-20260718
聯邦政府	no_stable_near_synonym	syn-len4-b01-20260718
呼吸困難	no_stable_near_synonym	syn-len4-b01-20260718
天人合一	cultural_no_binary	syn-len4-b01-20260718
技術規範	no_stable_near_synonym	syn-len4-b01-20260718
社會現象	no_stable_near_synonym	syn-len4-b01-20260718
雞皮疙瘩	cultural_no_binary	syn-len4-b01-20260718
心力衰竭	no_stable_near_synonym	syn-len4-b01-20260718
五角大樓	proper_name_or_deixis	syn-len4-b01-20260718
安全措施	no_stable_near_synonym	syn-len4-b01-20260718
生物化學	no_stable_near_synonym	syn-len4-b01-20260718
中國文學	no_stable_near_synonym	syn-len4-b01-20260718
管理功能	no_stable_near_synonym	syn-len4-b01-20260718
臨牀試驗	no_stable_near_synonym	syn-len4-b01-20260718
電磁輻射	no_stable_near_synonym	syn-len4-b01-20260718
心有靈犀	cultural_no_binary	syn-len4-b01-20260718
空氣污染	no_stable_near_synonym	syn-len4-b01-20260718
主題公園	no_stable_near_synonym	syn-len4-b01-20260718
公立醫院	no_stable_near_synonym	syn-len4-b01-20260718
大專院校	no_stable_near_synonym	syn-len4-b01-20260718
文藝演出	no_stable_near_synonym	syn-len4-b01-20260718
欲罷不能	cultural_no_binary	syn-len4-b01-20260718
發生關係	other_documented	syn-len4-b01-20260718
社會活動	no_stable_near_synonym	syn-len4-b01-20260718
財務總監	no_stable_near_synonym	syn-len4-b01-20260718
刑事訴訟	no_stable_near_synonym	syn-len4-b01-20260718
開發環境	no_stable_near_synonym	syn-len4-b01-20260718
信心十足	no_stable_near_synonym	syn-len4-b01-20260718
飛來飛去	polysemous_no_stable_sense	syn-len4-b01-20260718
悲歡離合	cultural_no_binary	syn-len4-b01-20260718
支氣管炎	no_stable_near_synonym	syn-len4-b01-20260718
認識自己	polysemous_no_stable_sense	syn-len4-b01-20260718
生態農業	no_stable_near_synonym	syn-len4-b01-20260718
農業技術	no_stable_near_synonym	syn-len4-b01-20260718
科學管理	no_stable_near_synonym	syn-len4-b01-20260718
食品工業	no_stable_near_synonym	syn-len4-b01-20260718
導航系統	no_stable_near_synonym	syn-len4-b01-20260718
心理治療	no_stable_near_synonym	syn-len4-b01-20260718
建築公司	no_stable_near_synonym	syn-len4-b01-20260718
教學活動	no_stable_near_synonym	syn-len4-b01-20260718
證明文件	no_stable_near_synonym	syn-len4-b01-20260718
最低工資	no_stable_near_synonym	syn-len4-b01-20260718
上級領導	no_stable_near_synonym	syn-len4-b01-20260718
密碼保護	other_documented	syn-len4-b01-20260718
條件反射	no_stable_near_synonym	syn-len4-b01-20260718
等離子體	no_stable_near_synonym	syn-len4-b01-20260718
一氧化碳	no_stable_near_synonym	syn-len4-b01-20260718
熱帶雨林	no_stable_near_synonym	syn-len4-b01-20260718
自然規律	no_stable_near_synonym	syn-len4-b01-20260718
血緣關係	no_stable_near_synonym	syn-len4-b01-20260718
心有餘悸	cultural_no_binary	syn-len4-b01-20260718
十有八九	cultural_no_binary	syn-len4-b01-20260718
四大天王	proper_name_or_deixis	syn-len4-b01-20260718
心路歷程	no_stable_near_synonym	syn-len4-b01-20260718
花樣年華	cultural_no_binary	syn-len4-b01-20260718
軍事演習	no_stable_near_synonym	syn-len4-b01-20260718
預防措施	no_stable_near_synonym	syn-len4-b01-20260718
黑色幽默	cultural_no_binary	syn-len4-b01-20260718
自由貿易	no_stable_near_synonym	syn-len4-b01-20260718
十二生肖	proper_name_or_deixis	syn-len4-b01-20260718
可圈可點	cultural_no_binary	syn-len4-b01-20260718
傳統觀念	no_stable_near_synonym	syn-len4-b01-20260718
上流社會	no_stable_near_synonym	syn-len4-b01-20260718
睡眠不足	no_stable_near_synonym	syn-len4-b01-20260718
外科手術	no_stable_near_synonym	syn-len4-b01-20260718
歡聲笑語	cultural_no_binary	syn-len4-b01-20260718
紅杏出牆	cultural_no_binary	syn-len4-b01-20260718
勞動就業	no_stable_near_synonym	syn-len4-b01-20260718
財務軟件	no_stable_near_synonym	syn-len4-b01-20260718
三位一體	cultural_no_binary	syn-len4-b01-20260718
人文景觀	no_stable_near_synonym	syn-len4-b01-20260718
十面埋伏	cultural_no_binary	syn-len4-b01-20260718
地理環境	no_stable_near_synonym	syn-len4-b01-20260718
擦身而過	cultural_no_binary	syn-len4-b01-20260718
詩情畫意	cultural_no_binary	syn-len4-b01-20260718
走火入魔	cultural_no_binary	syn-len4-b01-20260718
公共政策	no_stable_near_synonym	syn-len4-b01-20260718
第一桶金	cultural_no_binary	syn-len4-b01-20260718
蓄勢待發	cultural_no_binary	syn-len4-b01-20260718
朝夕相處	cultural_no_binary	syn-len4-b01-20260718
納米技術	no_stable_near_synonym	syn-len4-b01-20260718
教育質量	no_stable_near_synonym	syn-len4-b01-20260718
梅開二度	cultural_no_binary	syn-len4-b01-20260718
物質文明	other_documented	syn-len4-b01-20260718
操作規程	other_documented	syn-len4-b01-20260718
皮下組織	no_stable_near_synonym	syn-len4-b01-20260718
優秀學生	other_documented	syn-len4-b01-20260718
半壁江山	cultural_no_binary	syn-len4-b01-20260718
專題研究	other_documented	syn-len4-b01-20260718
對症下藥	cultural_no_binary	syn-len4-b01-20260718
就事論事	cultural_no_binary	syn-len4-b01-20260718
文化水平	no_stable_near_synonym	syn-len4-b01-20260718
開發過程	no_stable_near_synonym	syn-len4-b01-20260718
拒之門外	cultural_no_binary	syn-len4-b01-20260718
