literal	freq	pos	family	voice	note
量度	177	n,v			
量產	177	n,v			
長篇大論	177	n	idiom		成語；長篇大論
門徒	177	n			
陰笑	177	n,v			
陽間	177	n			
雜牌	177	a,n			
零碎	177	a			
靜坐	177	n,v			
風吹草動	177	n	idiom		成語；風吹草動
體外	177	n			
高等教育	177	n			
鬆散	177	a			
鳳毛麟角	177	n	idiom		成語；鳳毛麟角
一身兩役	151	v	idiom		成語；一身兩役
挑三窩四	151	v	idiom		成語；挑三窩四
轉氨基酶	146	n			酶名
麟角鳳觜	146	n	idiom		成語；麟角鳳觜
久慕盛名	143	v	idiom		成語；久慕盛名
管窺所及	143	n	idiom		成語；管窺所及
輕口薄舌	141	a	idiom		成語；輕口薄舌
乙種射線	124	n			β射線
緩期付款	117	n,v			
數據介面	102	n			
一帆風順	88	a	idiom		成語；一帆風順
一意孤行	88	v	idiom		成語；一意孤行
一概而論	88	v	idiom		成語；一概而論
一知半解	88	a,n	idiom		成語；一知半解
一網打盡	88	v	idiom		成語；一網打盡
一蹶不振	88	a,v	idiom		成語；一蹶不振
一鳴驚人	88	v	idiom		成語；一鳴驚人
下達	88	v			
不可理喻	88	a	idiom		成語；不可理喻
不義	88	a,n			
中華民國	88	n			國名
中飽私囊	88	v	idiom		成語；中飽私囊
亂世	88	n			
享福	88	v			
人情世故	88	n	idiom		成語；人情世故
休整	88	n,v			
低語	88	n,v			
低谷	88	n			
停火	88	n,v			
健美	88	a,n			
全本	88	n			
公家	88	n			
凡夫俗子	88	n	idiom		成語；凡夫俗子
刺青	88	n,v			
刻不容緩	88	a	idiom		成語；刻不容緩
割裂	88	v			
功德無量	88	a	idiom		成語；功德無量
化療	88	n,v			
原件	88	n			
原封不動	88	a	idiom		成語；原封不動
反作用	88	n			
可口	88	a			
司空見慣	88	a	idiom		成語；司空見慣
各執一詞	88	v	idiom		成語；各執一詞
各持己見	88	v	idiom		成語；各持己見
各異	88	a			
合影	88	n,v			
同流合污	88	v	idiom		成語；同流合污
呆板	88	a			
和氣	88	a,n			
喝倒彩	88	v			
單程	88	a,n			
嘉年華會	88	n			
回落	88	v			
國泰民安	88	a	idiom		成語；國泰民安
土氣	88	a,n			
大驚小怪	88	v	idiom		成語；大驚小怪
失信	88	v			
失格	88	a,v			
奶頭	88	n			
奸詐	88	a			
好久	88	a,r			
如期	88	r			
嬌生慣養	88	a,v	idiom		成語；嬌生慣養
學童	88	n			
守信	88	a,v			
安居	88	v			
家破人亡	88	a,v	idiom		成語；家破人亡
寄人籬下	88	v	idiom		成語；寄人籬下
實證	88	n,v			
小車	88	n			
山區	88	n			
已婚	88	a			
巴勒斯坦	88	n			地名
帥哥	88	n			
常規	88	a,n			
平庸	88	a			
年底	88	n			
廉潔	88	a			
張揚	88	a,v			
後患無窮	88	a	idiom		成語；後患無窮
得宜	88	a			
心力交瘁	88	a	idiom		成語；心力交瘁
忘恩負義	88	a,v	idiom		成語；忘恩負義
悲泣	88	v			
惡名	88	n			
慷慨	88	a			
憂心忡忡	88	a	idiom		成語；憂心忡忡
手動	88	a,n			
抵賴	88	v			
拆除	88	v			
接續	88	v			
推崇	88	v			
撤銷	88	v			
新增	88	v			
新星	88	n			
明文規定	88	n,v			
明晚	88	n			
明查暗訪	88	v	idiom		成語；明查暗訪
明示	88	v			
明言	88	n,v			
暢	88	a			
有助	88	v			
木訥	88	a			
未雨綢繆	88	v	idiom		成語；未雨綢繆
束手就擒	88	v	idiom		成語；束手就擒
格林威治	88	n			地名 Greenwich
樸實	88	a			
殘破	88	a			
比重	88	n			
沉穩	88	a			
沒落	88	n,v			
法蘭克福	88	n			地名
泰然	88	a			
淡薄	88	a			
清廉	88	a			
渾濁	88	a			
滿載而歸	88	v	idiom		成語；滿載而歸
漠然	88	a			
潑冷水	88	v	idiom		成語；潑冷水
濃眉大眼	88	a	idiom		成語；濃眉大眼
烏魯木齊	88	n			地名
無人問津	88	a,v	idiom		成語；無人問津
無成	88	a			
燃油	88	n			
狡詐	88	a			
狡辯	88	v			
狹小	88	a			
猜忌	88	n,v			
獨力	88	r			
獨白	88	n,v			
獨霸	88	v			
甲骨文	88	n			
申冤	88	v			
畫龍點睛	88	v	idiom		成語；畫龍點睛
白色恐怖	88	n			
百萬富翁	88	n			
皇親國戚	88	n	idiom		成語；皇親國戚
眉來眼去	88	v	idiom		成語；眉來眼去
真切	88	a			
眼中釘	88	n	idiom		成語；眼中釘
短缺	88	a,n			
短途	88	a,n			
確鑿	88	a			
礙眼	88	a			
礦坑	88	n			
神童	88	n			
穩健	88	a			
空想	88	n,v			
突圍	88	n,v			
管束	88	n,v			
簡樸	88	a			
簡而言之	88	r,x			銜接語
粗野	88	a			
紫外線	88	n			
絕食	88	n,v			
網址	88	n			
罷手	88	v			
膽小	88	a			
興盛	88	a,v			
舉棋不定	88	a,v	idiom		成語；舉棋不定
舉足輕重	88	a	idiom		成語；舉足輕重
良師益友	88	n	idiom		成語；良師益友
花紅	88	n			
花錢	88	v			
苛刻	88	a			
荒涼	88	a			
莊重	88	a			
落網	88	v			
落選	88	v			
薄利多銷	88	v	idiom		成語；薄利多銷
號稱	88	v			
衣食住行	88	n	idiom		成語；衣食住行
許久	88	a,r			
請示	88	n,v			
豐收	88	n,v			
象形文字	88	n			
豬排	88	n			
走樣	88	v			
車夫	88	n			
輕便	88	a			
輕而易舉	88	a	idiom		成語；輕而易舉
轉學	88	v			
追悔	88	v			
逛街	88	v			
速遞	88	n,v			
造假	88	v			
釋然	88	a			
釋迦牟尼	88	n			人名
重用	88	v			
銷聲匿跡	88	v	idiom		成語；銷聲匿跡
鑽牛角尖	88	v	idiom		成語；鑽牛角尖
門外漢	88	n	idiom		成語；門外漢
開課	88	v			
閒置	88	a,v			
陰鬱	88	a			
隨和	88	a			
集思廣益	88	v	idiom		成語；集思廣益
雙人	88	a,n			
離校	88	v			
雪上加霜	88	v	idiom		成語；雪上加霜
零散	88	a			
電郵	88	n,v			
靜悄悄	88	a			
鞠躬盡瘁	88	v	idiom		成語；鞠躬盡瘁
順境	88	n			
馬不停蹄	88	a,v	idiom		成語；馬不停蹄
驕	88	a			
體無完膚	88	a	idiom		成語；體無完膚
危辭聳聽	42	a,v	idiom		成語；危言聳聽異體
亮燈	1	v			
其樂融融	1	a	idiom		成語；其樂融融
可再生能源	1	n			
小試牛刀	1	v	idiom		成語；小試牛刀
指點迷津	1	v	idiom		成語；指點迷津
按時完成	1	v			透明 VP
有問題	1	a			
有愧	1	a			
毫無顧忌	1	a	idiom		成語；毫無顧忌
海洋館	1	n			
準備就緒	1	a,v			
生機盎然	1	a	idiom		成語；生機盎然
眉宇間	1	n			
神志不清	1	a	idiom		成語；神志不清
縮窄	1	v			
美若天仙	1	a	idiom		成語；美若天仙
茶餘酒後	1	n,r	idiom		成語；茶餘酒後
蒼白無力	1	a	idiom		成語；蒼白無力
財源廣進	1	a,v	idiom		成語；財源廣進
轉瞬即逝	1	a,v	idiom		成語；轉瞬即逝
門內	1	n			
陶冶情操	1	v	idiom		成語；陶冶情操
隔空	1	a,r			
