phase	literal	pos	family	voice	note	trust	stratum	verdict	fix_pos	fix_family	fix_voice	audit_note
p0	人五人六	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	倔頭倔腦	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	化學變化	u	idiom		no-source;fallback;p2-idiom:AxxA;p2-idiom-heuristic	low	low|u|idiom	BAD	n			非熟語／專名；清 family；pos→n
p0	半明半暗	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	可喜可賀	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	同名同姓	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	呵呵大笑	u	idiom		no-source;fallback;p2-idiom:AABC;p2-idiom-heuristic	low	low|u|idiom	BAD	v	idiom		low|u 有明確詞類 → v
p0	大喊大叫	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	v	idiom		low|u 有明確詞類 → v
p0	大模大樣	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a,r	idiom		low|u 有明確詞類 → a,r
p0	大鳴大放	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	v	idiom		low|u 有明確詞類 → v
p0	如火如荼	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	實報實銷	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	v	idiom		low|u 有明確詞類 → v
p0	小恩小惠	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	n	idiom		low|u 有明確詞類 → n
p0	快人快語	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	惶惶不安	u	idiom		no-source;fallback;p2-idiom:AABC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	惺惺相惜	u	idiom		no-source;fallback;p2-idiom:AABC;p2-idiom-heuristic	low	low|u|idiom	BAD	v	idiom		low|u 有明確詞類 → v
p0	政黨政治	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	n			非熟語／專名；清 family；pos→n
p0	救國救民	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	v	idiom		low|u 有明確詞類 → v
p0	救苦救難	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	v	idiom		low|u 有明確詞類 → v
p0	有條有理	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	有權有勢	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	束手束腳	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a,v	idiom		low|u 有明確詞類 → a,v
p0	沒大沒小	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	沒完沒了	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	流裏流氣	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	無私無畏	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	無聲無息	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a,r	idiom		low|u 有明確詞類 → a,r
p0	直來直去	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a,r	idiom		low|u 有明確詞類 → a,r
p0	直來直往	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a,r	idiom		low|u 有明確詞類 → a,r
p0	相輔相成	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	v	idiom		low|u 有明確詞類 → v
p0	知己知彼	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	v	idiom		low|u 有明確詞類 → v
p0	笨手笨腳	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	美侖美奐	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	耗時耗力	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a,v	idiom		low|u 有明確詞類 → a,v
p0	胡裏胡塗	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	自私自利	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	自賣自誇	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	v	idiom		low|u 有明確詞類 → v
p0	若即若離	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	a	idiom		low|u 有明確詞類 → a
p0	越幫越忙	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	v	idiom		low|u 有明確詞類 → v
p0	默罕默德	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom	BAD	n			非熟語／專名；清 family；pos→n
p0	一元復始	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	一共	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	一向	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	一廂情願	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	一心	u			no-source;fallback	low	low|u|plain	BAD	a,r			u 有明確詞類 → a,r
p0	一忍再忍	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	一敗塗地	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	一文不名	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	一眼	u			no-source;fallback	low	low|u|plain	BAD	n,r			u 有明確詞類 → n,r
p0	一瞬	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	一統天下	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	一舉成功	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	一般見識	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	一語成讖	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	一貧如洗	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	三代同堂	u			no-source;fallback	low	low|u|plain	BAD	n,v			u 有明確詞類 → n,v
p0	三天兩頭	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	三明治	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	上車	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	下週	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	下體	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	不久	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	不孝有三	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	不守信用	u			no-source;fallback	low	low|u|plain	BAD	v,a			u 有明確詞類 → v,a
p0	不屈	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	不懂裝懂	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	不明	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	不錯	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	世界盃	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	中小企業	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	中篇小説	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	事務	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	二人世界	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	互相	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	互相推諉	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	五馬分屍	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	亞	u			no-source;fallback	low	low|u|plain	BAD	a,x			u 有明確詞類 → a,x
p0	交換價值	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	人中龍鳳	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	人口構成	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	人手	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	人才外流	u			no-source;fallback	low	low|u|plain	BAD	n,v			u 有明確詞類 → n,v
p0	人數	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	人盡皆知	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	人窮志短	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	人間仙境	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	人魚小姐	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	以少勝多	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	以弗所書	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	以暴制暴	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	以防不測	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
