phase	literal	pos	family	voice	note	trust	stratum	verdict	fix_pos	fix_family	fix_voice	audit_note
p0	光明正大	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	光纖接口	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	光芒	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	光電效應	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	內臟	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	八婆	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	公用事業	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	六道輪迴	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	其他人	u			no-source;fallback	low	low|u|plain	BAD	n,x			u 有明確詞類 → n,x
p0	冇得	u			no-source;fallback	low	low|u|plain	BAD	v,x			u 有明確詞類 → v,x
p0	再不	u			no-source;fallback	low	low|u|plain	BAD	r,x			u 有明確詞類 → r,x
p0	再者	u			no-source;fallback	low	low|u|plain	BAD	x			u 有明確詞類 → x
p0	凳仔	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	出人意表	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	刀山劍林	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	分分鐘	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	分工合作	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	分明	u			no-source;fallback	low	low|u|plain	BAD	a,r			u 有明確詞類 → a,r
p0	分辨真假	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	切合實際	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	切實有效	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	切片檢查	u			no-source;fallback	low	low|u|plain	BAD	n,v			u 有明確詞類 → n,v
p0	別	u			no-source;fallback	low	low|u|plain	SOFT	a,v,x			別多類；u 可
p0	別的	u			no-source;fallback	low	low|u|plain	BAD	x			u 有明確詞類 → x
p0	利益輸送	u			no-source;fallback	low	low|u|plain	BAD	n,v			u 有明確詞類 → n,v
p0	刮目相待	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	削鐵如泥	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	前便	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	前因後果	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	剩返	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	劃一不二	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	加深理解	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	勇往直前	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	勞務	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	勤儉節約	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	勤力	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	勾股定理	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	化妝	u			no-source;fallback	low	low|u|plain	BAD	v,n			u 有明確詞類 → v,n
p0	化妝舞會	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	化學分析	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	匱乏	u			no-source;fallback	low	low|u|plain	BAD	a,n			u 有明確詞類 → a,n
p0	匿埋	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	十六進位	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	南海	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	博士學位	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	博覽群書	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	卸妝	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	參照	u			no-source;fallback	low	low|u|plain	BAD	v,n			u 有明確詞類 → v,n
p0	參謀總長	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	取得一致	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	叢林	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	另外	u			no-source;fallback	low	low|u|plain	BAD	r,x			u 有明確詞類 → r,x
p0	叫醒	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	可是	u			no-source;fallback	low	low|u|plain	BAD	x			u 有明確詞類 → x
p0	各有千秋	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	合作無間	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	合肥	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	吉普賽人	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	名人	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	名單	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	名門貴族	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	含苞待放	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	含量	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	吸吮	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	命中註定	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	咧開嘴笑	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	哄抬物價	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	哈	u			no-source;fallback	low	low|u|plain	BAD	x			u 有明確詞類 → x
p0	哭天抹淚	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	唔錯	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	唾棄	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	善罷甘休	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	單槍匹馬	u			no-source;fallback	low	low|u|plain	BAD	a,r			u 有明確詞類 → a,r
p0	嗚乎哀哉	u			no-source;fallback	low	low|u|plain	BAD	x			u 有明確詞類 → x
p0	嗰晚	u			no-source;fallback	low	low|u|plain	BAD	n,r			u 有明確詞類 → n,r
p0	嘔心瀝血	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	嘰哩咕嚕	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	噤聲	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	噬	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	四處	u			no-source;fallback	low	low|u|plain	BAD	n,r			u 有明確詞類 → n,r
p0	囫圇吞棗	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	困	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	固定資金	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	國家制度	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	國營企業	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	國際跳棋	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	地利人和	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	城市區域	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	基礎結構	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	場面	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	塑料袋	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	塵土飛揚	u			no-source;fallback	low	low|u|plain	BAD	v,a			u 有明確詞類 → v,a
p0	壞話	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	夏目漱石	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	夕陽產業	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	外國資本	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	多嘴	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	多得	u			no-source;fallback	low	low|u|plain	BAD	v,x			u 有明確詞類 → v,x
p0	大丈夫	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	大舉進攻	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	大謬不然	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	天台	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	太空行走	u			no-source;fallback	low	low|u|plain	BAD	n,v			u 有明確詞類 → n,v
p0	太陽輻射	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	失傳	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	奇怪	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	奇花異卉	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	奔走呼號	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	套	u			no-source;fallback	low	low|u|plain	SOFT	n,v,x			套多類；u 可
p0	奪	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	好學	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	好景不常	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	好靜	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	好食	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	如是	u			no-source;fallback	low	low|u|plain	BAD	r,x			u 有明確詞類 → r,x
p0	如花似玉	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	如花似錦	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	妙想天開	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	姑妄言之	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	委以重任	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	娘親	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	孔武有力	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	字裏行間	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	孤兒	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	學生運動	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	它	u			no-source;fallback	low	low|u|plain	BAD	x			u 有明確詞類 → x
p0	安徽	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	安步當車	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	安第斯山	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	完好如初	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	完美無缺	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	定期儲蓄	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	客觀	u			no-source;fallback	low	low|u|plain	BAD	a,n			u 有明確詞類 → a,n
p0	家徒四壁	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	富可敵國	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	寒光閃閃	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	寬敞	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	專業知識	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	專項	u			no-source;fallback	low	low|u|plain	BAD	n,a			u 有明確詞類 → n,a
p0	專題研究	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	尊師重道	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	對外	u			no-source;fallback	low	low|u|plain	BAD	a,r			u 有明確詞類 → a,r
p0	小國寡民	u			no-source;fallback	low	low|u|plain	BAD	n,a			u 有明確詞類 → n,a
p0	屬	u			no-source;fallback	low	low|u|plain	SOFT	v,x			屬多類；u 可
p0	山珍海味	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	山腳	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	山高水長	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	崔	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	嶄露頭角	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	工業革命	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	工程項目	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	帝	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	師兄	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	帶罪立功	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	常務委員	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	常見	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	幣	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	平	u			no-source;fallback	low	low|u|plain	SOFT	a,n,v			平多類；u 可接受
p0	平原	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	平地風波	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	平等待遇	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	年年	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	年老色衰	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	年老體衰	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	幾日	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	幾次三番	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	廣泛影響	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	強烈	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	影星	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	影迷	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	往程	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	待人接物	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	徒有虛名	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	得意	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	從一而終	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	復興時代	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	循序漸進	u			no-source;fallback	low	low|u|plain	BAD	v,a			u 有明確詞類 → v,a
p0	心地	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	心安	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	心理治療	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	心理準備	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	心臟衰竭	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	心軟	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	忍	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	念頭	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	性別角色	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	怨氣	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	恍然大悟	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	惟我獨尊	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	想問	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	意在言外	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	愚笨	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	慘遭毒手	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	慣用語	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	慾	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	應召女郎	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	應有盡有	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	戒心	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	或許	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	戰死沙場	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	房屋中介	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	扎魯特旗	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	打嚟	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	打情罵俏	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	打消	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	打直	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	打草驚蛇	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	技術規範	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	抽離	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	拔刀相助	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	拘謹	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	拼花地板	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	拾遺補缺	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	指教	u			no-source;fallback	low	low|u|plain	BAD	v,n			u 有明確詞類 → v,n
p0	挑撥離間	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	排骨	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	搖搖板	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	摩爾多瓦	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	摸爬滾打	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	撩	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	撫今追昔	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	播放列表	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
