phase	literal	pos	family	voice	note	trust	stratum	verdict	fix_pos	fix_family	fix_voice	audit_note
p0	未竟	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	本科	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	東奔西走	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	杳無音訊	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	格里高利	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	業精於勤	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	極爲	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	樣貌	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	機靈	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	欣喜若狂	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	欣慰	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	歡欣鼓舞	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	正人君子	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	正合我意	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	母乳餵養	u			no-source;fallback	low	low|u|plain	BAD	n,v			u 有明確詞類 → n,v
p0	每日	u			no-source;fallback	low	low|u|plain	BAD	r,n			u 有明確詞類 → r,n
p0	每況愈下	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	毛	u			no-source;fallback	low	low|u|plain	SOFT	n,a			毛多義；u 可
p0	氣喘如牛	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	水上人家	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	水火不容	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	永久磁鐵	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	求饒	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	沉悶	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	沒法	u			no-source;fallback	low	low|u|plain	BAD	v,a			u 有明確詞類 → v,a
p0	沒用	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	油盡燈枯	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	油耗	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	沿	u			no-source;fallback	low	low|u|plain	BAD	x,v			u 有明確詞類 → x,v
p0	洗衣機	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	洞若觀火	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	洩露天機	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	流動資金	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	流年不利	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	浪得虛名	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	浪跡天涯	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	海上運動	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	海軍基地	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	消毒藥水	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	淮海戰役	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	深刻印象	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	渙然冰釋	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	減息	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	減肥	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	温得和克	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	澄	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	為人師表	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	為國捐軀	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	烏煙瘴氣	u			no-source;fallback	low	low|u|plain	BAD	a,n			u 有明確詞類 → a,n
p0	無出其右	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	無可否認	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	無名小卒	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	無性繁殖	u			no-source;fallback	low	low|u|plain	BAD	n,v			u 有明確詞類 → n,v
p0	無意識	u			no-source;fallback	low	low|u|plain	BAD	a,n			u 有明確詞類 → a,n
p0	無效	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	無論如何	u			no-source;fallback	low	low|u|plain	BAD	r,x			u 有明確詞類 → r,x
p0	然	u			no-source;fallback	low	low|u|plain	SOFT	x			文言虛；亦可 OK u
p0	熒幕	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	熱門話題	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	營養	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	物理療法	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	物理結構	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	物理變化	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	物種起源	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	特此通知	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	狐朋狗友	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	狗皮膏藥	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	狠狠	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	狼奔豕突	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	獨居	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	珠穆朗瑪	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	瑞士軍刀	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	瑣碎	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	環氧樹脂	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	瓊漿玉液	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	瓦釜雷鳴	u			no-source;fallback	low	low|u|plain	BAD	v,n			u 有明確詞類 → v,n
p0	生物製品	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	生物降解	u			no-source;fallback	low	low|u|plain	BAD	n,v			u 有明確詞類 → n,v
p0	產業集群	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	田間管理	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	由始至終	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	甲硫氨酸	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	男歡女愛	u			no-source;fallback	low	low|u|plain	BAD	n,v			u 有明確詞類 → n,v
p0	男生	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	留低	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	異曲同工	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	當代中國	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	當地	u			no-source;fallback	low	low|u|plain	BAD	n,r			u 有明確詞類 → n,r
p0	疾言厲色	u			no-source;fallback	low	low|u|plain	BAD	a,n			u 有明確詞類 → a,n
p0	痕	u			no-source;fallback	low	low|u|plain	BAD	n,a			u 有明確詞類 → n,a
p0	癒合	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	登高望遠	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	皮開肉綻	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	盈利	u			no-source;fallback	low	low|u|plain	BAD	n,v			u 有明確詞類 → n,v
p0	直屬機關	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	直頭	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	看人眉睫	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	真名	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	真是	u			no-source;fallback	low	low|u|plain	BAD	r,x			u 有明確詞類 → r,x
p0	真身	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	眾望所歸	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	眾說紛紜	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	瞎指揮	u			no-source;fallback	low	low|u|plain	BAD	v,n			u 有明確詞類 → v,n
p0	研發	u			no-source;fallback	low	low|u|plain	BAD	v,n			u 有明確詞類 → v,n
p0	礦業	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	祕書長	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	私立學校	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	科學幻想	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	稀裏糊塗	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	程	u			no-source;fallback	low	low|u|plain	SOFT	n,x			程量詞／名；u 可
p0	穩步	u			no-source;fallback	low	low|u|plain	BAD	r,a			u 有明確詞類 → r,a
p0	第一把手	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	等到	u			no-source;fallback	low	low|u|plain	BAD	v,x			u 有明確詞類 → v,x
p0	節約用水	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	粥少僧多	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	精神百倍	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	糙	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	紅不稜登	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	紅極一時	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	細妹	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	細胞週期	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	絕對温度	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	經年累月	u			no-source;fallback	low	low|u|plain	BAD	r,n			u 有明確詞類 → r,n
p0	綠草如茵	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	綾羅綢緞	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	縮頭	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	縮頭烏龜	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	繁多	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	罪惡滔天	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	罷	u			no-source;fallback	low	low|u|plain	SOFT	x,v			罷多類；u 可
p0	羅	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	羊腸小道	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	群龍無首	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	翁牛特旗	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	老羞成怒	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	聰明絕頂	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	聲情並茂	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	聽唔入耳	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	肝腸寸斷	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	背心	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	能者多勞	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	脈	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	腐臭	u			no-source;fallback	low	low|u|plain	BAD	a,n			u 有明確詞類 → a,n
p0	膠布	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	自下而上	u			no-source;fallback	low	low|u|plain	BAD	r			u 有明確詞類 → r
p0	自命清高	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	自己人	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	自成一家	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	自欺欺人	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	自然規律	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	自責	u			no-source;fallback	low	low|u|plain	BAD	v,n			u 有明確詞類 → v,n
p0	臭不可聞	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	與時俱進	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	良家婦女	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	良苦用心	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	艱難	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	色即是空	u			no-source;fallback	low	low|u|plain	BAD	n,v			u 有明確詞類 → n,v
p0	芝麻小事	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	苦澀	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	菲	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	萬古流芳	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	落井下石	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	蔫頭耷腦	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	蕃	u			no-source;fallback	low	low|u|plain	BAD	n,a			u 有明確詞類 → n,a
p0	薩拉曼卡	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	處理器	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	虛擬	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	血濃於水	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	血腥	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	行動自如	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	術	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	衝鋒	u			no-source;fallback	low	low|u|plain	BAD	v,n			u 有明確詞類 → v,n
p0	裏便	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	複雜	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	西撒哈拉	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	見風轉舵	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	解禁	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	設計規範	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	証	u			no-source;fallback	low	low|u|plain	BAD	n,v			u 有明確詞類 → n,v
p0	認爲	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	誠懇	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	誨人不倦	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	説短論長	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	課外書	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	諂上欺下	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	講和	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	講笑	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	識講	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	識講嘢	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	變態反應	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	豈料	u			no-source;fallback	low	low|u|plain	BAD	r,x			u 有明確詞類 → r,x
p0	豐功偉業	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	貓哭老鼠	u			no-source;fallback	low	low|u|plain	BAD	v,n			u 有明確詞類 → v,n
p0	財務總監	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	貨款	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	貪婪無厭	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	貪得無厭	u			no-source;fallback	low	low|u|plain	BAD	a			u 有明確詞類 → a
p0	費事	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	賓至如歸	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	賣國求榮	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	趁火打劫	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	超前	u			no-source;fallback	low	low|u|plain	BAD	a,v			u 有明確詞類 → a,v
p0	趨於	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	身負重傷	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	身軀	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	轆	u			no-source;fallback	low	low|u|plain	BAD	n,v			u 有明確詞類 → n,v
p0	轟	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
p0	辦公會議	u			no-source;fallback	low	low|u|plain	BAD	n			u 有明確詞類 → n
p0	退守	u			no-source;fallback	low	low|u|plain	BAD	v			u 有明確詞類 → v
